,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
7571280,350,2010-01-01,1,60,-3,0,9971,0.0
7571281,350,2010-01-01,2,60,-3,0,9968,0.0
7571282,350,2010-01-01,3,60,-4,0,9970,0.0
7571283,350,2010-01-01,4,60,-4,0,9973,0.0
7571284,350,2010-01-01,5,60,-3,0,9975,0.0
7571285,350,2010-01-01,6,60,-3,0,9976,0.0
7571286,350,2010-01-01,7,70,-3,0,9981,0.0
7571287,350,2010-01-01,8,60,-4,0,9987,0.0
7571288,350,2010-01-01,9,60,-4,7,9995,0.0
7571289,350,2010-01-01,10,60,-2,25,10001,0.0
7571290,350,2010-01-01,11,70,2,49,10005,0.0
7571291,350,2010-01-01,12,60,4,56,10008,0.0
7571292,350,2010-01-01,13,60,6,68,10014,587.8005765563804
7571293,350,2010-01-01,14,60,6,64,10022,350.3187363220433
7571294,350,2010-01-01,15,50,2,34,10030,37.32757165635076
7571295,350,2010-01-01,16,40,-11,5,10040,-82.99103917648597
7571296,350,2010-01-01,17,30,-20,0,10047,0.0
7571297,350,2010-01-01,18,30,-22,0,10056,0.0
7571298,350,2010-01-01,19,20,-39,0,10065,0.0
7571299,350,2010-01-01,20,20,-60,0,10072,0.0
7571300,350,2010-01-01,21,20,-60,0,10082,0.0
7571301,350,2010-01-01,22,10,-57,0,10088,0.0
7571302,350,2010-01-01,23,10,-60,0,10093,0.0
7571303,350,2010-01-01,24,10,-60,0,10098,0.0
7571304,350,2010-01-02,1,10,-52,0,10105,0.0
7571305,350,2010-01-02,2,20,-48,0,10114,0.0
7571306,350,2010-01-02,3,10,-46,0,10114,0.0
7571307,350,2010-01-02,4,10,-43,0,10119,0.0
7571308,350,2010-01-02,5,20,-27,0,10125,0.0
7571309,350,2010-01-02,6,20,-24,0,10123,0.0
7571310,350,2010-01-02,7,20,-27,0,10131,0.0
7571311,350,2010-01-02,8,30,-24,0,10135,0.0
7571312,350,2010-01-02,9,40,-30,10,10140,0.0
7571313,350,2010-01-02,10,40,-16,23,10145,0.0
7571314,350,2010-01-02,11,30,-9,27,10149,0.0
7571315,350,2010-01-02,12,30,1,33,10153,0.0
7571316,350,2010-01-02,13,30,1,31,10156,32.71015107244011
7571317,350,2010-01-02,14,30,7,25,10158,-2.861227173149222
7571318,350,2010-01-02,15,30,7,23,10160,-6.997577555356378
7571319,350,2010-01-02,16,30,2,10,10164,-51.25603877046731
7571320,350,2010-01-02,17,40,6,0,10167,0.0
7571321,350,2010-01-02,18,30,3,0,10168,0.0
7571322,350,2010-01-02,19,40,-3,0,10167,0.0
7571323,350,2010-01-02,20,30,-5,0,10168,0.0
