,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
5878320,319,2002-01-01,1,30,-19,0,10110,0.0
5878321,319,2002-01-01,2,30,-20,0,10110,0.0
5878322,319,2002-01-01,3,30,-28,0,10110,0.0
5878323,319,2002-01-01,4,30,-29,0,10110,0.0
5878324,319,2002-01-01,5,20,-27,0,10110,0.0
5878325,319,2002-01-01,6,20,-28,0,10110,0.0
5878326,319,2002-01-01,7,30,-26,0,10110,0.0
5878327,319,2002-01-01,8,30,-24,0,10110,0.0
5878328,319,2002-01-01,9,20,-23,3,10110,0.0
5878329,319,2002-01-01,10,40,-20,12,10110,0.0
5878330,319,2002-01-01,11,30,-16,28,10110,0.0
5878331,319,2002-01-01,12,40,-16,28,10110,0.0
5878332,319,2002-01-01,13,40,-13,27,10110,11.60305351973584
5878333,319,2002-01-01,14,40,-13,19,10110,-18.03862660501944
5878334,319,2002-01-01,15,40,-12,14,10110,-32.06944999031131
5878335,319,2002-01-01,16,40,-14,2,10110,-106.8037891689149
5878336,319,2002-01-01,17,30,-17,0,10110,0.0
5878337,319,2002-01-01,18,30,-19,0,10110,0.0
5878338,319,2002-01-01,19,40,-22,0,10110,0.0
5878339,319,2002-01-01,20,30,-24,0,10110,0.0
5878340,319,2002-01-01,21,30,-26,0,10110,0.0
5878341,319,2002-01-01,22,30,-28,0,10110,0.0
5878342,319,2002-01-01,23,30,-31,0,10110,0.0
5878343,319,2002-01-01,24,20,-33,0,10110,0.0
5878344,319,2002-01-02,1,20,-35,0,10110,0.0
5878345,319,2002-01-02,2,20,-39,0,10110,0.0
5878346,319,2002-01-02,3,20,-42,0,10110,0.0
5878347,319,2002-01-02,4,20,-48,0,10110,0.0
5878348,319,2002-01-02,5,20,-50,0,10110,0.0
5878349,319,2002-01-02,6,20,-55,0,10110,0.0
5878350,319,2002-01-02,7,20,-57,0,10110,0.0
5878351,319,2002-01-02,8,10,-62,0,10110,0.0
5878352,319,2002-01-02,9,10,-56,14,10110,0.0
5878353,319,2002-01-02,10,10,-44,40,10110,0.0
5878354,319,2002-01-02,11,20,-29,58,10110,0.0
5878355,319,2002-01-02,12,10,-20,71,10110,0.0
5878356,319,2002-01-02,13,20,-8,113,10110,745.2352660004683
5878357,319,2002-01-02,14,20,-2,111,10110,815.514791844215
5878358,319,2002-01-02,15,20,-4,63,10110,342.4174481811515
5878359,319,2002-01-02,16,30,-11,11,10110,-45.57221621096165
5878360,319,2002-01-02,17,40,-16,0,10110,0.0
5878361,319,2002-01-02,18,30,-19,0,10110,0.0
5878362,319,2002-01-02,19,30,-19,0,10110,0.0
5878363,319,2002-01-02,20,30,-23,0,10110,0.0
5878364,319,2002-01-02,21,40,-21,0,10110,0.0
5878365,319,2002-01-02,22,30,-25,0,10110,0.0
5878366,319,2002-01-02,23,30,-24,0,10110,0.0
5878367,319,2002-01-02,24,30,-23,0,10110,0.0
5878368,319,2002-01-03,1,50,-1,0,10110,0.0
5878369,319,2002-01-03,2,50,-3,0,10110,0.0
5878370,319,2002-01-03,3,50,-5,0,10110,0.0
5878371,319,2002-01-03,4,30,-10,0,10110,0.0
5878372,319,2002-01-03,5,20,-14,0,10110,0.0
5878373,319,2002-01-03,6,30,-14,0,10110,0.0
5878374,319,2002-01-03,7,40,-14,0,10110,0.0
5878375,319,2002-01-03,8,40,-18,0,10110,0.0
5878376,319,2002-01-03,9,50,-16,27,10110,0.0
5878377,319,2002-01-03,10,50,-10,72,10110,0.0
5878378,319,2002-01-03,11,50,-4,105,10110,0.0
5878379,319,2002-01-03,12,50,0,120,10110,0.0
5878380,319,2002-01-03,13,60,5,113,10110,749.8681427843178
5878381,319,2002-01-03,14,60,7,86,10110,718.4055738320013
5878382,319,2002-01-03,15,60,2,49,10110,143.2971042700348
5878383,319,2002-01-03,16,60,-10,11,10110,-45.49961037576786
5878384,319,2002-01-03,17,60,-18,0,10110,0.0
5878385,319,2002-01-03,18,60,-19,0,10110,0.0
5878386,319,2002-01-03,19,60,-21,0,10110,0.0
5878387,319,2002-01-03,20,60,-27,0,10110,0.0
5878388,319,2002-01-03,21,50,-31,0,10110,0.0
5878389,319,2002-01-03,22,50,-34,0,10110,0.0
5878390,319,2002-01-03,23,40,-40,0,10110,0.0
5878391,319,2002-01-03,24,30,-48,0,10110,0.0
5878392,319,2002-01-04,1,20,-56,0,10110,0.0
5878393,319,2002-01-04,2,20,-57,0,10110,0.0
5878394,319,2002-01-04,3,30,-56,0,10110,0.0
5878395,319,2002-01-04,4,40,-56,0,10110,0.0
5878396,319,2002-01-04,5,40,-57,0,10110,0.0
5878397,319,2002-01-04,6,40,-57,0,10110,0.0
5878398,319,2002-01-04,7,40,-53,0,10110,0.0
5878399,319,2002-01-04,8,30,-57,0,10110,0.0
5878400,319,2002-01-04,9,30,-48,16,10110,0.0
5878401,319,2002-01-04,10,30,-29,49,10110,0.0
5878402,319,2002-01-04,11,40,-12,74,10110,0.0
5878403,319,2002-01-04,12,40,-2,89,10110,0.0
5878404,319,2002-01-04,13,40,8,86,10110,788.033894554105
5878405,319,2002-01-04,14,30,14,67,10110,360.0220402785006
5878406,319,2002-01-04,15,30,13,36,10110,38.66572390542273
5878407,319,2002-01-04,16,30,4,8,10110,-60.71690661332649
5878408,319,2002-01-04,17,30,-1,0,10110,0.0
5878409,319,2002-01-04,18,20,-7,0,10110,0.0
5878410,319,2002-01-04,19,20,-11,0,10110,0.0
5878411,319,2002-01-04,20,20,-12,0,10110,0.0
5878412,319,2002-01-04,21,20,-15,0,10110,0.0
5878413,319,2002-01-04,22,20,-21,0,10110,0.0
5878414,319,2002-01-04,23,20,-22,0,10110,0.0
5878415,319,2002-01-04,24,20,-15,0,10110,0.0
5878416,319,2002-01-05,1,20,-23,0,10110,0.0
5878417,319,2002-01-05,2,20,-22,0,10110,0.0
5878418,319,2002-01-05,3,20,-24,0,10110,0.0
5878419,319,2002-01-05,4,20,-25,0,10110,0.0
5878420,319,2002-01-05,5,20,-27,0,10110,0.0
5878421,319,2002-01-05,6,20,-26,0,10110,0.0
5878422,319,2002-01-05,7,30,-28,0,10110,0.0
5878423,319,2002-01-05,8,20,-24,0,10110,0.0
5878424,319,2002-01-05,9,20,-17,13,10110,0.0
5878425,319,2002-01-05,10,30,-4,43,10110,0.0
5878426,319,2002-01-05,11,30,10,66,10110,0.0
5878427,319,2002-01-05,12,30,23,83,10110,0.0
5878428,319,2002-01-05,13,30,34,81,10110,774.0879466338412
5878429,319,2002-01-05,14,20,37,55,10110,184.3405308004602
5878430,319,2002-01-05,15,20,40,29,10110,8.65414944718832
5878431,319,2002-01-05,16,20,24,2,10110,-103.8442691905384
5878432,319,2002-01-05,17,20,15,0,10110,0.0
5878433,319,2002-01-05,18,20,9,0,10110,0.0
5878434,319,2002-01-05,19,20,7,0,10110,0.0
5878435,319,2002-01-05,20,20,1,0,10110,0.0
5878436,319,2002-01-05,21,20,-4,0,10110,0.0
5878437,319,2002-01-05,22,20,-3,0,10110,0.0
5878438,319,2002-01-05,23,30,-2,0,10110,0.0
5878439,319,2002-01-05,24,20,-8,0,10110,0.0
5878440,319,2002-01-06,1,20,-2,0,10110,0.0
5878441,319,2002-01-06,2,10,4,0,10110,0.0
5878442,319,2002-01-06,3,20,8,0,10110,0.0
5878443,319,2002-01-06,4,30,4,0,10110,0.0
5878444,319,2002-01-06,5,30,6,0,10110,0.0
5878445,319,2002-01-06,6,20,7,0,10110,0.0
5878446,319,2002-01-06,7,20,8,0,10110,0.0
5878447,319,2002-01-06,8,20,6,0,10110,0.0
5878448,319,2002-01-06,9,30,11,1,10110,0.0
5878449,319,2002-01-06,10,30,13,4,10110,0.0
5878450,319,2002-01-06,11,40,13,10,10110,0.0
5878451,319,2002-01-06,12,30,14,12,10110,-38.45138058053908
5878452,319,2002-01-06,13,20,14,13,10110,-36.23330509383293
5878453,319,2002-01-06,14,20,17,15,10110,-28.27770628969445
5878454,319,2002-01-06,15,10,16,7,10110,-58.77821444869203
5878455,319,2002-01-06,16,20,13,2,10110,-103.0125977535543
5878456,319,2002-01-06,17,10,18,0,10110,0.0
5878457,319,2002-01-06,18,10,18,0,10110,0.0
5878458,319,2002-01-06,19,10,13,0,10110,0.0
5878459,319,2002-01-06,20,10,9,0,10110,0.0
5878460,319,2002-01-06,21,10,12,0,10110,0.0
5878461,319,2002-01-06,22,10,13,0,10110,0.0
5878462,319,2002-01-06,23,10,17,0,10110,0.0
5878463,319,2002-01-06,24,10,11,0,10110,0.0
5878464,319,2002-01-07,1,10,16,0,10110,0.0
5878465,319,2002-01-07,2,10,13,0,10110,0.0
5878466,319,2002-01-07,3,10,12,0,10110,0.0
5878467,319,2002-01-07,4,10,10,0,10110,0.0
5878468,319,2002-01-07,5,10,11,0,10110,0.0
5878469,319,2002-01-07,6,10,9,0,10110,0.0
5878470,319,2002-01-07,7,10,10,0,10110,0.0
5878471,319,2002-01-07,8,10,11,0,10110,0.0
5878472,319,2002-01-07,9,10,11,3,10110,0.0
5878473,319,2002-01-07,10,0,15,16,10110,0.0
5878474,319,2002-01-07,11,0,22,22,10110,0.0
5878475,319,2002-01-07,12,0,25,26,10110,68.78938201973835
5878476,319,2002-01-07,13,10,27,21,10110,-11.54409947940231
5878477,319,2002-01-07,14,10,28,19,10110,-17.98197768655153
5878478,319,2002-01-07,15,10,21,9,10110,-49.36273512718424
5878479,319,2002-01-07,16,20,15,2,10110,-102.1478072509418
5878480,319,2002-01-07,17,20,15,0,10110,0.0
5878481,319,2002-01-07,18,30,17,0,10110,0.0
5878482,319,2002-01-07,19,20,16,0,10110,0.0
5878483,319,2002-01-07,20,20,14,0,10110,0.0
5878484,319,2002-01-07,21,20,14,0,10110,0.0
5878485,319,2002-01-07,22,30,15,0,10110,0.0
5878486,319,2002-01-07,23,30,15,0,10110,0.0
5878487,319,2002-01-07,24,30,14,0,10110,0.0
5878488,319,2002-01-08,1,30,13,0,10110,0.0
5878489,319,2002-01-08,2,30,16,0,10110,0.0
5878490,319,2002-01-08,3,30,15,0,10110,0.0
5878491,319,2002-01-08,4,30,17,0,10110,0.0
5878492,319,2002-01-08,5,40,18,0,10110,0.0
5878493,319,2002-01-08,6,30,17,0,10110,0.0
5878494,319,2002-01-08,7,30,18,0,10110,0.0
5878495,319,2002-01-08,8,30,20,0,10110,0.0
5878496,319,2002-01-08,9,40,26,0,10110,0.0
5878497,319,2002-01-08,10,30,24,4,10110,0.0
5878498,319,2002-01-08,11,30,26,15,10110,0.0
5878499,319,2002-01-08,12,30,28,23,10110,34.26470552417176
5878500,319,2002-01-08,13,30,32,44,10110,126.1953243954466
5878501,319,2002-01-08,14,30,34,66,10110,313.6827920462684
5878502,319,2002-01-08,15,20,31,37,10110,37.92082483134233
5878503,319,2002-01-08,16,20,21,8,10110,-59.55418352806605
5878504,319,2002-01-08,17,10,0,0,10110,0.0
5878505,319,2002-01-08,18,10,-3,0,10110,0.0
5878506,319,2002-01-08,19,20,-6,0,10110,0.0
5878507,319,2002-01-08,20,10,-12,0,10110,0.0
5878508,319,2002-01-08,21,10,-13,0,10110,0.0
5878509,319,2002-01-08,22,10,-15,0,10110,0.0
5878510,319,2002-01-08,23,20,-9,0,10110,0.0
5878511,319,2002-01-08,24,20,-11,0,10110,0.0
5878512,319,2002-01-09,1,10,-18,0,10110,0.0
5878513,319,2002-01-09,2,20,-15,0,10110,0.0
5878514,319,2002-01-09,3,20,-22,0,10110,0.0
5878515,319,2002-01-09,4,20,-19,0,10110,0.0
5878516,319,2002-01-09,5,10,-25,0,10110,0.0
5878517,319,2002-01-09,6,10,-32,0,10110,0.0
5878518,319,2002-01-09,7,10,-27,0,10110,0.0
5878519,319,2002-01-09,8,10,-31,0,10110,0.0
5878520,319,2002-01-09,9,10,-20,18,10110,0.0
5878521,319,2002-01-09,10,10,2,53,10110,0.0
5878522,319,2002-01-09,11,20,20,90,10110,0.0
5878523,319,2002-01-09,12,20,34,84,10110,665.009656164435
5878524,319,2002-01-09,13,20,42,82,10110,765.7774278977193
5878525,319,2002-01-09,14,20,47,64,10110,276.6319619599664
5878526,319,2002-01-09,15,10,47,36,10110,31.75232717044319
5878527,319,2002-01-09,16,20,27,8,10110,-59.21488012709968
5878528,319,2002-01-09,17,20,23,0,10110,0.0
5878529,319,2002-01-09,18,10,14,0,10110,0.0
5878530,319,2002-01-09,19,20,14,0,10110,0.0
5878531,319,2002-01-09,20,10,-2,0,10110,0.0
5878532,319,2002-01-09,21,20,-5,0,10110,0.0
5878533,319,2002-01-09,22,20,0,0,10110,0.0
5878534,319,2002-01-09,23,20,-8,0,10110,0.0
5878535,319,2002-01-09,24,10,-4,0,10110,0.0
5878536,319,2002-01-10,1,20,-3,0,10110,0.0
