,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
2087160,265,1998-01-01,1,10,25,0,10119,0.0
2087161,265,1998-01-01,2,20,31,0,10127,0.0
2087162,265,1998-01-01,3,20,32,0,10129,0.0
2087163,265,1998-01-01,4,20,28,0,10126,0.0
2087164,265,1998-01-01,5,20,27,0,10126,0.0
2087165,265,1998-01-01,6,30,25,0,10128,0.0
2087166,265,1998-01-01,7,30,24,0,10131,0.0
2087167,265,1998-01-01,8,30,27,0,10131,0.0
2087168,265,1998-01-01,9,30,38,13,10130,0.0
2087169,265,1998-01-01,10,40,51,25,10129,0.0
2087170,265,1998-01-01,11,40,58,39,10120,0.0
2087171,265,1998-01-01,12,40,63,35,10110,0.0
2087172,265,1998-01-01,13,50,74,56,10098,383.4651965830686
2087173,265,1998-01-01,14,50,75,55,10086,246.4552807297138
2087174,265,1998-01-01,15,50,75,11,10084,-43.79149926556674
2087175,265,1998-01-01,16,50,67,2,10075,-114.6303849724027
2087176,265,1998-01-01,17,40,58,0,10066,0.0
2087177,265,1998-01-01,18,50,55,0,10051,0.0
2087178,265,1998-01-01,19,50,54,0,10039,0.0
2087179,265,1998-01-01,20,70,56,0,10024,0.0
2087180,265,1998-01-01,21,70,58,0,10006,0.0
2087181,265,1998-01-01,22,80,63,0,9982,0.0
2087182,265,1998-01-01,23,80,66,0,9966,0.0
2087183,265,1998-01-01,24,80,56,0,9951,0.0
2087184,265,1998-01-02,1,80,56,0,9935,0.0
2087185,265,1998-01-02,2,80,57,0,9924,0.0
2087186,265,1998-01-02,3,70,58,0,9913,0.0
2087187,265,1998-01-02,4,70,61,0,9907,0.0
2087188,265,1998-01-02,5,60,67,0,9903,0.0
2087189,265,1998-01-02,6,60,72,0,9901,0.0
2087190,265,1998-01-02,7,60,76,0,9898,0.0
2087191,265,1998-01-02,8,60,74,0,9897,0.0
2087192,265,1998-01-02,9,50,79,11,9890,0.0
2087193,265,1998-01-02,10,60,83,16,9882,0.0
2087194,265,1998-01-02,11,60,84,16,9871,0.0
2087195,265,1998-01-02,12,60,87,9,9861,0.0
2087196,265,1998-01-02,13,70,95,17,9851,-21.44762136379812
2087197,265,1998-01-02,14,70,87,5,9843,-69.83720766962267
2087198,265,1998-01-02,15,70,83,2,9838,-93.17145324082585
2087199,265,1998-01-02,16,70,80,1,9846,-122.4840695241864
2087200,265,1998-01-02,17,50,76,0,9851,0.0
2087201,265,1998-01-02,18,50,73,0,9857,0.0
2087202,265,1998-01-02,19,40,71,0,9862,0.0
2087203,265,1998-01-02,20,40,69,0,9875,0.0
2087204,265,1998-01-02,21,80,73,0,9898,0.0
2087205,265,1998-01-02,22,90,77,0,9925,0.0
2087206,265,1998-01-02,23,90,77,0,9947,0.0
2087207,265,1998-01-02,24,80,71,0,9962,0.0
2087208,265,1998-01-03,1,70,70,0,9973,0.0
2087209,265,1998-01-03,2,50,67,0,9979,0.0
2087210,265,1998-01-03,3,60,64,0,9981,0.0
2087211,265,1998-01-03,4,50,54,0,9977,0.0
2087212,265,1998-01-03,5,50,56,0,9973,0.0
2087213,265,1998-01-03,6,50,58,0,9966,0.0
2087214,265,1998-01-03,7,60,68,0,9954,0.0
2087215,265,1998-01-03,8,70,73,0,9938,0.0
2087216,265,1998-01-03,9,80,68,0,9922,0.0
2087217,265,1998-01-03,10,80,71,1,9899,0.0
2087218,265,1998-01-03,11,90,78,4,9873,0.0
2087219,265,1998-01-03,12,90,89,7,9855,0.0
2087220,265,1998-01-03,13,90,95,7,9841,-62.91316463849471
2087221,265,1998-01-03,14,80,105,2,9838,-89.13837257475163
2087222,265,1998-01-03,15,120,85,4,9851,-78.38837815485978
2087223,265,1998-01-03,16,100,85,2,9868,-110.8222211190297
2087224,265,1998-01-03,17,110,70,0,9888,0.0
2087225,265,1998-01-03,18,100,73,0,9904,0.0
2087226,265,1998-01-03,19,100,71,0,9914,0.0
2087227,265,1998-01-03,20,100,69,0,9926,0.0
2087228,265,1998-01-03,21,100,71,0,9938,0.0
2087229,265,1998-01-03,22,110,69,0,9955,0.0
2087230,265,1998-01-03,23,120,70,0,9971,0.0
2087231,265,1998-01-03,24,100,68,0,9987,0.0
2087232,265,1998-01-04,1,80,67,0,9996,0.0
