,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
2717256,270,2017-01-01,1,70,56,0,10201,0.0
2717257,270,2017-01-01,2,70,53,0,10194,0.0
2717258,270,2017-01-01,3,70,49,0,10186,0.0
2717259,270,2017-01-01,4,70,48,0,10178,0.0
2717260,270,2017-01-01,5,70,49,0,10171,0.0
2717261,270,2017-01-01,6,60,46,0,10164,0.0
2717262,270,2017-01-01,7,60,45,0,10161,0.0
2717263,270,2017-01-01,8,70,46,0,10156,0.0
2717264,270,2017-01-01,9,70,43,2,10159,0.0
2717265,270,2017-01-01,10,70,41,7,10158,0.0
2717266,270,2017-01-01,11,70,33,13,10154,0.0
2717267,270,2017-01-01,12,60,28,12,10147,0.0
2717268,270,2017-01-01,13,60,23,9,10143,-56.16495448449405
2717269,270,2017-01-01,14,60,24,6,10140,-70.20552585459299
2717270,270,2017-01-01,15,60,24,3,10142,-94.79558719623043
2717271,270,2017-01-01,16,50,20,0,10148,0.0
2717272,270,2017-01-01,17,30,21,0,10155,0.0
2717273,270,2017-01-01,18,30,21,0,10157,0.0
2717274,270,2017-01-01,19,30,20,0,10162,0.0
2717275,270,2017-01-01,20,20,19,0,10166,0.0
2717276,270,2017-01-01,21,20,20,0,10171,0.0
2717277,270,2017-01-01,22,20,20,0,10174,0.0
2717278,270,2017-01-01,23,20,34,0,10176,0.0
2717279,270,2017-01-01,24,50,45,0,10181,0.0
2717280,270,2017-01-02,1,40,51,0,10184,0.0
2717281,270,2017-01-02,2,60,45,0,10188,0.0
2717282,270,2017-01-02,3,60,39,0,10192,0.0
2717283,270,2017-01-02,4,50,42,0,10192,0.0
2717284,270,2017-01-02,5,60,41,0,10194,0.0
2717285,270,2017-01-02,6,60,44,0,10195,0.0
2717286,270,2017-01-02,7,80,43,0,10202,0.0
2717287,270,2017-01-02,8,80,43,0,10210,0.0
2717288,270,2017-01-02,9,60,41,12,10214,0.0
2717289,270,2017-01-02,10,60,40,30,10220,0.0
2717290,270,2017-01-02,11,50,56,46,10220,0.0
2717291,270,2017-01-02,12,60,55,31,10222,0.0
2717292,270,2017-01-02,13,60,55,29,10222,42.59429533264661
2717293,270,2017-01-02,14,60,50,21,10223,-10.88982471389538
2717294,270,2017-01-02,15,50,41,12,10223,-41.49731338459613
2717295,270,2017-01-02,16,50,37,1,10227,-137.1696691224222
2717296,270,2017-01-02,17,50,33,0,10229,0.0
2717297,270,2017-01-02,18,50,42,0,10228,0.0
2717298,270,2017-01-02,19,40,28,0,10231,0.0
2717299,270,2017-01-02,20,30,28,0,10231,0.0
2717300,270,2017-01-02,21,30,37,0,10231,0.0
2717301,270,2017-01-02,22,40,34,0,10230,0.0
2717302,270,2017-01-02,23,40,33,0,10228,0.0
2717303,270,2017-01-02,24,50,44,0,10225,0.0
2717304,270,2017-01-03,1,40,41,0,10222,0.0
2717305,270,2017-01-03,2,40,36,0,10224,0.0
2717306,270,2017-01-03,3,40,50,0,10224,0.0
2717307,270,2017-01-03,4,40,43,0,10219,0.0
2717308,270,2017-01-03,5,40,44,0,10212,0.0
2717309,270,2017-01-03,6,50,51,0,10211,0.0
2717310,270,2017-01-03,7,60,57,0,10209,0.0
2717311,270,2017-01-03,8,80,53,0,10208,0.0
2717312,270,2017-01-03,9,70,55,9,10206,0.0
2717313,270,2017-01-03,10,80,58,19,10202,0.0
2717314,270,2017-01-03,11,80,59,15,10194,0.0
2717315,270,2017-01-03,12,90,62,22,10184,0.0
2717316,270,2017-01-03,13,90,62,13,10180,-37.1403381113363
2717317,270,2017-01-03,14,90,62,9,10171,-53.65148322889033
2717318,270,2017-01-03,15,90,63,4,10169,-86.19230575813387
2717319,270,2017-01-03,16,100,66,0,10163,0.0
2717320,270,2017-01-03,17,90,67,0,10157,0.0
2717321,270,2017-01-03,18,90,69,0,10149,0.0
2717322,270,2017-01-03,19,80,70,0,10146,0.0
2717323,270,2017-01-03,20,90,73,0,10140,0.0
2717324,270,2017-01-03,21,90,74,0,10136,0.0
2717325,270,2017-01-03,22,90,71,0,10131,0.0
2717326,270,2017-01-03,23,90,72,0,10122,0.0
2717327,270,2017-01-03,24,90,78,0,10115,0.0
2717328,270,2017-01-04,1,100,74,0,10112,0.0
2717329,270,2017-01-04,2,100,70,0,10113,0.0
2717330,270,2017-01-04,3,100,67,0,10113,0.0
2717331,270,2017-01-04,4,100,57,0,10111,0.0
2717332,270,2017-01-04,5,110,59,0,10107,0.0
2717333,270,2017-01-04,6,110,55,0,10109,0.0
2717334,270,2017-01-04,7,110,38,0,10112,0.0
2717335,270,2017-01-04,8,100,43,0,10114,0.0
2717336,270,2017-01-04,9,100,50,9,10115,0.0
2717337,270,2017-01-04,10,120,46,29,10120,0.0
2717338,270,2017-01-04,11,120,56,51,10119,0.0
2717339,270,2017-01-04,12,130,63,71,10120,0.0
2717340,270,2017-01-04,13,130,45,45,10129,238.3393488000253
2717341,270,2017-01-04,14,120,55,19,10130,-17.14129684011121
2717342,270,2017-01-04,15,110,60,15,10141,-29.55605588959821
2717343,270,2017-01-04,16,100,60,2,10150,-121.2967977050422
2717344,270,2017-01-04,17,90,55,0,10162,0.0
2717345,270,2017-01-04,18,80,53,0,10174,0.0
2717346,270,2017-01-04,19,80,47,0,10187,0.0
2717347,270,2017-01-04,20,60,20,0,10196,0.0
2717348,270,2017-01-04,21,40,29,0,10201,0.0
2717349,270,2017-01-04,22,70,45,0,10209,0.0
2717350,270,2017-01-04,23,90,35,0,10216,0.0
2717351,270,2017-01-04,24,60,19,0,10221,0.0
2717352,270,2017-01-05,1,70,18,0,10230,0.0
2717353,270,2017-01-05,2,50,10,0,10235,0.0
2717354,270,2017-01-05,3,50,4,0,10247,0.0
2717355,270,2017-01-05,4,20,2,0,10261,0.0
2717356,270,2017-01-05,5,10,-5,0,10268,0.0
2717357,270,2017-01-05,6,10,-3,0,10278,0.0
2717358,270,2017-01-05,7,20,-6,0,10289,0.0
2717359,270,2017-01-05,8,30,3,0,10302,0.0
2717360,270,2017-01-05,9,30,2,15,10313,0.0
2717361,270,2017-01-05,10,30,11,40,10325,0.0
2717362,270,2017-01-05,11,30,17,67,10332,0.0
2717363,270,2017-01-05,12,40,18,79,10339,0.0
2717364,270,2017-01-05,13,50,14,76,10343,754.6957941086088
2717365,270,2017-01-05,14,50,7,62,10352,426.6893018694776
2717366,270,2017-01-05,15,40,-2,23,10360,-2.642849989440891
2717367,270,2017-01-05,16,30,-13,2,10369,-122.7247803723415
2717368,270,2017-01-05,17,20,-19,0,10373,0.0
2717369,270,2017-01-05,18,20,-21,0,10380,0.0
2717370,270,2017-01-05,19,30,-22,0,10385,0.0
2717371,270,2017-01-05,20,30,-26,0,10393,0.0
2717372,270,2017-01-05,21,30,-28,0,10398,0.0
2717373,270,2017-01-05,22,20,-36,0,10398,0.0
2717374,270,2017-01-05,23,10,-38,0,10399,0.0
2717375,270,2017-01-05,24,20,-36,0,10403,0.0
2717376,270,2017-01-06,1,20,-36,0,10403,0.0
2717377,270,2017-01-06,2,40,-39,0,10408,0.0
2717378,270,2017-01-06,3,30,-42,0,10409,0.0
2717379,270,2017-01-06,4,30,-43,0,10407,0.0
2717380,270,2017-01-06,5,30,-47,0,10409,0.0
2717381,270,2017-01-06,6,30,-50,0,10410,0.0
2717382,270,2017-01-06,7,40,-48,0,10406,0.0
2717383,270,2017-01-06,8,30,-54,0,10409,0.0
2717384,270,2017-01-06,9,30,-46,16,10407,0.0
2717385,270,2017-01-06,10,40,-41,34,10402,0.0
2717386,270,2017-01-06,11,40,-30,61,10400,0.0
2717387,270,2017-01-06,12,50,-21,77,10394,0.0
2717388,270,2017-01-06,13,50,-19,64,10385,627.2624600053605
2717389,270,2017-01-06,14,50,-16,48,10381,184.6234920356262
2717390,270,2017-01-06,15,50,-20,27,10377,13.87944789871949
2717391,270,2017-01-06,16,40,-25,2,10374,-121.7517814306078
2717392,270,2017-01-06,17,40,-24,0,10369,0.0
2717393,270,2017-01-06,18,40,-22,0,10365,0.0
2717394,270,2017-01-06,19,50,-17,0,10360,0.0
2717395,270,2017-01-06,20,50,-14,0,10353,0.0
2717396,270,2017-01-06,21,50,-9,0,10349,0.0
2717397,270,2017-01-06,22,50,-7,0,10341,0.0
2717398,270,2017-01-06,23,50,-5,0,10337,0.0
2717399,270,2017-01-06,24,50,-10,0,10328,0.0
2717400,270,2017-01-07,1,60,-9,0,10318,0.0
2717401,270,2017-01-07,2,60,-11,0,10314,0.0
2717402,270,2017-01-07,3,60,-4,0,10307,0.0
2717403,270,2017-01-07,4,60,-1,0,10301,0.0
2717404,270,2017-01-07,5,60,0,0,10295,0.0
2717405,270,2017-01-07,6,50,2,0,10292,0.0
2717406,270,2017-01-07,7,60,2,0,10288,0.0
2717407,270,2017-01-07,8,60,2,0,10288,0.0
2717408,270,2017-01-07,9,50,3,2,10288,0.0
2717409,270,2017-01-07,10,50,3,7,10288,0.0
2717410,270,2017-01-07,11,40,5,8,10286,0.0
2717411,270,2017-01-07,12,40,8,10,10280,0.0
2717412,270,2017-01-07,13,40,13,17,10275,-22.36597291573184
2717413,270,2017-01-07,14,30,19,13,10272,-37.08622209097261
2717414,270,2017-01-07,15,20,29,6,10274,-71.55929048442384
2717415,270,2017-01-07,16,20,27,2,10274,-119.5978477009513
2717416,270,2017-01-07,17,30,40,0,10276,0.0
2717417,270,2017-01-07,18,30,52,0,10279,0.0
2717418,270,2017-01-07,19,40,43,0,10278,0.0
2717419,270,2017-01-07,20,30,47,0,10280,0.0
2717420,270,2017-01-07,21,40,51,0,10284,0.0
2717421,270,2017-01-07,22,40,28,0,10285,0.0
2717422,270,2017-01-07,23,40,40,0,10286,0.0
2717423,270,2017-01-07,24,40,47,0,10284,0.0
2717424,270,2017-01-08,1,30,43,0,10285,0.0
2717425,270,2017-01-08,2,30,30,0,10286,0.0
2717426,270,2017-01-08,3,30,41,0,10290,0.0
2717427,270,2017-01-08,4,30,41,0,10291,0.0
2717428,270,2017-01-08,5,30,42,0,10293,0.0
2717429,270,2017-01-08,6,20,36,0,10297,0.0
2717430,270,2017-01-08,7,20,38,0,10299,0.0
2717431,270,2017-01-08,8,20,34,1,10303,0.0
2717432,270,2017-01-08,9,20,42,10,10307,0.0
2717433,270,2017-01-08,10,20,58,17,10312,0.0
2717434,270,2017-01-08,11,20,63,30,10314,0.0
2717435,270,2017-01-08,12,10,66,26,10311,0.0
2717436,270,2017-01-08,13,10,66,20,10309,-11.57812139428275
2717437,270,2017-01-08,14,10,64,17,10310,-24.23359193481189
2717438,270,2017-01-08,15,10,59,7,10312,-65.47610776608525
2717439,270,2017-01-08,16,10,52,1,10312,-130.8421333049445
2717440,270,2017-01-08,17,10,51,0,10310,0.0
2717441,270,2017-01-08,18,20,45,0,10309,0.0
2717442,270,2017-01-08,19,10,45,0,10306,0.0
2717443,270,2017-01-08,20,20,42,0,10306,0.0
2717444,270,2017-01-08,21,10,42,0,10304,0.0
2717445,270,2017-01-08,22,10,41,0,10305,0.0
2717446,270,2017-01-08,23,20,41,0,10300,0.0
2717447,270,2017-01-08,24,20,40,0,10295,0.0
2717448,270,2017-01-09,1,20,39,0,10288,0.0
2717449,270,2017-01-09,2,20,37,0,10283,0.0
2717450,270,2017-01-09,3,30,35,0,10275,0.0
