,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
7685232,356,2002-01-01,1,30,-5,0,10110,0.0
7685233,356,2002-01-01,2,30,-1,0,10110,0.0
7685234,356,2002-01-01,3,40,-2,0,10110,0.0
7685235,356,2002-01-01,4,30,-14,0,10110,0.0
7685236,356,2002-01-01,5,30,-13,0,10110,0.0
7685237,356,2002-01-01,6,40,-13,0,10110,0.0
7685238,356,2002-01-01,7,50,-14,0,10110,0.0
7685239,356,2002-01-01,8,40,-21,0,10110,0.0
7685240,356,2002-01-01,9,50,-22,18,10110,0.0
7685241,356,2002-01-01,10,50,-21,32,10110,0.0
7685242,356,2002-01-01,11,60,-16,25,10110,0.0
7685243,356,2002-01-01,12,50,-11,22,10110,0.0
7685244,356,2002-01-01,13,60,-9,24,10110,1.451652790800188
7685245,356,2002-01-01,14,60,-6,18,10110,-20.58198067907442
7685246,356,2002-01-01,15,50,-6,6,10110,-67.84566676135412
7685247,356,2002-01-01,16,60,-6,1,10110,-124.0487347611226
7685248,356,2002-01-01,17,60,-6,0,10110,0.0
7685249,356,2002-01-01,18,60,-8,0,10110,0.0
7685250,356,2002-01-01,19,60,-8,0,10110,0.0
7685251,356,2002-01-01,20,60,-8,0,10110,0.0
7685252,356,2002-01-01,21,60,-8,0,10110,0.0
7685253,356,2002-01-01,22,60,-10,0,10110,0.0
7685254,356,2002-01-01,23,60,-9,0,10110,0.0
7685255,356,2002-01-01,24,60,-12,0,10110,0.0
7685256,356,2002-01-02,1,50,-13,0,10110,0.0
7685257,356,2002-01-02,2,40,-16,0,10110,0.0
7685258,356,2002-01-02,3,40,-22,0,10110,0.0
7685259,356,2002-01-02,4,40,-30,0,10110,0.0
7685260,356,2002-01-02,5,40,-32,0,10110,0.0
7685261,356,2002-01-02,6,30,-35,0,10110,0.0
7685262,356,2002-01-02,7,30,-38,0,10110,0.0
7685263,356,2002-01-02,8,10,-43,0,10110,0.0
7685264,356,2002-01-02,9,20,-45,3,10110,0.0
7685265,356,2002-01-02,10,20,-43,14,10110,0.0
