,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
1564848,251,2011-01-01,1,80,47,0,10186,0.0
1564849,251,2011-01-01,2,90,48,0,10182,0.0
1564850,251,2011-01-01,3,80,48,0,10182,0.0
1564851,251,2011-01-01,4,80,50,0,10176,0.0
1564852,251,2011-01-01,5,80,51,0,10174,0.0
1564853,251,2011-01-01,6,80,52,0,10172,0.0
1564854,251,2011-01-01,7,70,45,0,10176,0.0
1564855,251,2011-01-01,8,50,46,0,10183,0.0
1564856,251,2011-01-01,9,50,40,6,10188,0.0
1564857,251,2011-01-01,10,50,46,31,10189,0.0
1564858,251,2011-01-01,11,50,46,56,10193,0.0
1564859,251,2011-01-01,12,50,45,44,10193,0.0
1564860,251,2011-01-01,13,50,47,71,10193,750.6221442934724
1564861,251,2011-01-01,14,50,41,47,10194,202.9354417166626
1564862,251,2011-01-01,15,50,33,20,10199,-11.41691903348276
1564863,251,2011-01-01,16,50,32,1,10203,-138.3926804837303
1564864,251,2011-01-01,17,60,32,0,10203,0.0
1564865,251,2011-01-01,18,50,28,0,10204,0.0
1564866,251,2011-01-01,19,60,30,0,10205,0.0
1564867,251,2011-01-01,20,50,28,0,10210,0.0
1564868,251,2011-01-01,21,50,29,0,10211,0.0
1564869,251,2011-01-01,22,50,36,0,10211,0.0
1564870,251,2011-01-01,23,50,31,0,10211,0.0
1564871,251,2011-01-01,24,60,26,0,10209,0.0
1564872,251,2011-01-02,1,50,28,0,10211,0.0
1564873,251,2011-01-02,2,40,23,0,10211,0.0
1564874,251,2011-01-02,3,50,24,0,10212,0.0
1564875,251,2011-01-02,4,50,26,0,10213,0.0
1564876,251,2011-01-02,5,40,14,0,10215,0.0
1564877,251,2011-01-02,6,40,26,0,10216,0.0
1564878,251,2011-01-02,7,40,24,0,10217,0.0
1564879,251,2011-01-02,8,50,23,0,10220,0.0
1564880,251,2011-01-02,9,50,29,9,10225,0.0
1564881,251,2011-01-02,10,50,26,22,10227,0.0
1564882,251,2011-01-02,11,50,39,55,10227,0.0
1564883,251,2011-01-02,12,50,39,69,10225,0.0
1564884,251,2011-01-02,13,50,44,78,10227,738.2567543803394
1564885,251,2011-01-02,14,60,31,25,10228,4.32209579725457
1564886,251,2011-01-02,15,60,23,13,10226,-37.45031663760951
1564887,251,2011-01-02,16,60,26,2,10229,-124.3708617834641
1564888,251,2011-01-02,17,50,20,0,10225,0.0
1564889,251,2011-01-02,18,50,24,0,10228,0.0
1564890,251,2011-01-02,19,50,21,0,10230,0.0
1564891,251,2011-01-02,20,50,24,0,10231,0.0
1564892,251,2011-01-02,21,40,27,0,10230,0.0
1564893,251,2011-01-02,22,40,21,0,10232,0.0
1564894,251,2011-01-02,23,30,12,0,10231,0.0
1564895,251,2011-01-02,24,20,10,0,10229,0.0
1564896,251,2011-01-03,1,30,13,0,10231,0.0
1564897,251,2011-01-03,2,30,13,0,10232,0.0
1564898,251,2011-01-03,3,40,15,0,10232,0.0
1564899,251,2011-01-03,4,40,10,0,10228,0.0
1564900,251,2011-01-03,5,30,5,0,10226,0.0
1564901,251,2011-01-03,6,30,6,0,10224,0.0
1564902,251,2011-01-03,7,10,-7,0,10225,0.0
1564903,251,2011-01-03,8,30,13,0,10227,0.0
1564904,251,2011-01-03,9,20,13,6,10225,0.0
1564905,251,2011-01-03,10,30,7,13,10227,0.0
1564906,251,2011-01-03,11,30,11,27,10222,0.0
1564907,251,2011-01-03,12,30,14,36,10219,0.0
1564908,251,2011-01-03,13,30,33,39,10215,160.532047748114
1564909,251,2011-01-03,14,40,22,24,10214,-0.05561665995367753
1564910,251,2011-01-03,15,30,10,8,10211,-60.79706019212077
1564911,251,2011-01-03,16,40,2,1,10207,-136.3116577912446
1564912,251,2011-01-03,17,30,-2,0,10204,0.0
1564913,251,2011-01-03,18,30,4,0,10202,0.0
1564914,251,2011-01-03,19,40,5,0,10198,0.0
1564915,251,2011-01-03,20,40,6,0,10195,0.0
1564916,251,2011-01-03,21,30,5,0,10193,0.0
1564917,251,2011-01-03,22,30,8,0,10192,0.0
1564918,251,2011-01-03,23,40,10,0,10188,0.0
1564919,251,2011-01-03,24,40,9,0,10184,0.0
1564920,251,2011-01-04,1,30,3,0,10179,0.0
