,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
2761080,273,2001-01-01,1,100,6,0,10110,0.0
2761081,273,2001-01-01,2,110,7,0,10110,0.0
2761082,273,2001-01-01,3,110,12,0,10110,0.0
2761083,273,2001-01-01,4,100,11,0,10110,0.0
2761084,273,2001-01-01,5,100,10,0,10110,0.0
2761085,273,2001-01-01,6,90,11,0,10110,0.0
2761086,273,2001-01-01,7,100,8,0,10110,0.0
2761087,273,2001-01-01,8,90,9,0,10110,0.0
2761088,273,2001-01-01,9,90,10,2,10110,0.0
2761089,273,2001-01-01,10,80,13,9,10110,0.0
2761090,273,2001-01-01,11,80,15,13,10110,0.0
2761091,273,2001-01-01,12,80,17,22,10110,0.0
2761092,273,2001-01-01,13,60,23,22,10110,-2.918792932166862
2761093,273,2001-01-01,14,60,30,19,10110,-17.37350072601473
2761094,273,2001-01-01,15,60,21,8,10110,-59.13449418584053
2761095,273,2001-01-01,16,60,34,1,10110,-132.6098232306186
2761096,273,2001-01-01,17,60,39,0,10110,0.0
2761097,273,2001-01-01,18,60,41,0,10110,0.0
2761098,273,2001-01-01,19,60,40,0,10110,0.0
2761099,273,2001-01-01,20,50,39,0,10110,0.0
2761100,273,2001-01-01,21,60,45,0,10110,0.0
2761101,273,2001-01-01,22,60,46,0,10110,0.0
2761102,273,2001-01-01,23,50,47,0,10110,0.0
2761103,273,2001-01-01,24,50,38,0,10110,0.0
2761104,273,2001-01-02,1,50,38,0,10110,0.0
2761105,273,2001-01-02,2,60,38,0,10110,0.0
2761106,273,2001-01-02,3,60,33,0,10110,0.0
2761107,273,2001-01-02,4,60,34,0,10110,0.0
2761108,273,2001-01-02,5,60,38,0,10110,0.0
2761109,273,2001-01-02,6,70,43,0,10110,0.0
2761110,273,2001-01-02,7,70,42,0,10110,0.0
2761111,273,2001-01-02,8,70,48,0,10110,0.0
2761112,273,2001-01-02,9,70,51,7,10110,0.0
2761113,273,2001-01-02,10,60,53,18,10110,0.0
2761114,273,2001-01-02,11,60,69,62,10110,0.0
2761115,273,2001-01-02,12,60,86,67,10110,0.0
2761116,273,2001-01-02,13,60,86,58,10110,463.1878425162702
2761117,273,2001-01-02,14,50,77,26,10110,4.430410126443483
2761118,273,2001-01-02,15,50,79,15,10110,-29.47417784076204
2761119,273,2001-01-02,16,70,91,1,10110,-131.6255422677174
2761120,273,2001-01-02,17,70,87,0,10110,0.0
2761121,273,2001-01-02,18,80,90,0,10110,0.0
2761122,273,2001-01-02,19,90,89,0,10110,0.0
2761123,273,2001-01-02,20,90,90,0,10110,0.0
2761124,273,2001-01-02,21,90,92,0,10110,0.0
2761125,273,2001-01-02,22,90,93,0,10110,0.0
2761126,273,2001-01-02,23,90,93,0,10110,0.0
2761127,273,2001-01-02,24,80,91,0,10110,0.0
2761128,273,2001-01-03,1,80,87,0,10110,0.0
2761129,273,2001-01-03,2,80,83,0,10110,0.0
2761130,273,2001-01-03,3,80,78,0,10110,0.0
2761131,273,2001-01-03,4,80,74,0,10110,0.0
2761132,273,2001-01-03,5,70,71,0,10110,0.0
2761133,273,2001-01-03,6,70,70,0,10110,0.0
2761134,273,2001-01-03,7,50,73,0,10110,0.0
2761135,273,2001-01-03,8,50,67,0,10110,0.0
2761136,273,2001-01-03,9,40,61,3,10110,0.0
2761137,273,2001-01-03,10,40,60,17,10110,0.0
2761138,273,2001-01-03,11,30,53,17,10110,0.0
2761139,273,2001-01-03,12,40,67,52,10110,0.0
2761140,273,2001-01-03,13,50,70,69,10110,702.1974995659228
2761141,273,2001-01-03,14,50,68,49,10110,184.3441103427563
2761142,273,2001-01-03,15,50,58,24,10110,0.3535416230841782
2761143,273,2001-01-03,16,50,48,5,10110,-87.64416142342283
2761144,273,2001-01-03,17,40,45,0,10110,0.0
2761145,273,2001-01-03,18,40,41,0,10110,0.0
2761146,273,2001-01-03,19,50,36,0,10110,0.0
2761147,273,2001-01-03,20,60,41,0,10110,0.0
2761148,273,2001-01-03,21,60,36,0,10110,0.0
2761149,273,2001-01-03,22,60,42,0,10110,0.0
2761150,273,2001-01-03,23,70,49,0,10110,0.0
2761151,273,2001-01-03,24,70,48,0,10110,0.0
2761152,273,2001-01-04,1,80,50,0,10110,0.0
2761153,273,2001-01-04,2,80,54,0,10110,0.0
2761154,273,2001-01-04,3,90,58,0,10110,0.0
2761155,273,2001-01-04,4,80,62,0,10110,0.0
2761156,273,2001-01-04,5,80,63,0,10110,0.0
2761157,273,2001-01-04,6,80,59,0,10110,0.0
2761158,273,2001-01-04,7,70,57,0,10110,0.0
2761159,273,2001-01-04,8,70,56,0,10110,0.0
2761160,273,2001-01-04,9,70,61,2,10110,0.0
2761161,273,2001-01-04,10,60,63,7,10110,0.0
2761162,273,2001-01-04,11,60,68,10,10110,0.0
2761163,273,2001-01-04,12,70,75,22,10110,0.0
2761164,273,2001-01-04,13,70,76,18,10110,-18.67419929071023
2761165,273,2001-01-04,14,70,80,8,10110,-56.81124123125937
2761166,273,2001-01-04,15,80,80,4,10110,-82.99895861711398
2761167,273,2001-01-04,16,80,79,1,10110,-129.4968621747284
2761168,273,2001-01-04,17,70,77,0,10110,0.0
2761169,273,2001-01-04,18,80,82,0,10110,0.0
2761170,273,2001-01-04,19,90,77,0,10110,0.0
2761171,273,2001-01-04,20,90,75,0,10110,0.0
2761172,273,2001-01-04,21,90,78,0,10110,0.0
2761173,273,2001-01-04,22,100,79,0,10110,0.0
2761174,273,2001-01-04,23,100,76,0,10110,0.0
2761175,273,2001-01-04,24,80,74,0,10110,0.0
2761176,273,2001-01-05,1,80,72,0,10110,0.0
2761177,273,2001-01-05,2,80,71,0,10110,0.0
2761178,273,2001-01-05,3,60,69,0,10110,0.0
2761179,273,2001-01-05,4,70,63,0,10110,0.0
2761180,273,2001-01-05,5,60,64,0,10110,0.0
2761181,273,2001-01-05,6,60,63,0,10110,0.0
2761182,273,2001-01-05,7,70,63,0,10110,0.0
2761183,273,2001-01-05,8,70,66,0,10110,0.0
2761184,273,2001-01-05,9,80,68,1,10110,0.0
2761185,273,2001-01-05,10,80,68,3,10110,0.0
2761186,273,2001-01-05,11,90,65,2,10110,0.0
2761187,273,2001-01-05,12,90,68,3,10110,0.0
