,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
8224368,377,2002-01-01,1,40,-22,0,10110,0.0
8224369,377,2002-01-01,2,40,-21,0,10110,0.0
8224370,377,2002-01-01,3,40,-22,0,10110,0.0
8224371,377,2002-01-01,4,40,-23,0,10110,0.0
8224372,377,2002-01-01,5,30,-25,0,10110,0.0
8224373,377,2002-01-01,6,40,-20,0,10110,0.0
8224374,377,2002-01-01,7,40,-23,0,10110,0.0
8224375,377,2002-01-01,8,40,-22,0,10110,0.0
8224376,377,2002-01-01,9,40,-23,6,10110,0.0
8224377,377,2002-01-01,10,50,-31,15,10110,0.0
8224378,377,2002-01-01,11,50,-38,25,10110,0.0
8224379,377,2002-01-01,12,50,-38,31,10110,125.1460608078246
8224380,377,2002-01-01,13,40,-35,25,10110,1.434265394441364
8224381,377,2002-01-01,14,40,-36,17,10110,-23.09603419140042
8224382,377,2002-01-01,15,40,-34,10,10110,-46.79327595007317
8224383,377,2002-01-01,16,40,-24,2,10110,-109.996514577505
8224384,377,2002-01-01,17,40,-25,0,10110,0.0
8224385,377,2002-01-01,18,40,-27,0,10110,0.0
8224386,377,2002-01-01,19,40,-27,0,10110,0.0
8224387,377,2002-01-01,20,40,-28,0,10110,0.0
8224388,377,2002-01-01,21,30,-27,0,10110,0.0
8224389,377,2002-01-01,22,30,-29,0,10110,0.0
8224390,377,2002-01-01,23,40,-32,0,10110,0.0
8224391,377,2002-01-01,24,30,-34,0,10110,0.0
8224392,377,2002-01-02,1,30,-36,0,10110,0.0
8224393,377,2002-01-02,2,30,-39,0,10110,0.0
8224394,377,2002-01-02,3,30,-42,0,10110,0.0
8224395,377,2002-01-02,4,30,-47,0,10110,0.0
8224396,377,2002-01-02,5,20,-61,0,10110,0.0
8224397,377,2002-01-02,6,10,-65,0,10110,0.0
8224398,377,2002-01-02,7,10,-72,0,10110,0.0
8224399,377,2002-01-02,8,10,-74,0,10110,0.0
8224400,377,2002-01-02,9,10,-69,22,10110,0.0
8224401,377,2002-01-02,10,10,-55,72,10110,0.0
8224402,377,2002-01-02,11,10,-65,73,10110,0.0
8224403,377,2002-01-02,12,10,-37,76,10110,700.5269505563579
8224404,377,2002-01-02,13,10,-40,47,10110,165.5401057616232
8224405,377,2002-01-02,14,20,-41,99,10110,818.2757337045532
8224406,377,2002-01-02,15,10,-45,50,10110,166.6862744259996
8224407,377,2002-01-02,16,0,-37,7,10110,-68.42479539180599
8224408,377,2002-01-02,17,10,-54,0,10110,0.0
8224409,377,2002-01-02,18,20,-45,0,10110,0.0
8224410,377,2002-01-02,19,20,-45,0,10110,0.0
8224411,377,2002-01-02,20,20,-37,0,10110,0.0
8224412,377,2002-01-02,21,10,-40,0,10110,0.0
8224413,377,2002-01-02,22,20,-30,0,10110,0.0
8224414,377,2002-01-02,23,20,-20,0,10110,0.0
8224415,377,2002-01-02,24,20,-12,0,10110,0.0
8224416,377,2002-01-03,1,30,-18,0,10110,0.0
8224417,377,2002-01-03,2,30,-17,0,10110,0.0
8224418,377,2002-01-03,3,40,-24,0,10110,0.0
8224419,377,2002-01-03,4,40,-25,0,10110,0.0
8224420,377,2002-01-03,5,40,-22,0,10110,0.0
8224421,377,2002-01-03,6,60,-20,0,10110,0.0
8224422,377,2002-01-03,7,70,-24,0,10110,0.0
8224423,377,2002-01-03,8,70,-24,1,10110,0.0
8224424,377,2002-01-03,9,60,-26,32,10110,0.0
8224425,377,2002-01-03,10,50,-27,77,10110,0.0
8224426,377,2002-01-03,11,70,-24,111,10110,0.0
8224427,377,2002-01-03,12,70,-24,122,10110,-1526.923539275861
8224428,377,2002-01-03,13,70,-26,115,10110,764.0499312050061
8224429,377,2002-01-03,14,80,-26,87,10110,725.9540629552713
8224430,377,2002-01-03,15,70,-25,41,10110,75.740137935748
8224431,377,2002-01-03,16,50,-25,9,10110,-56.09708869728158
8224432,377,2002-01-03,17,50,-26,0,10110,0.0
8224433,377,2002-01-03,18,60,-26,0,10110,0.0
8224434,377,2002-01-03,19,60,-32,0,10110,0.0
8224435,377,2002-01-03,20,70,-35,0,10110,0.0
8224436,377,2002-01-03,21,60,-38,0,10110,0.0
8224437,377,2002-01-03,22,60,-40,0,10110,0.0
8224438,377,2002-01-03,23,60,-42,0,10110,0.0
8224439,377,2002-01-03,24,60,-44,0,10110,0.0
8224440,377,2002-01-04,1,60,-45,0,10110,0.0
8224441,377,2002-01-04,2,60,-47,0,10110,0.0
8224442,377,2002-01-04,3,60,-51,0,10110,0.0
8224443,377,2002-01-04,4,60,-51,0,10110,0.0
8224444,377,2002-01-04,5,60,-51,0,10110,0.0
8224445,377,2002-01-04,6,60,-53,0,10110,0.0
8224446,377,2002-01-04,7,50,-55,0,10110,0.0
8224447,377,2002-01-04,8,60,-56,1,10110,0.0
8224448,377,2002-01-04,9,50,-51,21,10110,0.0
8224449,377,2002-01-04,10,60,-42,53,10110,0.0
8224450,377,2002-01-04,11,50,-35,82,10110,0.0
8224451,377,2002-01-04,12,40,-28,95,10110,532.9645630815162
8224452,377,2002-01-04,13,40,-14,91,10110,793.0326539876753
8224453,377,2002-01-04,14,30,-13,69,10110,385.3013572718639
8224454,377,2002-01-04,15,50,-15,39,10110,59.32942619615226
8224455,377,2002-01-04,16,40,-24,7,10110,-67.85391349163763
8224456,377,2002-01-04,17,30,-38,0,10110,0.0
8224457,377,2002-01-04,18,30,-43,0,10110,0.0
8224458,377,2002-01-04,19,20,-47,0,10110,0.0
8224459,377,2002-01-04,20,20,-55,0,10110,0.0
8224460,377,2002-01-04,21,20,-56,0,10110,0.0
8224461,377,2002-01-04,22,30,-54,0,10110,0.0
8224462,377,2002-01-04,23,20,-64,0,10110,0.0
8224463,377,2002-01-04,24,20,-62,0,10110,0.0
8224464,377,2002-01-05,1,30,-58,0,10110,0.0
8224465,377,2002-01-05,2,20,-67,0,10110,0.0
8224466,377,2002-01-05,3,20,-65,0,10110,0.0
8224467,377,2002-01-05,4,20,-67,0,10110,0.0
8224468,377,2002-01-05,5,10,-73,0,10110,0.0
8224469,377,2002-01-05,6,10,-74,0,10110,0.0
8224470,377,2002-01-05,7,10,-73,0,10110,0.0
8224471,377,2002-01-05,8,20,-74,0,10110,0.0
8224472,377,2002-01-05,9,20,-59,18,10110,0.0
8224473,377,2002-01-05,10,20,-42,47,10110,0.0
8224474,377,2002-01-05,11,20,-26,74,10110,0.0
8224475,377,2002-01-05,12,30,-10,87,10110,672.101122324284
8224476,377,2002-01-05,13,20,2,83,10110,775.4247966457696
8224477,377,2002-01-05,14,20,3,63,10110,284.0939717289421
8224478,377,2002-01-05,15,20,-3,34,10110,29.62512538644398
8224479,377,2002-01-05,16,20,-21,6,10110,-74.18160771311798
8224480,377,2002-01-05,17,10,-28,0,10110,0.0
8224481,377,2002-01-05,18,20,-31,0,10110,0.0
8224482,377,2002-01-05,19,10,-46,0,10110,0.0
8224483,377,2002-01-05,20,10,-44,0,10110,0.0
8224484,377,2002-01-05,21,10,-53,0,10110,0.0
8224485,377,2002-01-05,22,20,-48,0,10110,0.0
8224486,377,2002-01-05,23,10,-50,0,10110,0.0
8224487,377,2002-01-05,24,20,-39,0,10110,0.0
8224488,377,2002-01-06,1,20,-38,0,10110,0.0
8224489,377,2002-01-06,2,20,-35,0,10110,0.0
8224490,377,2002-01-06,3,20,-33,0,10110,0.0
8224491,377,2002-01-06,4,20,-32,0,10110,0.0
8224492,377,2002-01-06,5,20,-19,0,10110,0.0
8224493,377,2002-01-06,6,20,-10,0,10110,0.0
8224494,377,2002-01-06,7,20,-6,0,10110,0.0
8224495,377,2002-01-06,8,20,-1,0,10110,0.0
8224496,377,2002-01-06,9,20,2,4,10110,0.0
8224497,377,2002-01-06,10,30,2,9,10110,0.0
8224498,377,2002-01-06,11,30,5,14,10110,0.0
8224499,377,2002-01-06,12,30,8,11,10110,-45.40642869119497
8224500,377,2002-01-06,13,20,8,10,10110,-47.46466598893898
8224501,377,2002-01-06,14,20,10,13,10110,-34.12304812140024
8224502,377,2002-01-06,15,10,10,6,10110,-64.43621865994757
8224503,377,2002-01-06,16,10,10,1,10110,-115.7605862282832
8224504,377,2002-01-06,17,10,9,0,10110,0.0
8224505,377,2002-01-06,18,10,7,0,10110,0.0
8224506,377,2002-01-06,19,10,8,0,10110,0.0
8224507,377,2002-01-06,20,10,8,0,10110,0.0
8224508,377,2002-01-06,21,20,9,0,10110,0.0
8224509,377,2002-01-06,22,10,10,0,10110,0.0
8224510,377,2002-01-06,23,10,8,0,10110,0.0
8224511,377,2002-01-06,24,10,9,0,10110,0.0
8224512,377,2002-01-07,1,10,9,0,10110,0.0
8224513,377,2002-01-07,2,10,8,0,10110,0.0
8224514,377,2002-01-07,3,10,8,0,10110,0.0
