,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
8193648,375,2018-01-01,1,110,85,0,9974,0.0
8193649,375,2018-01-01,2,110,84,0,9975,0.0
8193650,375,2018-01-01,3,130,73,0,9987,0.0
8193651,375,2018-01-01,4,110,70,0,9996,0.0
8193652,375,2018-01-01,5,80,71,0,10002,0.0
8193653,375,2018-01-01,6,90,66,0,10012,0.0
8193654,375,2018-01-01,7,90,59,0,10017,0.0
8193655,375,2018-01-01,8,80,64,1,10020,0.0
8193656,375,2018-01-01,9,90,61,10,10021,0.0
8193657,375,2018-01-01,10,90,65,41,10019,0.0
8193658,375,2018-01-01,11,90,73,63,10011,0.0
8193659,375,2018-01-01,12,90,77,66,9999,691.3900844430011
8193660,375,2018-01-01,13,60,80,24,9986,0.2181263527241407
8193661,375,2018-01-01,14,50,78,18,9978,-19.94335539680572
8193662,375,2018-01-01,15,40,66,3,9970,-85.41697482608166
8193663,375,2018-01-01,16,30,64,1,9965,-122.1212144492701
8193664,375,2018-01-01,17,20,60,0,9962,0.0
8193665,375,2018-01-01,18,10,57,0,9962,0.0
8193666,375,2018-01-01,19,10,56,0,9968,0.0
8193667,375,2018-01-01,20,20,52,0,9980,0.0
8193668,375,2018-01-01,21,20,49,0,9997,0.0
8193669,375,2018-01-01,22,30,52,0,10011,0.0
8193670,375,2018-01-01,23,40,53,0,10020,0.0
8193671,375,2018-01-01,24,40,50,0,10029,0.0
8193672,375,2018-01-02,1,40,46,0,10035,0.0
8193673,375,2018-01-02,2,40,47,0,10042,0.0
8193674,375,2018-01-02,3,30,51,0,10049,0.0
8193675,375,2018-01-02,4,30,55,0,10057,0.0
8193676,375,2018-01-02,5,40,59,0,10070,0.0
8193677,375,2018-01-02,6,50,60,0,10081,0.0
8193678,375,2018-01-02,7,50,54,0,10089,0.0
8193679,375,2018-01-02,8,50,59,1,10105,0.0
8193680,375,2018-01-02,9,40,60,5,10110,0.0
8193681,375,2018-01-02,10,40,63,17,10115,0.0
8193682,375,2018-01-02,11,50,68,39,10120,0.0
8193683,375,2018-01-02,12,50,70,29,10109,112.9799982627587
8193684,375,2018-01-02,13,50,68,32,10110,38.03490934998375
8193685,375,2018-01-02,14,50,63,18,10107,-20.5723282906128
8193686,375,2018-01-02,15,50,61,10,10098,-47.31047140534872
8193687,375,2018-01-02,16,40,60,1,10087,-122.6319235472459
8193688,375,2018-01-02,17,60,66,0,10080,0.0
8193689,375,2018-01-02,18,60,64,0,10065,0.0
8193690,375,2018-01-02,19,70,57,0,10050,0.0
8193691,375,2018-01-02,20,80,58,0,10036,0.0
8193692,375,2018-01-02,21,70,66,0,10022,0.0
8193693,375,2018-01-02,22,70,79,0,10003,0.0
8193694,375,2018-01-02,23,80,82,0,9986,0.0
8193695,375,2018-01-02,24,80,87,0,9962,0.0
8193696,375,2018-01-03,1,80,91,0,9921,0.0
8193697,375,2018-01-03,2,90,99,0,9881,0.0
8193698,375,2018-01-03,3,110,109,0,9854,0.0
8193699,375,2018-01-03,4,100,109,0,9855,0.0
8193700,375,2018-01-03,5,90,108,0,9863,0.0
8193701,375,2018-01-03,6,100,102,0,9858,0.0
8193702,375,2018-01-03,7,120,73,0,9865,0.0
8193703,375,2018-01-03,8,90,72,1,9873,0.0
8193704,375,2018-01-03,9,100,86,15,9880,0.0
8193705,375,2018-01-03,10,110,77,13,9887,0.0
