,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
4461624,290,2006-01-01,1,40,47,0,9968,0.0
4461625,290,2006-01-01,2,50,46,0,9972,0.0
4461626,290,2006-01-01,3,40,47,0,9976,0.0
4461627,290,2006-01-01,4,40,45,0,9978,0.0
4461628,290,2006-01-01,5,40,45,0,9981,0.0
4461629,290,2006-01-01,6,40,45,0,9989,0.0
4461630,290,2006-01-01,7,40,44,0,9995,0.0
4461631,290,2006-01-01,8,40,43,0,10004,0.0
4461632,290,2006-01-01,9,40,46,6,10015,0.0
4461633,290,2006-01-01,10,40,50,25,10021,0.0
4461634,290,2006-01-01,11,40,50,22,10024,0.0
4461635,290,2006-01-01,12,30,53,19,10027,0.0
4461636,290,2006-01-01,13,20,53,12,10033,-40.18497453257066
4461637,290,2006-01-01,14,10,54,10,10041,-46.77445595716585
4461638,290,2006-01-01,15,10,52,6,10051,-69.34426643161586
4461639,290,2006-01-01,16,10,46,0,10061,0.0
4461640,290,2006-01-01,17,10,40,0,10071,0.0
4461641,290,2006-01-01,18,10,16,0,10082,0.0
4461642,290,2006-01-01,19,0,9,0,10091,0.0
4461643,290,2006-01-01,20,0,-18,0,10099,0.0
4461644,290,2006-01-01,21,0,-18,0,10111,0.0
4461645,290,2006-01-01,22,10,-22,0,10123,0.0
4461646,290,2006-01-01,23,10,-28,0,10127,0.0
4461647,290,2006-01-01,24,10,-31,0,10134,0.0
4461648,290,2006-01-02,1,10,-35,0,10145,0.0
4461649,290,2006-01-02,2,10,-16,0,10158,0.0
4461650,290,2006-01-02,3,10,-8,0,10164,0.0
4461651,290,2006-01-02,4,0,-3,0,10168,0.0
4461652,290,2006-01-02,5,10,2,0,10175,0.0
4461653,290,2006-01-02,6,10,4,0,10182,0.0
4461654,290,2006-01-02,7,10,6,0,10191,0.0
4461655,290,2006-01-02,8,10,10,0,10200,0.0
4461656,290,2006-01-02,9,10,16,3,10208,0.0
4461657,290,2006-01-02,10,10,24,7,10215,0.0
4461658,290,2006-01-02,11,10,31,12,10219,0.0
4461659,290,2006-01-02,12,20,34,12,10220,0.0
4461660,290,2006-01-02,13,10,36,14,10225,-33.58832022449519
4461661,290,2006-01-02,14,10,40,18,10230,-21.08559033840343
4461662,290,2006-01-02,15,10,39,5,10237,-76.94695454586808
4461663,290,2006-01-02,16,30,26,0,10243,0.0
4461664,290,2006-01-02,17,10,3,0,10249,0.0
4461665,290,2006-01-02,18,10,-20,0,10254,0.0
4461666,290,2006-01-02,19,10,-22,0,10260,0.0
4461667,290,2006-01-02,20,0,-34,0,10263,0.0
4461668,290,2006-01-02,21,0,-35,0,10266,0.0
4461669,290,2006-01-02,22,10,-38,0,10271,0.0
4461670,290,2006-01-02,23,0,-27,0,10272,0.0
4461671,290,2006-01-02,24,10,-15,0,10274,0.0
4461672,290,2006-01-03,1,0,-17,0,10273,0.0
4461673,290,2006-01-03,2,10,-13,0,10276,0.0
4461674,290,2006-01-03,3,10,-3,0,10278,0.0
4461675,290,2006-01-03,4,10,-1,0,10280,0.0
4461676,290,2006-01-03,5,0,-2,0,10282,0.0
4461677,290,2006-01-03,6,10,-22,0,10287,0.0
4461678,290,2006-01-03,7,10,-12,0,10292,0.0
4461679,290,2006-01-03,8,10,-7,0,10295,0.0
4461680,290,2006-01-03,9,10,1,5,10298,0.0
4461681,290,2006-01-03,10,10,5,21,10303,0.0
4461682,290,2006-01-03,11,20,13,27,10302,0.0
4461683,290,2006-01-03,12,10,24,38,10301,0.0
4461684,290,2006-01-03,13,10,29,33,10299,50.53559264302945
4461685,290,2006-01-03,14,10,35,39,10299,67.64063192696528
4461686,290,2006-01-03,15,10,27,24,10303,-1.447187585570535
4461687,290,2006-01-03,16,10,15,2,10306,-119.6883353821789
4461688,290,2006-01-03,17,20,15,0,10307,0.0
4461689,290,2006-01-03,18,10,5,0,10307,0.0
4461690,290,2006-01-03,19,10,5,0,10312,0.0
4461691,290,2006-01-03,20,10,0,0,10311,0.0
4461692,290,2006-01-03,21,10,14,0,10310,0.0
4461693,290,2006-01-03,22,20,11,0,10310,0.0
4461694,290,2006-01-03,23,10,3,0,10311,0.0
4461695,290,2006-01-03,24,10,3,0,10312,0.0
4461696,290,2006-01-04,1,10,7,0,10311,0.0
4461697,290,2006-01-04,2,10,8,0,10316,0.0
4461698,290,2006-01-04,3,10,5,0,10316,0.0
4461699,290,2006-01-04,4,10,3,0,10316,0.0
4461700,290,2006-01-04,5,10,0,0,10318,0.0
4461701,290,2006-01-04,6,10,-7,0,10320,0.0
4461702,290,2006-01-04,7,10,-2,0,10322,0.0
4461703,290,2006-01-04,8,20,1,0,10325,0.0
4461704,290,2006-01-04,9,10,3,4,10328,0.0
4461705,290,2006-01-04,10,20,11,9,10333,0.0
4461706,290,2006-01-04,11,20,16,15,10328,0.0
4461707,290,2006-01-04,12,10,21,22,10324,0.0
4461708,290,2006-01-04,13,20,23,19,10318,-17.198268781219
4461709,290,2006-01-04,14,30,23,13,10317,-36.78724078114398
4461710,290,2006-01-04,15,30,21,5,10316,-76.85081723715639
4461711,290,2006-01-04,16,40,11,0,10317,0.0
4461712,290,2006-01-04,17,40,3,0,10317,0.0
4461713,290,2006-01-04,18,50,0,0,10316,0.0
4461714,290,2006-01-04,19,40,-5,0,10315,0.0
4461715,290,2006-01-04,20,40,-3,0,10315,0.0
4461716,290,2006-01-04,21,40,-1,0,10311,0.0
4461717,290,2006-01-04,22,40,0,0,10308,0.0
4461718,290,2006-01-04,23,30,1,0,10306,0.0
4461719,290,2006-01-04,24,40,-1,0,10302,0.0
4461720,290,2006-01-05,1,50,-4,0,10298,0.0
4461721,290,2006-01-05,2,40,-10,0,10296,0.0
4461722,290,2006-01-05,3,30,-8,0,10290,0.0
4461723,290,2006-01-05,4,40,-14,0,10281,0.0
4461724,290,2006-01-05,5,40,-7,0,10274,0.0
