,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
6114984,323,2008-01-01,1,10,55,0,10270,0.0
6114985,323,2008-01-01,2,10,49,0,10268,0.0
6114986,323,2008-01-01,3,10,43,0,10265,0.0
6114987,323,2008-01-01,4,10,40,0,10259,0.0
6114988,323,2008-01-01,5,20,43,0,10259,0.0
6114989,323,2008-01-01,6,10,33,0,10257,0.0
6114990,323,2008-01-01,7,10,39,0,10254,0.0
6114991,323,2008-01-01,8,20,38,0,10252,0.0
6114992,323,2008-01-01,9,20,42,3,10253,0.0
6114993,323,2008-01-01,10,20,46,6,10253,0.0
6114994,323,2008-01-01,11,30,48,11,10250,0.0
6114995,323,2008-01-01,12,40,49,18,10245,0.0
6114996,323,2008-01-01,13,40,49,24,10241,0.7599032048765993
6114997,323,2008-01-01,14,50,50,29,10236,9.487339348408211
6114998,323,2008-01-01,15,50,47,26,10235,1.698265152253148
6114999,323,2008-01-01,16,40,42,2,10237,-110.0057509569521
6115000,323,2008-01-01,17,50,36,0,10237,0.0
6115001,323,2008-01-01,18,50,32,0,10237,0.0
6115002,323,2008-01-01,19,50,32,0,10237,0.0
6115003,323,2008-01-01,20,50,30,0,10235,0.0
6115004,323,2008-01-01,21,50,26,0,10235,0.0
6115005,323,2008-01-01,22,50,19,0,10234,0.0
6115006,323,2008-01-01,23,50,14,0,10235,0.0
6115007,323,2008-01-01,24,50,12,0,10231,0.0
6115008,323,2008-01-02,1,50,8,0,10228,0.0
6115009,323,2008-01-02,2,60,6,0,10226,0.0
6115010,323,2008-01-02,3,60,1,0,10224,0.0
6115011,323,2008-01-02,4,40,-4,0,10221,0.0
6115012,323,2008-01-02,5,50,-6,0,10220,0.0
6115013,323,2008-01-02,6,50,-6,0,10219,0.0
6115014,323,2008-01-02,7,50,-10,0,10218,0.0
6115015,323,2008-01-02,8,50,-13,0,10216,0.0
6115016,323,2008-01-02,9,60,-8,15,10212,0.0
6115017,323,2008-01-02,10,60,0,47,10209,0.0
