,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
6449256,330,2008-01-01,1,10,58,0,10270,0.0
6449257,330,2008-01-01,2,30,54,0,10268,0.0
6449258,330,2008-01-01,3,30,53,0,10264,0.0
6449259,330,2008-01-01,4,30,52,0,10262,0.0
6449260,330,2008-01-01,5,20,52,0,10262,0.0
6449261,330,2008-01-01,6,20,52,0,10258,0.0
6449262,330,2008-01-01,7,30,49,0,10256,0.0
6449263,330,2008-01-01,8,40,43,0,10254,0.0
6449264,330,2008-01-01,9,50,41,1,10257,0.0
6449265,330,2008-01-01,10,60,40,8,10256,0.0
6449266,330,2008-01-01,11,50,43,21,10254,0.0
6449267,330,2008-01-01,12,50,45,33,10250,0.0
6449268,330,2008-01-01,13,60,48,30,10245,35.44654398769179
6449269,330,2008-01-01,14,60,40,14,10241,-33.03505584668114
6449270,330,2008-01-01,15,60,32,11,10240,-44.45180853076749
6449271,330,2008-01-01,16,50,24,2,10240,-113.3863808624574
6449272,330,2008-01-01,17,50,21,0,10241,0.0
6449273,330,2008-01-01,18,60,21,0,10244,0.0
6449274,330,2008-01-01,19,60,14,0,10243,0.0
6449275,330,2008-01-01,20,60,8,0,10242,0.0
6449276,330,2008-01-01,21,70,6,0,10242,0.0
6449277,330,2008-01-01,22,70,2,0,10241,0.0
6449278,330,2008-01-01,23,70,1,0,10241,0.0
6449279,330,2008-01-01,24,60,-3,0,10239,0.0
6449280,330,2008-01-02,1,60,-6,0,10236,0.0
6449281,330,2008-01-02,2,70,-8,0,10234,0.0
6449282,330,2008-01-02,3,70,-7,0,10231,0.0
6449283,330,2008-01-02,4,60,-8,0,10231,0.0
6449284,330,2008-01-02,5,60,-8,0,10230,0.0
6449285,330,2008-01-02,6,70,-13,0,10229,0.0
6449286,330,2008-01-02,7,70,-14,0,10226,0.0
6449287,330,2008-01-02,8,60,-15,0,10225,0.0
6449288,330,2008-01-02,9,70,-9,13,10222,0.0
6449289,330,2008-01-02,10,70,1,44,10219,0.0
6449290,330,2008-01-02,11,70,13,69,10211,0.0
6449291,330,2008-01-02,12,80,18,83,10202,0.0
6449292,330,2008-01-02,13,80,20,80,10193,771.6652341537409
6449293,330,2008-01-02,14,90,20,62,10187,347.9549085686063
6449294,330,2008-01-02,15,100,15,33,10182,34.84343277507086
6449295,330,2008-01-02,16,70,8,5,10176,-84.48327559725524
6449296,330,2008-01-02,17,80,0,0,10170,0.0
6449297,330,2008-01-02,18,80,-6,0,10165,0.0
6449298,330,2008-01-02,19,90,-7,0,10159,0.0
6449299,330,2008-01-02,20,90,-9,0,10151,0.0
6449300,330,2008-01-02,21,90,-6,0,10145,0.0
6449301,330,2008-01-02,22,90,-4,0,10140,0.0
6449302,330,2008-01-02,23,90,-5,0,10133,0.0
6449303,330,2008-01-02,24,80,-5,0,10128,0.0
6449304,330,2008-01-03,1,80,-9,0,10118,0.0
6449305,330,2008-01-03,2,90,-5,0,10111,0.0
