,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
8513640,380,2014-01-01,1,70,57,0,10096,0.0
8513641,380,2014-01-01,2,70,59,0,10100,0.0
8513642,380,2014-01-01,3,60,61,0,10103,0.0
8513643,380,2014-01-01,4,50,61,0,10102,0.0
8513644,380,2014-01-01,5,60,52,0,10102,0.0
8513645,380,2014-01-01,6,60,50,0,10102,0.0
8513646,380,2014-01-01,7,60,48,0,10102,0.0
8513647,380,2014-01-01,8,60,49,1,10103,0.0
8513648,380,2014-01-01,9,70,55,23,10101,0.0
8513649,380,2014-01-01,10,80,71,56,10099,0.0
8513650,380,2014-01-01,11,80,77,70,10092,0.0
8513651,380,2014-01-01,12,90,82,74,10082,706.2886181700362
8513652,380,2014-01-01,13,80,81,45,10070,132.4129243306379
8513653,380,2014-01-01,14,70,82,31,10060,12.99606585979804
8513654,380,2014-01-01,15,70,85,11,10052,-41.96764131047598
8513655,380,2014-01-01,16,70,86,2,10043,-107.5090766661782
8513656,380,2014-01-01,17,70,90,0,10036,0.0
8513657,380,2014-01-01,18,80,92,0,10028,0.0
8513658,380,2014-01-01,19,80,93,0,10017,0.0
8513659,380,2014-01-01,20,90,97,0,10009,0.0
8513660,380,2014-01-01,21,90,99,0,9997,0.0
8513661,380,2014-01-01,22,100,102,0,9989,0.0
8513662,380,2014-01-01,23,100,97,0,9984,0.0
8513663,380,2014-01-01,24,100,97,0,9976,0.0
8513664,380,2014-01-02,1,100,97,0,9968,0.0
8513665,380,2014-01-02,2,100,98,0,9967,0.0
8513666,380,2014-01-02,3,90,100,0,9961,0.0
8513667,380,2014-01-02,4,90,99,0,9958,0.0
8513668,380,2014-01-02,5,90,101,0,9956,0.0
8513669,380,2014-01-02,6,90,100,0,9957,0.0
8513670,380,2014-01-02,7,100,97,0,9958,0.0
8513671,380,2014-01-02,8,90,94,0,9963,0.0
8513672,380,2014-01-02,9,80,97,8,9963,0.0
8513673,380,2014-01-02,10,100,89,14,9980,0.0
8513674,380,2014-01-02,11,100,99,49,9991,0.0
8513675,380,2014-01-02,12,80,94,53,10001,587.293414751788
8513676,380,2014-01-02,13,80,98,39,10012,73.74700834980351
8513677,380,2014-01-02,14,70,96,30,10022,9.573338226821022
8513678,380,2014-01-02,15,80,91,17,10033,-22.84780187260206
8513679,380,2014-01-02,16,60,83,2,10042,-106.7956905320473
8513680,380,2014-01-02,17,60,86,0,10049,0.0
8513681,380,2014-01-02,18,60,73,0,10053,0.0
8513682,380,2014-01-02,19,60,68,0,10058,0.0
8513683,380,2014-01-02,20,60,67,0,10061,0.0
8513684,380,2014-01-02,21,60,68,0,10061,0.0
8513685,380,2014-01-02,22,60,69,0,10061,0.0
8513686,380,2014-01-02,23,50,66,0,10057,0.0
8513687,380,2014-01-02,24,60,75,0,10052,0.0
8513688,380,2014-01-03,1,70,79,0,10047,0.0
8513689,380,2014-01-03,2,60,82,0,10049,0.0
8513690,380,2014-01-03,3,50,88,0,10047,0.0
8513691,380,2014-01-03,4,60,93,0,10035,0.0
8513692,380,2014-01-03,5,70,98,0,10025,0.0
8513693,380,2014-01-03,6,80,100,0,10015,0.0
8513694,380,2014-01-03,7,90,91,0,10015,0.0
8513695,380,2014-01-03,8,100,91,0,10022,0.0
8513696,380,2014-01-03,9,100,97,5,10024,0.0
8513697,380,2014-01-03,10,100,96,13,10032,0.0
8513698,380,2014-01-03,11,90,112,69,10032,0.0
8513699,380,2014-01-03,12,110,120,85,10029,698.0961157592895
8513700,380,2014-01-03,13,110,119,44,10027,117.1989232078227
8513701,380,2014-01-03,14,100,119,36,10032,30.75569394390523
8513702,380,2014-01-03,15,90,114,19,10030,-17.64739449640165
8513703,380,2014-01-03,16,90,116,3,10026,-96.7719992798405
8513704,380,2014-01-03,17,90,118,0,10023,0.0
8513705,380,2014-01-03,18,80,71,0,10043,0.0
8513706,380,2014-01-03,19,50,79,0,10054,0.0
8513707,380,2014-01-03,20,80,89,0,10062,0.0
8513708,380,2014-01-03,21,90,87,0,10069,0.0
8513709,380,2014-01-03,22,70,82,0,10078,0.0
8513710,380,2014-01-03,23,90,80,0,10084,0.0
8513711,380,2014-01-03,24,90,74,0,10089,0.0
8513712,380,2014-01-04,1,80,65,0,10090,0.0
8513713,380,2014-01-04,2,80,63,0,10093,0.0
8513714,380,2014-01-04,3,80,68,0,10087,0.0
8513715,380,2014-01-04,4,90,68,0,10080,0.0
8513716,380,2014-01-04,5,90,65,0,10071,0.0
8513717,380,2014-01-04,6,80,66,0,10066,0.0
8513718,380,2014-01-04,7,60,66,0,10065,0.0
8513719,380,2014-01-04,8,40,66,0,10057,0.0
8513720,380,2014-01-04,9,50,77,11,10042,0.0
8513721,380,2014-01-04,10,60,84,22,10033,0.0
8513722,380,2014-01-04,11,60,90,27,10020,0.0
8513723,380,2014-01-04,12,80,96,25,10007,38.71823555232698
8513724,380,2014-01-04,13,50,102,26,9995,3.030977753008878
8513725,380,2014-01-04,14,70,102,10,9983,-43.54855984758859
8513726,380,2014-01-04,15,60,97,9,9979,-48.96660689888795
8513727,380,2014-01-04,16,50,90,2,9975,-104.5694223398035
8513728,380,2014-01-04,17,40,88,0,9972,0.0
8513729,380,2014-01-04,18,60,90,0,9960,0.0
8513730,380,2014-01-04,19,60,84,0,9954,0.0
8513731,380,2014-01-04,20,60,84,0,9957,0.0
8513732,380,2014-01-04,21,50,84,0,9957,0.0
8513733,380,2014-01-04,22,60,83,0,9959,0.0
8513734,380,2014-01-04,23,70,86,0,9965,0.0
8513735,380,2014-01-04,24,60,79,0,9976,0.0
8513736,380,2014-01-05,1,50,73,0,9981,0.0
8513737,380,2014-01-05,2,50,72,0,9990,0.0
8513738,380,2014-01-05,3,40,69,0,10008,0.0
8513739,380,2014-01-05,4,40,60,0,10021,0.0
8513740,380,2014-01-05,5,40,54,0,10031,0.0
8513741,380,2014-01-05,6,50,45,0,10045,0.0
8513742,380,2014-01-05,7,60,43,0,10054,0.0
8513743,380,2014-01-05,8,50,35,0,10066,0.0
8513744,380,2014-01-05,9,50,44,23,10073,0.0
8513745,380,2014-01-05,10,60,56,55,10078,0.0
8513746,380,2014-01-05,11,60,67,81,10083,0.0
8513747,380,2014-01-05,12,70,61,67,10084,722.9780551595248
8513748,380,2014-01-05,13,80,62,70,10092,515.841805849004
8513749,380,2014-01-05,14,80,56,17,10098,-22.68869197320079
8513750,380,2014-01-05,15,60,58,10,10106,-45.53303754091402
8513751,380,2014-01-05,16,50,52,5,10107,-80.35424491544153
8513752,380,2014-01-05,17,50,51,0,10103,0.0
8513753,380,2014-01-05,18,60,50,0,10092,0.0
8513754,380,2014-01-05,19,80,51,0,10095,0.0
8513755,380,2014-01-05,20,80,53,0,10091,0.0
8513756,380,2014-01-05,21,80,54,0,10092,0.0
8513757,380,2014-01-05,22,70,58,0,10079,0.0
8513758,380,2014-01-05,23,80,64,0,10068,0.0
8513759,380,2014-01-05,24,90,74,0,10060,0.0
8513760,380,2014-01-06,1,110,83,0,10051,0.0
8513761,380,2014-01-06,2,110,87,0,10047,0.0
8513762,380,2014-01-06,3,100,86,0,10044,0.0
8513763,380,2014-01-06,4,100,90,0,10043,0.0
8513764,380,2014-01-06,5,110,97,0,10044,0.0
8513765,380,2014-01-06,6,110,102,0,10045,0.0
8513766,380,2014-01-06,7,110,103,0,10046,0.0
8513767,380,2014-01-06,8,110,111,0,10052,0.0
8513768,380,2014-01-06,9,100,114,5,10056,0.0
8513769,380,2014-01-06,10,100,114,7,10059,0.0
8513770,380,2014-01-06,11,100,120,17,10057,0.0
8513771,380,2014-01-06,12,100,132,53,10050,557.8012563931038
8513772,380,2014-01-06,13,100,128,55,10043,243.4142843529581
8513773,380,2014-01-06,14,100,130,32,10046,13.96468020368058
8513774,380,2014-01-06,15,90,128,15,10046,-28.17488045817398
8513775,380,2014-01-06,16,90,124,1,10046,-113.0835295134053
8513776,380,2014-01-06,17,90,125,0,10038,0.0
8513777,380,2014-01-06,18,90,124,0,10038,0.0
8513778,380,2014-01-06,19,100,125,0,10039,0.0
8513779,380,2014-01-06,20,110,119,0,10042,0.0
8513780,380,2014-01-06,21,100,121,0,10046,0.0
8513781,380,2014-01-06,22,100,125,0,10059,0.0
8513782,380,2014-01-06,23,90,121,0,10072,0.0
8513783,380,2014-01-06,24,70,109,0,10075,0.0
8513784,380,2014-01-07,1,80,104,0,10085,0.0
8513785,380,2014-01-07,2,90,107,0,10094,0.0
8513786,380,2014-01-07,3,90,102,0,10099,0.0
8513787,380,2014-01-07,4,90,98,0,10103,0.0
8513788,380,2014-01-07,5,90,96,0,10102,0.0
8513789,380,2014-01-07,6,90,94,0,10107,0.0
8513790,380,2014-01-07,7,90,93,0,10112,0.0
8513791,380,2014-01-07,8,100,92,1,10112,0.0
8513792,380,2014-01-07,9,90,98,23,10118,0.0
8513793,380,2014-01-07,10,100,110,56,10123,0.0
8513794,380,2014-01-07,11,110,119,77,10119,0.0
8513795,380,2014-01-07,12,100,123,59,10117,700.2504977002552
8513796,380,2014-01-07,13,80,130,62,10117,349.6863920220636
8513797,380,2014-01-07,14,100,129,58,10118,191.8322326974433
8513798,380,2014-01-07,15,80,126,26,10122,-1.204063602784101
8513799,380,2014-01-07,16,60,123,5,10123,-79.44070272869676
8513800,380,2014-01-07,17,70,120,0,10125,0.0
8513801,380,2014-01-07,18,80,113,0,10128,0.0
8513802,380,2014-01-07,19,80,102,0,10130,0.0
8513803,380,2014-01-07,20,80,101,0,10132,0.0
8513804,380,2014-01-07,21,80,100,0,10134,0.0
8513805,380,2014-01-07,22,70,103,0,10136,0.0
8513806,380,2014-01-07,23,60,97,0,10134,0.0
8513807,380,2014-01-07,24,70,98,0,10134,0.0
8513808,380,2014-01-08,1,70,106,0,10130,0.0
8513809,380,2014-01-08,2,90,104,0,10128,0.0
8513810,380,2014-01-08,3,100,112,0,10128,0.0
8513811,380,2014-01-08,4,120,116,0,10133,0.0
8513812,380,2014-01-08,5,80,100,0,10155,0.0
8513813,380,2014-01-08,6,70,90,0,10169,0.0
8513814,380,2014-01-08,7,70,83,0,10180,0.0
8513815,380,2014-01-08,8,60,79,2,10186,0.0
8513816,380,2014-01-08,9,60,84,18,10195,0.0
8513817,380,2014-01-08,10,60,98,52,10192,0.0
8513818,380,2014-01-08,11,50,114,84,10194,0.0
8513819,380,2014-01-08,12,60,113,93,10193,661.2073538991924
8513820,380,2014-01-08,13,70,116,80,10190,691.0719227055367
8513821,380,2014-01-08,14,70,110,46,10188,78.82881776447577
