,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
2506872,269,2014-01-01,1,70,58,0,10065,0.0
2506873,269,2014-01-01,2,60,62,0,10069,0.0
2506874,269,2014-01-01,3,60,63,0,10070,0.0
2506875,269,2014-01-01,4,60,60,0,10071,0.0
2506876,269,2014-01-01,5,60,54,0,10072,0.0
2506877,269,2014-01-01,6,60,52,0,10070,0.0
2506878,269,2014-01-01,7,60,48,0,10070,0.0
2506879,269,2014-01-01,8,60,47,0,10070,0.0
2506880,269,2014-01-01,9,70,54,12,10072,0.0
2506881,269,2014-01-01,10,70,60,22,10071,0.0
2506882,269,2014-01-01,11,70,66,26,10063,0.0
2506883,269,2014-01-01,12,70,74,54,10054,0.0
2506884,269,2014-01-01,13,80,77,60,10046,494.5091763532885
2506885,269,2014-01-01,14,70,76,46,10036,143.4484552135441
2506886,269,2014-01-01,15,70,76,12,10026,-39.81412325139254
2506887,269,2014-01-01,16,70,73,1,10016,-128.5676230926244
2506888,269,2014-01-01,17,70,79,0,10003,0.0
2506889,269,2014-01-01,18,80,78,0,9994,0.0
2506890,269,2014-01-01,19,80,77,0,9985,0.0
2506891,269,2014-01-01,20,80,80,0,9975,0.0
2506892,269,2014-01-01,21,90,85,0,9965,0.0
2506893,269,2014-01-01,22,90,83,0,9957,0.0
2506894,269,2014-01-01,23,80,88,0,9950,0.0
2506895,269,2014-01-01,24,80,89,0,9940,0.0
2506896,269,2014-01-02,1,80,91,0,9937,0.0
2506897,269,2014-01-02,2,80,96,0,9932,0.0
2506898,269,2014-01-02,3,80,98,0,9931,0.0
2506899,269,2014-01-02,4,80,98,0,9926,0.0
2506900,269,2014-01-02,5,70,97,0,9923,0.0
2506901,269,2014-01-02,6,80,98,0,9927,0.0
2506902,269,2014-01-02,7,80,97,0,9933,0.0
2506903,269,2014-01-02,8,70,98,0,9937,0.0
2506904,269,2014-01-02,9,60,96,5,9938,0.0
2506905,269,2014-01-02,10,70,102,16,9944,0.0
2506906,269,2014-01-02,11,70,98,21,9946,0.0
2506907,269,2014-01-02,12,80,91,16,9956,0.0
2506908,269,2014-01-02,13,80,90,22,9971,-3.791962711367837
2506909,269,2014-01-02,14,70,89,36,9986,51.59178827416157
2506910,269,2014-01-02,15,70,84,25,9997,3.412693460493697
2506911,269,2014-01-02,16,60,74,2,10007,-115.7637556974198
2506912,269,2014-01-02,17,50,72,0,10014,0.0
2506913,269,2014-01-02,18,60,71,0,10022,0.0
2506914,269,2014-01-02,19,60,68,0,10026,0.0
2506915,269,2014-01-02,20,50,65,0,10030,0.0
2506916,269,2014-01-02,21,60,69,0,10032,0.0
2506917,269,2014-01-02,22,60,65,0,10031,0.0
2506918,269,2014-01-02,23,60,62,0,10028,0.0
2506919,269,2014-01-02,24,50,62,0,10024,0.0
2506920,269,2014-01-03,1,50,60,0,10018,0.0
2506921,269,2014-01-03,2,60,65,0,10017,0.0
