0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.879721619907043874e+06,5.564296837447166411e+01,0.000000000000000000e+00,3.046686573779844184e+04,4.080684318809137778e+01,0.000000000000000000e+00,-0.000000000000000000e+00,4.378509469608194848e+01,3.600000000000000000e+02,7.000000000000000000e+00
1.537097557337487815e+06,6.375744886541232859e+01,1.067289735148339531e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.369639450571795460e+06,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.913962807899937965e+06,8.351782375059363517e+01,5.030406291634084681e+01,0.000000000000000000e+00,6.289857315882803590e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.494209122060309892e+04,9.000000000000000000e+01,6.596945028213605156e+01,7.108249420901708305e+06,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.707381929912823670e-01
7.244716790397060686e+04,1.161163326910013360e+01,-0.000000000000000000e+00,3.197991052098434884e+06,-0.000000000000000000e+00,0.000000000000000000e+00,4.240294852623392828e+06,6.118178648544573406e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.378509469608194848e+01,-0.000000000000000000e+00,2.032252535816651662e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.345446515742716009e+00,2.051253234983924776e+06,3.212526009056167453e+01,0.000000000000000000e+00,-0.000000000000000000e+00,1.145890892287806295e+01,-0.000000000000000000e+00,7.000000000000000000e+00
1.000000000000000000e+07,9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.412975076218710747e+06,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.097908162021014533e+01,3.156923185209133197e+06,7.939889295276568504e+00,0.000000000000000000e+00,7.371084805824953946e+04,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,4.378509469608194848e+01,2.730439841722785559e+02,7.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+01,5.666533065432950167e+01,0.000000000000000000e+00,-0.000000000000000000e+00,4.345446515742716009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,8.156863966513957509e-01,7.000000000000000000e+00
0.000000000000000000e+00,3.533793148136081808e+00,9.257109786492822678e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.793448469205293883e+00,2.051253234983924776e+06,3.491395743146301811e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.533508152376659268e+02,3.955252678214380868e+00
