,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
3383448,278,2009-01-01,1,10,-42,0,10110,0.0
3383449,278,2009-01-01,2,10,-36,0,10110,0.0
3383450,278,2009-01-01,3,0,-33,0,10110,0.0
3383451,278,2009-01-01,4,10,-31,0,10110,0.0
3383452,278,2009-01-01,5,10,-27,0,10110,0.0
3383453,278,2009-01-01,6,20,-21,0,10110,0.0
3383454,278,2009-01-01,7,20,-17,0,10110,0.0
3383455,278,2009-01-01,8,20,-14,0,10110,0.0
3383456,278,2009-01-01,9,10,-12,1,10110,0.0
3383457,278,2009-01-01,10,20,-8,3,10110,0.0
3383458,278,2009-01-01,11,30,-4,9,10110,0.0
3383459,278,2009-01-01,12,30,-1,12,10110,0.0
3383460,278,2009-01-01,13,20,2,12,10110,-40.81641512410102
3383461,278,2009-01-01,14,20,3,5,10110,-73.40295805993055
3383462,278,2009-01-01,15,20,2,2,10110,-98.8165241770782
3383463,278,2009-01-01,16,20,2,0,10110,0.0
3383464,278,2009-01-01,17,20,3,0,10110,0.0
3383465,278,2009-01-01,18,20,4,0,10110,0.0
3383466,278,2009-01-01,19,20,5,0,10110,0.0
3383467,278,2009-01-01,20,20,7,0,10110,0.0
3383468,278,2009-01-01,21,20,8,0,10110,0.0
3383469,278,2009-01-01,22,20,8,0,10110,0.0
3383470,278,2009-01-01,23,20,7,0,10110,0.0
3383471,278,2009-01-01,24,20,10,0,10110,0.0
3383472,278,2009-01-02,1,10,7,0,10110,0.0
3383473,278,2009-01-02,2,10,6,0,10110,0.0
3383474,278,2009-01-02,3,10,8,0,10110,0.0
3383475,278,2009-01-02,4,10,5,0,10110,0.0
3383476,278,2009-01-02,5,10,9,0,10110,0.0
3383477,278,2009-01-02,6,10,7,0,10110,0.0
3383478,278,2009-01-02,7,10,5,0,10110,0.0
3383479,278,2009-01-02,8,10,14,0,10110,0.0
3383480,278,2009-01-02,9,20,11,5,10110,0.0
3383481,278,2009-01-02,10,40,8,6,10110,0.0
3383482,278,2009-01-02,11,40,11,13,10110,0.0
3383483,278,2009-01-02,12,40,9,21,10110,0.0
3383484,278,2009-01-02,13,40,9,43,10110,165.4273624665115
3383485,278,2009-01-02,14,30,10,54,10110,244.1887739288426
3383486,278,2009-01-02,15,30,3,19,10110,-16.79053335283496
3383487,278,2009-01-02,16,10,-14,1,10110,-130.3053745150137
3383488,278,2009-01-02,17,10,-23,0,10110,0.0
3383489,278,2009-01-02,18,10,-40,0,10110,0.0
3383490,278,2009-01-02,19,0,-52,0,10110,0.0
3383491,278,2009-01-02,20,0,-59,0,10110,0.0
3383492,278,2009-01-02,21,10,-63,0,10110,0.0
3383493,278,2009-01-02,22,10,-68,0,10110,0.0
3383494,278,2009-01-02,23,0,-75,0,10110,0.0
3383495,278,2009-01-02,24,0,-76,0,10110,0.0
3383496,278,2009-01-03,1,10,-79,0,10110,0.0
3383497,278,2009-01-03,2,0,-74,0,10110,0.0
3383498,278,2009-01-03,3,0,-65,0,10110,0.0
3383499,278,2009-01-03,4,10,-63,0,10110,0.0
3383500,278,2009-01-03,5,10,-58,0,10110,0.0
3383501,278,2009-01-03,6,10,-54,0,10110,0.0
3383502,278,2009-01-03,7,10,-50,0,10110,0.0
3383503,278,2009-01-03,8,10,-50,1,10110,0.0
3383504,278,2009-01-03,9,10,-41,6,10110,0.0
3383505,278,2009-01-03,10,20,-31,14,10110,0.0
3383506,278,2009-01-03,11,20,-22,14,10110,0.0
3383507,278,2009-01-03,12,20,-12,14,10110,0.0
3383508,278,2009-01-03,13,30,0,19,10110,-15.75759962309438
3383509,278,2009-01-03,14,30,4,16,10110,-26.23796145656154
3383510,278,2009-01-03,15,30,5,8,10110,-58.22441363210927
3383511,278,2009-01-03,16,30,5,3,10110,-106.3900610048082
3383512,278,2009-01-03,17,30,0,0,10110,0.0
3383513,278,2009-01-03,18,40,4,0,10110,0.0
3383514,278,2009-01-03,19,40,4,0,10110,0.0
3383515,278,2009-01-03,20,30,6,0,10110,0.0
3383516,278,2009-01-03,21,40,13,0,10110,0.0
3383517,278,2009-01-03,22,40,16,0,10110,0.0
3383518,278,2009-01-03,23,40,14,0,10110,0.0
3383519,278,2009-01-03,24,40,14,0,10110,0.0
3383520,278,2009-01-04,1,40,16,0,10110,0.0
3383521,278,2009-01-04,2,40,17,0,10110,0.0
3383522,278,2009-01-04,3,40,19,0,10110,0.0
3383523,278,2009-01-04,4,40,17,0,10110,0.0
3383524,278,2009-01-04,5,50,17,0,10110,0.0
3383525,278,2009-01-04,6,50,18,0,10110,0.0
3383526,278,2009-01-04,7,50,17,0,10110,0.0
3383527,278,2009-01-04,8,50,13,0,10110,0.0
3383528,278,2009-01-04,9,60,14,2,10110,0.0
3383529,278,2009-01-04,10,60,18,9,10110,0.0
3383530,278,2009-01-04,11,60,21,10,10110,0.0
3383531,278,2009-01-04,12,50,27,12,10110,0.0
3383532,278,2009-01-04,13,50,31,14,10110,-32.98752554898866
3383533,278,2009-01-04,14,50,30,9,10110,-51.47750161340421
3383534,278,2009-01-04,15,50,30,3,10110,-89.30318823809549
3383535,278,2009-01-04,16,50,29,0,10110,0.0
3383536,278,2009-01-04,17,50,30,0,10110,0.0
3383537,278,2009-01-04,18,50,30,0,10110,0.0
3383538,278,2009-01-04,19,50,26,0,10110,0.0
3383539,278,2009-01-04,20,40,22,0,10110,0.0
3383540,278,2009-01-04,21,20,5,0,10110,0.0
3383541,278,2009-01-04,22,20,4,0,10110,0.0
3383542,278,2009-01-04,23,20,4,0,10110,0.0
3383543,278,2009-01-04,24,20,3,0,10110,0.0
3383544,278,2009-01-05,1,10,4,0,10110,0.0
3383545,278,2009-01-05,2,20,3,0,10110,0.0
3383546,278,2009-01-05,3,40,3,0,10110,0.0
