,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
3462336,278,2018-01-01,1,70,83,0,10110,0.0
3462337,278,2018-01-01,2,80,85,0,10110,0.0
3462338,278,2018-01-01,3,90,72,0,10110,0.0
3462339,278,2018-01-01,4,90,71,0,10110,0.0
3462340,278,2018-01-01,5,90,69,0,10110,0.0
3462341,278,2018-01-01,6,80,64,0,10110,0.0
3462342,278,2018-01-01,7,70,61,0,10110,0.0
3462343,278,2018-01-01,8,50,58,1,10110,0.0
3462344,278,2018-01-01,9,50,64,9,10110,0.0
3462345,278,2018-01-01,10,50,67,12,10110,0.0
3462346,278,2018-01-01,11,60,70,21,10110,0.0
3462347,278,2018-01-01,12,50,73,28,10110,0.0
3462348,278,2018-01-01,13,50,76,29,10110,29.55698972349553
3462349,278,2018-01-01,14,40,70,13,10110,-35.94521418757832
3462350,278,2018-01-01,15,30,71,13,10110,-36.55408709672264
3462351,278,2018-01-01,16,20,70,2,10110,-118.9987804318672
3462352,278,2018-01-01,17,20,66,0,10110,0.0
3462353,278,2018-01-01,18,20,59,0,10110,0.0
3462354,278,2018-01-01,19,10,57,0,10110,0.0
3462355,278,2018-01-01,20,10,51,0,10110,0.0
3462356,278,2018-01-01,21,20,55,0,10110,0.0
3462357,278,2018-01-01,22,30,57,0,10110,0.0
3462358,278,2018-01-01,23,30,58,0,10110,0.0
3462359,278,2018-01-01,24,40,53,0,10110,0.0
3462360,278,2018-01-02,1,20,45,0,10110,0.0
3462361,278,2018-01-02,2,20,43,0,10110,0.0
3462362,278,2018-01-02,3,30,41,0,10110,0.0
3462363,278,2018-01-02,4,30,47,0,10110,0.0
3462364,278,2018-01-02,5,20,40,0,10110,0.0
3462365,278,2018-01-02,6,20,44,0,10110,0.0
3462366,278,2018-01-02,7,30,51,0,10110,0.0
3462367,278,2018-01-02,8,30,54,1,10110,0.0
3462368,278,2018-01-02,9,40,57,6,10110,0.0
3462369,278,2018-01-02,10,40,60,26,10110,0.0
3462370,278,2018-01-02,11,50,64,48,10110,0.0
3462371,278,2018-01-02,12,50,69,54,10110,0.0
3462372,278,2018-01-02,13,50,67,39,10110,114.9627507340506
3462373,278,2018-01-02,14,40,64,24,10110,-3.358337847428446
3462374,278,2018-01-02,15,30,63,10,10110,-48.7251458539804
3462375,278,2018-01-02,16,40,62,1,10110,-130.3053745150137
3462376,278,2018-01-02,17,40,58,0,10110,0.0
3462377,278,2018-01-02,18,40,59,0,10110,0.0
3462378,278,2018-01-02,19,40,59,0,10110,0.0
3462379,278,2018-01-02,20,50,56,0,10110,0.0
3462380,278,2018-01-02,21,60,57,0,10110,0.0
3462381,278,2018-01-02,22,60,63,0,10110,0.0
3462382,278,2018-01-02,23,50,69,0,10110,0.0
3462383,278,2018-01-02,24,50,74,0,10110,0.0
