,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
7176816,344,2007-01-01,1,100,100,0,10087,0.0
7176817,344,2007-01-01,2,100,95,0,10088,0.0
7176818,344,2007-01-01,3,100,99,0,10087,0.0
7176819,344,2007-01-01,4,100,99,0,10084,0.0
7176820,344,2007-01-01,5,100,91,0,10082,0.0
7176821,344,2007-01-01,6,100,93,0,10087,0.0
7176822,344,2007-01-01,7,90,89,0,10092,0.0
7176823,344,2007-01-01,8,80,89,0,10095,0.0
7176824,344,2007-01-01,9,70,92,9,10095,0.0
7176825,344,2007-01-01,10,70,90,18,10101,0.0
7176826,344,2007-01-01,11,90,90,43,10110,0.0
7176827,344,2007-01-01,12,110,84,24,10121,0.0
7176828,344,2007-01-01,13,100,88,49,10130,253.5547096561584
7176829,344,2007-01-01,14,90,83,49,10139,159.9765307229538
7176830,344,2007-01-01,15,80,85,22,10150,-8.936033589440422
7176831,344,2007-01-01,16,80,77,6,10153,-77.03273721153944
7176832,344,2007-01-01,17,80,72,0,10149,0.0
7176833,344,2007-01-01,18,70,70,0,10144,0.0
7176834,344,2007-01-01,19,70,72,0,10138,0.0
7176835,344,2007-01-01,20,70,72,0,10133,0.0
7176836,344,2007-01-01,21,80,71,0,10122,0.0
7176837,344,2007-01-01,22,80,69,0,10117,0.0
7176838,344,2007-01-01,23,80,69,0,10115,0.0
7176839,344,2007-01-01,24,80,46,0,10116,0.0
7176840,344,2007-01-02,1,50,46,0,10124,0.0
7176841,344,2007-01-02,2,60,65,0,10132,0.0
7176842,344,2007-01-02,3,80,64,0,10142,0.0
7176843,344,2007-01-02,4,80,66,0,10150,0.0
7176844,344,2007-01-02,5,80,68,0,10154,0.0
7176845,344,2007-01-02,6,70,69,0,10157,0.0
7176846,344,2007-01-02,7,70,70,0,10159,0.0
7176847,344,2007-01-02,8,80,73,0,10164,0.0
7176848,344,2007-01-02,9,80,73,5,10161,0.0
7176849,344,2007-01-02,10,80,73,18,10162,0.0
7176850,344,2007-01-02,11,90,69,18,10166,0.0
7176851,344,2007-01-02,12,80,78,25,10165,0.0
7176852,344,2007-01-02,13,90,78,23,10169,-1.703722959183071
7176853,344,2007-01-02,14,80,82,24,10177,-4.709572475065349
7176854,344,2007-01-02,15,70,80,6,10184,-68.22976348006219
7176855,344,2007-01-02,16,60,75,2,10193,-112.540640411391
7176856,344,2007-01-02,17,50,65,0,10204,0.0
7176857,344,2007-01-02,18,40,70,0,10216,0.0
7176858,344,2007-01-02,19,30,68,0,10228,0.0
7176859,344,2007-01-02,20,40,62,0,10241,0.0
7176860,344,2007-01-02,21,40,67,0,10250,0.0
7176861,344,2007-01-02,22,30,55,0,10259,0.0
7176862,344,2007-01-02,23,30,47,0,10267,0.0
7176863,344,2007-01-02,24,20,33,0,10275,0.0
7176864,344,2007-01-03,1,30,24,0,10277,0.0
7176865,344,2007-01-03,2,30,44,0,10280,0.0
7176866,344,2007-01-03,3,30,44,0,10281,0.0
7176867,344,2007-01-03,4,30,48,0,10282,0.0
7176868,344,2007-01-03,5,30,49,0,10277,0.0
7176869,344,2007-01-03,6,30,54,0,10276,0.0
7176870,344,2007-01-03,7,50,68,0,10277,0.0
7176871,344,2007-01-03,8,50,66,0,10273,0.0
7176872,344,2007-01-03,9,50,70,9,10269,0.0
7176873,344,2007-01-03,10,50,73,15,10262,0.0
7176874,344,2007-01-03,11,70,78,25,10254,0.0
7176875,344,2007-01-03,12,70,77,21,10243,0.0
7176876,344,2007-01-03,13,80,76,8,10230,-60.29953043804228
7176877,344,2007-01-03,14,70,78,6,10219,-66.54554295976392
7176878,344,2007-01-03,15,80,82,2,10214,-94.90571533503945
7176879,344,2007-01-03,16,90,85,0,10201,0.0
7176880,344,2007-01-03,17,100,87,0,10189,0.0
7176881,344,2007-01-03,18,90,89,0,10179,0.0
7176882,344,2007-01-03,19,100,90,0,10166,0.0
7176883,344,2007-01-03,20,100,89,0,10158,0.0
7176884,344,2007-01-03,21,110,90,0,10145,0.0
7176885,344,2007-01-03,22,100,90,0,10132,0.0
7176886,344,2007-01-03,23,110,90,0,10118,0.0
7176887,344,2007-01-03,24,100,87,0,10104,0.0
7176888,344,2007-01-04,1,110,91,0,10091,0.0
7176889,344,2007-01-04,2,110,95,0,10083,0.0
7176890,344,2007-01-04,3,100,96,0,10067,0.0
7176891,344,2007-01-04,4,110,102,0,10057,0.0
7176892,344,2007-01-04,5,110,104,0,10051,0.0
7176893,344,2007-01-04,6,110,104,0,10046,0.0
7176894,344,2007-01-04,7,100,96,0,10047,0.0
7176895,344,2007-01-04,8,90,94,0,10056,0.0
7176896,344,2007-01-04,9,80,95,9,10060,0.0
7176897,344,2007-01-04,10,90,98,24,10068,0.0
7176898,344,2007-01-04,11,90,99,18,10069,0.0
7176899,344,2007-01-04,12,100,99,23,10070,0.0
7176900,344,2007-01-04,13,100,99,22,10071,-5.828588439943554
7176901,344,2007-01-04,14,110,99,20,10078,-15.24680467701082
7176902,344,2007-01-04,15,100,98,11,10084,-43.03355197606722
7176903,344,2007-01-04,16,90,101,1,10091,-120.331656818036
7176904,344,2007-01-04,17,90,102,0,10098,0.0
7176905,344,2007-01-04,18,90,100,0,10107,0.0
7176906,344,2007-01-04,19,80,97,0,10117,0.0
7176907,344,2007-01-04,20,80,95,0,10126,0.0
7176908,344,2007-01-04,21,70,90,0,10132,0.0
7176909,344,2007-01-04,22,70,85,0,10141,0.0
7176910,344,2007-01-04,23,60,81,0,10146,0.0
7176911,344,2007-01-04,24,50,76,0,10153,0.0
7176912,344,2007-01-05,1,50,80,0,10159,0.0
7176913,344,2007-01-05,2,40,73,0,10162,0.0
7176914,344,2007-01-05,3,30,76,0,10168,0.0
7176915,344,2007-01-05,4,40,82,0,10169,0.0
7176916,344,2007-01-05,5,40,86,0,10167,0.0
7176917,344,2007-01-05,6,50,83,0,10168,0.0
7176918,344,2007-01-05,7,50,86,0,10168,0.0
7176919,344,2007-01-05,8,60,84,0,10169,0.0
7176920,344,2007-01-05,9,60,84,5,10170,0.0
7176921,344,2007-01-05,10,60,88,7,10171,0.0
7176922,344,2007-01-05,11,60,95,14,10169,0.0
7176923,344,2007-01-05,12,70,98,24,10166,0.0
7176924,344,2007-01-05,13,80,101,34,10161,57.54582904706177
7176925,344,2007-01-05,14,70,103,19,10160,-18.22171739690728
7176926,344,2007-01-05,15,70,106,11,10160,-43.37205930350103
7176927,344,2007-01-05,16,80,103,2,10162,-109.7554026340797
7176928,344,2007-01-05,17,70,107,0,10163,0.0
7176929,344,2007-01-05,18,80,107,0,10164,0.0
7176930,344,2007-01-05,19,70,107,0,10163,0.0
7176931,344,2007-01-05,20,80,106,0,10162,0.0
7176932,344,2007-01-05,21,70,104,0,10161,0.0
7176933,344,2007-01-05,22,60,101,0,10160,0.0
7176934,344,2007-01-05,23,50,106,0,10158,0.0
7176935,344,2007-01-05,24,70,110,0,10159,0.0
7176936,344,2007-01-06,1,70,102,0,10162,0.0
