,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
795240,240,2006-01-01,1,50,34,0,9956,0.0
795241,240,2006-01-01,2,40,27,0,9961,0.0
795242,240,2006-01-01,3,40,26,0,9964,0.0
795243,240,2006-01-01,4,30,36,0,9966,0.0
795244,240,2006-01-01,5,40,38,0,9971,0.0
795245,240,2006-01-01,6,40,34,0,9979,0.0
795246,240,2006-01-01,7,40,29,0,9985,0.0
795247,240,2006-01-01,8,40,26,0,9993,0.0
795248,240,2006-01-01,9,40,29,2,10003,0.0
795249,240,2006-01-01,10,40,34,7,10012,0.0
795250,240,2006-01-01,11,30,39,16,10017,0.0
795251,240,2006-01-01,12,30,43,15,10021,0.0
795252,240,2006-01-01,13,20,46,18,10025,-18.30636987989501
795253,240,2006-01-01,14,20,47,13,10035,-35.42578188302856
795254,240,2006-01-01,15,10,49,3,10047,-88.7265755358344
795255,240,2006-01-01,16,10,45,0,10059,0.0
795256,240,2006-01-01,17,10,43,0,10071,0.0
795257,240,2006-01-01,18,10,45,0,10083,0.0
795258,240,2006-01-01,19,10,41,0,10094,0.0
795259,240,2006-01-01,20,10,44,0,10104,0.0
795260,240,2006-01-01,21,10,40,0,10116,0.0
795261,240,2006-01-01,22,20,42,0,10125,0.0
795262,240,2006-01-01,23,10,39,0,10132,0.0
795263,240,2006-01-01,24,10,12,0,10139,0.0
795264,240,2006-01-02,1,10,9,0,10150,0.0
795265,240,2006-01-02,2,10,9,0,10159,0.0
795266,240,2006-01-02,3,10,11,0,10167,0.0
795267,240,2006-01-02,4,0,15,0,10174,0.0
795268,240,2006-01-02,5,10,16,0,10180,0.0
795269,240,2006-01-02,6,0,20,0,10189,0.0
795270,240,2006-01-02,7,10,26,0,10198,0.0
795271,240,2006-01-02,8,20,42,0,10209,0.0
795272,240,2006-01-02,9,20,40,2,10219,0.0
795273,240,2006-01-02,10,20,42,11,10226,0.0
795274,240,2006-01-02,11,20,49,24,10231,0.0
795275,240,2006-01-02,12,20,53,43,10232,0.0
795276,240,2006-01-02,13,30,59,72,10233,734.3767557004069
795277,240,2006-01-02,14,40,53,55,10240,255.9960530894193
795278,240,2006-01-02,15,30,44,28,10245,13.87521103948028
795279,240,2006-01-02,16,30,45,4,10252,-95.85457132120229
795280,240,2006-01-02,17,20,42,0,10258,0.0
795281,240,2006-01-02,18,20,37,0,10262,0.0
795282,240,2006-01-02,19,10,32,0,10268,0.0
795283,240,2006-01-02,20,10,27,0,10272,0.0
795284,240,2006-01-02,21,0,12,0,10275,0.0
795285,240,2006-01-02,22,0,1,0,10277,0.0
795286,240,2006-01-02,23,0,-10,0,10278,0.0
795287,240,2006-01-02,24,10,-9,0,10278,0.0
795288,240,2006-01-03,1,0,-19,0,10278,0.0
795289,240,2006-01-03,2,0,-20,0,10281,0.0
795290,240,2006-01-03,3,0,-26,0,10282,0.0
795291,240,2006-01-03,4,10,-30,0,10283,0.0
795292,240,2006-01-03,5,10,-24,0,10286,0.0
795293,240,2006-01-03,6,20,-24,0,10292,0.0
795294,240,2006-01-03,7,20,-4,0,10289,0.0
795295,240,2006-01-03,8,20,-13,1,10292,0.0
795296,240,2006-01-03,9,30,2,34,10298,0.0
795297,240,2006-01-03,10,30,15,62,10305,0.0
795298,240,2006-01-03,11,40,28,54,10298,0.0
795299,240,2006-01-03,12,40,35,58,10296,0.0
795300,240,2006-01-03,13,40,37,45,10293,200.4058073759216
795301,240,2006-01-03,14,40,37,40,10294,77.60760286103488
795302,240,2006-01-03,15,30,25,15,10292,-30.3958347653741
795303,240,2006-01-03,16,30,24,1,10296,-127.0905378649669
795304,240,2006-01-03,17,30,24,0,10298,0.0
795305,240,2006-01-03,18,30,21,0,10296,0.0
795306,240,2006-01-03,19,40,19,0,10298,0.0
795307,240,2006-01-03,20,40,19,0,10299,0.0
795308,240,2006-01-03,21,40,14,0,10298,0.0
795309,240,2006-01-03,22,40,16,0,10295,0.0
795310,240,2006-01-03,23,40,16,0,10298,0.0
795311,240,2006-01-03,24,30,15,0,10301,0.0
795312,240,2006-01-04,1,30,13,0,10301,0.0
795313,240,2006-01-04,2,30,14,0,10304,0.0
795314,240,2006-01-04,3,30,14,0,10303,0.0
795315,240,2006-01-04,4,20,15,0,10307,0.0
795316,240,2006-01-04,5,30,14,0,10306,0.0
795317,240,2006-01-04,6,30,12,0,10311,0.0
795318,240,2006-01-04,7,30,13,0,10315,0.0
795319,240,2006-01-04,8,30,16,0,10317,0.0
795320,240,2006-01-04,9,30,24,10,10323,0.0
795321,240,2006-01-04,10,40,29,39,10328,0.0
795322,240,2006-01-04,11,40,35,60,10328,0.0
795323,240,2006-01-04,12,40,37,40,10325,0.0
795324,240,2006-01-04,13,40,36,24,10319,2.976050255506569
795325,240,2006-01-04,14,40,32,17,10319,-24.35118756342684
795326,240,2006-01-04,15,40,31,8,10315,-58.84883666785505
795327,240,2006-01-04,16,30,27,1,10314,-126.2719712543175
795328,240,2006-01-04,17,40,28,0,10313,0.0
795329,240,2006-01-04,18,60,22,0,10311,0.0
795330,240,2006-01-04,19,60,20,0,10306,0.0
795331,240,2006-01-04,20,60,22,0,10303,0.0
795332,240,2006-01-04,21,70,13,0,10300,0.0
795333,240,2006-01-04,22,60,8,0,10300,0.0
795334,240,2006-01-04,23,50,2,0,10298,0.0
795335,240,2006-01-04,24,50,1,0,10294,0.0
795336,240,2006-01-05,1,60,-2,0,10289,0.0
795337,240,2006-01-05,2,60,1,0,10286,0.0
795338,240,2006-01-05,3,60,3,0,10281,0.0
795339,240,2006-01-05,4,60,-6,0,10276,0.0
795340,240,2006-01-05,5,70,-5,0,10270,0.0
795341,240,2006-01-05,6,70,-3,0,10267,0.0
795342,240,2006-01-05,7,60,-9,0,10261,0.0
795343,240,2006-01-05,8,50,-5,0,10258,0.0
795344,240,2006-01-05,9,60,3,4,10254,0.0
795345,240,2006-01-05,10,60,6,7,10248,0.0
795346,240,2006-01-05,11,60,9,20,10240,0.0
795347,240,2006-01-05,12,60,11,12,10230,0.0
795348,240,2006-01-05,13,60,13,10,10225,-50.28425735066179
795349,240,2006-01-05,14,50,13,5,10218,-72.81518785045749
795350,240,2006-01-05,15,50,14,2,10216,-95.85122593488816
795351,240,2006-01-05,16,50,14,0,10212,0.0
795352,240,2006-01-05,17,40,15,0,10209,0.0
795353,240,2006-01-05,18,50,16,0,10209,0.0
795354,240,2006-01-05,19,40,17,0,10205,0.0
795355,240,2006-01-05,20,50,17,0,10203,0.0
795356,240,2006-01-05,21,50,18,0,10202,0.0
795357,240,2006-01-05,22,60,18,0,10203,0.0
795358,240,2006-01-05,23,50,17,0,10204,0.0
795359,240,2006-01-05,24,50,18,0,10205,0.0
795360,240,2006-01-06,1,50,18,0,10204,0.0
795361,240,2006-01-06,2,50,18,0,10206,0.0
795362,240,2006-01-06,3,50,18,0,10207,0.0
795363,240,2006-01-06,4,50,18,0,10208,0.0
795364,240,2006-01-06,5,50,16,0,10211,0.0
795365,240,2006-01-06,6,40,16,0,10215,0.0
795366,240,2006-01-06,7,40,15,0,10218,0.0
795367,240,2006-01-06,8,40,15,0,10225,0.0
795368,240,2006-01-06,9,40,17,5,10232,0.0
795369,240,2006-01-06,10,40,20,19,10236,0.0
795370,240,2006-01-06,11,50,22,27,10237,0.0
795371,240,2006-01-06,12,40,22,20,10237,0.0
795372,240,2006-01-06,13,40,23,21,10234,-9.455655390218912
795373,240,2006-01-06,14,40,22,14,10235,-32.88400246904648
795374,240,2006-01-06,15,40,19,7,10237,-62.91433479200943
795375,240,2006-01-06,16,40,19,1,10240,-123.2586696305038
795376,240,2006-01-06,17,30,19,0,10242,0.0
795377,240,2006-01-06,18,40,18,0,10245,0.0
795378,240,2006-01-06,19,40,18,0,10247,0.0
795379,240,2006-01-06,20,40,17,0,10248,0.0
795380,240,2006-01-06,21,40,16,0,10251,0.0
795381,240,2006-01-06,22,50,15,0,10252,0.0
795382,240,2006-01-06,23,40,15,0,10253,0.0
795383,240,2006-01-06,24,40,14,0,10255,0.0
795384,240,2006-01-07,1,40,13,0,10253,0.0
795385,240,2006-01-07,2,40,12,0,10253,0.0
795386,240,2006-01-07,3,50,11,0,10254,0.0
795387,240,2006-01-07,4,40,12,0,10254,0.0
795388,240,2006-01-07,5,40,13,0,10255,0.0
795389,240,2006-01-07,6,40,13,0,10259,0.0
795390,240,2006-01-07,7,40,13,0,10260,0.0
795391,240,2006-01-07,8,40,13,0,10263,0.0
795392,240,2006-01-07,9,40,15,5,10267,0.0
795393,240,2006-01-07,10,40,19,18,10270,0.0
795394,240,2006-01-07,11,40,24,47,10267,0.0
795395,240,2006-01-07,12,40,29,63,10265,0.0
795396,240,2006-01-07,13,30,36,70,10263,670.4012674842024
795397,240,2006-01-07,14,30,28,42,10262,83.98387552225074
795398,240,2006-01-07,15,30,20,19,10263,-18.35961557731813
795399,240,2006-01-07,16,30,10,4,10266,-92.97141910122365
795400,240,2006-01-07,17,30,12,0,10269,0.0
795401,240,2006-01-07,18,40,21,0,10271,0.0
795402,240,2006-01-07,19,40,22,0,10271,0.0
795403,240,2006-01-07,20,40,20,0,10269,0.0
795404,240,2006-01-07,21,40,21,0,10273,0.0
795405,240,2006-01-07,22,40,21,0,10273,0.0
795406,240,2006-01-07,23,40,21,0,10272,0.0
795407,240,2006-01-07,24,40,20,0,10272,0.0
795408,240,2006-01-08,1,40,18,0,10270,0.0
795409,240,2006-01-08,2,40,17,0,10271,0.0
795410,240,2006-01-08,3,40,16,0,10267,0.0
795411,240,2006-01-08,4,40,17,0,10263,0.0
795412,240,2006-01-08,5,40,18,0,10263,0.0
795413,240,2006-01-08,6,40,19,0,10265,0.0
795414,240,2006-01-08,7,40,21,0,10267,0.0
795415,240,2006-01-08,8,40,23,0,10271,0.0
795416,240,2006-01-08,9,40,20,2,10272,0.0
795417,240,2006-01-08,10,40,22,9,10275,0.0
795418,240,2006-01-08,11,40,25,16,10274,0.0
795419,240,2006-01-08,12,40,28,18,10272,0.0
795420,240,2006-01-08,13,40,29,15,10271,-30.25754822536721
795421,240,2006-01-08,14,50,31,30,10271,13.44445888892647
795422,240,2006-01-08,15,40,28,11,10273,-44.11040347329264
795423,240,2006-01-08,16,40,28,1,10276,-121.3190391791038
795424,240,2006-01-08,17,40,25,0,10277,0.0
795425,240,2006-01-08,18,40,10,0,10279,0.0
795426,240,2006-01-08,19,30,8,0,10282,0.0
795427,240,2006-01-08,20,40,7,0,10288,0.0
795428,240,2006-01-08,21,40,12,0,10289,0.0
795429,240,2006-01-08,22,40,8,0,10289,0.0
795430,240,2006-01-08,23,40,7,0,10288,0.0
