,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
2927616,275,1999-01-01,1,50,53,0,10097,0.0
2927617,275,1999-01-01,2,50,50,0,10101,0.0
2927618,275,1999-01-01,3,50,47,0,10096,0.0
2927619,275,1999-01-01,4,50,48,0,10096,0.0
2927620,275,1999-01-01,5,40,50,0,10100,0.0
2927621,275,1999-01-01,6,50,45,0,10104,0.0
2927622,275,1999-01-01,7,40,40,0,10103,0.0
2927623,275,1999-01-01,8,30,38,0,10103,0.0
2927624,275,1999-01-01,9,50,45,7,10110,0.0
2927625,275,1999-01-01,10,40,53,18,10111,0.0
2927626,275,1999-01-01,11,40,58,29,10108,0.0
2927627,275,1999-01-01,12,40,71,32,10105,0.0
2927628,275,1999-01-01,13,30,71,46,10104,195.540802033097
2927629,275,1999-01-01,14,40,78,29,10103,12.35600720468004
2927630,275,1999-01-01,15,30,69,14,10102,-32.73456383200595
2927631,275,1999-01-01,16,40,64,3,10104,-104.9633132031482
2927632,275,1999-01-01,17,30,55,0,10106,0.0
2927633,275,1999-01-01,18,30,49,0,10104,0.0
2927634,275,1999-01-01,19,40,50,0,10105,0.0
2927635,275,1999-01-01,20,40,55,0,10099,0.0
2927636,275,1999-01-01,21,30,55,0,10101,0.0
2927637,275,1999-01-01,22,30,64,0,10103,0.0
2927638,275,1999-01-01,23,40,58,0,10100,0.0
2927639,275,1999-01-01,24,40,53,0,10096,0.0
2927640,275,1999-01-02,1,40,43,0,10088,0.0
2927641,275,1999-01-02,2,40,44,0,10083,0.0
2927642,275,1999-01-02,3,50,41,0,10075,0.0
2927643,275,1999-01-02,4,40,43,0,10067,0.0
2927644,275,1999-01-02,5,50,48,0,10060,0.0
2927645,275,1999-01-02,6,50,47,0,10053,0.0
2927646,275,1999-01-02,7,50,55,0,10045,0.0
2927647,275,1999-01-02,8,60,57,0,10037,0.0
2927648,275,1999-01-02,9,70,65,4,10033,0.0
2927649,275,1999-01-02,10,80,73,15,10027,0.0
2927650,275,1999-01-02,11,80,72,17,10017,0.0
2927651,275,1999-01-02,12,80,71,15,10010,0.0
2927652,275,1999-01-02,13,60,71,11,10009,-44.09493549221437
2927653,275,1999-01-02,14,70,72,6,10001,-65.16057018031277
2927654,275,1999-01-02,15,70,73,5,10005,-73.65922937610617
2927655,275,1999-01-02,16,70,75,1,10009,-125.1633606266633
2927656,275,1999-01-02,17,60,70,0,10015,0.0
2927657,275,1999-01-02,18,60,66,0,10017,0.0
2927658,275,1999-01-02,19,50,68,0,10022,0.0
2927659,275,1999-01-02,20,60,67,0,10024,0.0
2927660,275,1999-01-02,21,50,58,0,10023,0.0
2927661,275,1999-01-02,22,60,56,0,10021,0.0
2927662,275,1999-01-02,23,60,64,0,10021,0.0
2927663,275,1999-01-02,24,70,61,0,10020,0.0
2927664,275,1999-01-03,1,50,57,0,10022,0.0
2927665,275,1999-01-03,2,60,57,0,10028,0.0
2927666,275,1999-01-03,3,50,54,0,10033,0.0
2927667,275,1999-01-03,4,60,53,0,10036,0.0
2927668,275,1999-01-03,5,60,44,0,10038,0.0
2927669,275,1999-01-03,6,60,40,0,10037,0.0
2927670,275,1999-01-03,7,50,37,0,10037,0.0
2927671,275,1999-01-03,8,60,39,0,10033,0.0
2927672,275,1999-01-03,9,60,43,10,10023,0.0
2927673,275,1999-01-03,10,70,47,16,10011,0.0
2927674,275,1999-01-03,11,70,52,22,9991,0.0
2927675,275,1999-01-03,12,80,44,7,9976,0.0
2927676,275,1999-01-03,13,80,39,7,9952,-63.3290901852241
