,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
7431024,348,2015-01-01,1,40,8,0,10345,0.0
7431025,348,2015-01-01,2,40,10,0,10343,0.0
7431026,348,2015-01-01,3,50,9,0,10338,0.0
7431027,348,2015-01-01,4,40,2,0,10347,0.0
7431028,348,2015-01-01,5,40,4,0,10340,0.0
7431029,348,2015-01-01,6,60,11,0,10326,0.0
7431030,348,2015-01-01,7,70,9,0,10326,0.0
7431031,348,2015-01-01,8,60,8,1,10336,0.0
7431032,348,2015-01-01,9,50,11,11,10336,0.0
7431033,348,2015-01-01,10,60,15,23,10336,0.0
7431034,348,2015-01-01,11,60,33,53,10327,0.0
7431035,348,2015-01-01,12,60,31,54,10317,0.0
7431036,348,2015-01-01,13,60,35,51,10316,284.1268897586862
7431037,348,2015-01-01,14,60,34,34,10305,34.36598097060363
7431038,348,2015-01-01,15,60,35,19,10297,-18.20557438029489
7431039,348,2015-01-01,16,60,35,2,10290,-115.2438833810377
7431040,348,2015-01-01,17,70,34,0,10286,0.0
7431041,348,2015-01-01,18,70,32,0,10274,0.0
7431042,348,2015-01-01,19,70,29,0,10265,0.0
7431043,348,2015-01-01,20,70,30,0,10263,0.0
7431044,348,2015-01-01,21,90,31,0,10250,0.0
7431045,348,2015-01-01,22,90,36,0,10241,0.0
7431046,348,2015-01-01,23,90,40,0,10234,0.0
7431047,348,2015-01-01,24,110,46,0,10217,0.0
7431048,348,2015-01-02,1,110,47,0,10211,0.0
7431049,348,2015-01-02,2,110,56,0,10202,0.0
7431050,348,2015-01-02,3,120,57,0,10200,0.0
7431051,348,2015-01-02,4,120,66,0,10195,0.0
7431052,348,2015-01-02,5,110,70,0,10193,0.0
7431053,348,2015-01-02,6,110,72,0,10196,0.0
7431054,348,2015-01-02,7,90,77,0,10208,0.0
7431055,348,2015-01-02,8,60,98,0,10222,0.0
7431056,348,2015-01-02,9,80,84,10,10237,0.0
7431057,348,2015-01-02,10,70,78,16,10248,0.0
7431058,348,2015-01-02,11,80,85,41,10258,0.0
7431059,348,2015-01-02,12,100,84,81,10263,0.0
7431060,348,2015-01-02,13,100,85,88,10263,764.610102843304
7431061,348,2015-01-02,14,90,77,45,10275,114.6664901795265
7431062,348,2015-01-02,15,90,67,29,10284,15.64345328537864
7431063,348,2015-01-02,16,80,61,4,10296,-94.91677684012689
7431064,348,2015-01-02,17,70,59,0,10299,0.0
7431065,348,2015-01-02,18,60,55,0,10304,0.0
7431066,348,2015-01-02,19,60,51,0,10306,0.0
7431067,348,2015-01-02,20,50,45,0,10314,0.0
7431068,348,2015-01-02,21,50,50,0,10317,0.0
7431069,348,2015-01-02,22,60,49,0,10315,0.0
7431070,348,2015-01-02,23,50,38,0,10314,0.0
7431071,348,2015-01-02,24,30,31,0,10314,0.0
