,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
7325832,348,2003-01-01,1,30,-3,0,10134,0.0
7325833,348,2003-01-01,2,30,0,0,10130,0.0
7325834,348,2003-01-01,3,20,2,0,10125,0.0
7325835,348,2003-01-01,4,30,5,0,10116,0.0
7325836,348,2003-01-01,5,40,6,0,10104,0.0
7325837,348,2003-01-01,6,40,7,0,10097,0.0
7325838,348,2003-01-01,7,50,10,0,10085,0.0
7325839,348,2003-01-01,8,60,13,0,10071,0.0
7325840,348,2003-01-01,9,70,14,3,10057,0.0
7325841,348,2003-01-01,10,70,16,6,10037,0.0
7325842,348,2003-01-01,11,60,19,7,10012,0.0
7325843,348,2003-01-01,12,60,28,11,9987,0.0
7325844,348,2003-01-01,13,70,51,6,9964,-70.03668678371236
7325845,348,2003-01-01,14,70,64,8,9942,-54.48796127576257
7325846,348,2003-01-01,15,80,82,4,9928,-79.05809154995872
7325847,348,2003-01-01,16,90,93,0,9918,0.0
7325848,348,2003-01-01,17,80,95,0,9904,0.0
7325849,348,2003-01-01,18,80,98,0,9894,0.0
7325850,348,2003-01-01,19,90,107,0,9885,0.0
7325851,348,2003-01-01,20,110,106,0,9885,0.0
7325852,348,2003-01-01,21,110,106,0,9888,0.0
7325853,348,2003-01-01,22,90,107,0,9893,0.0
7325854,348,2003-01-01,23,80,104,0,9901,0.0
7325855,348,2003-01-01,24,80,102,0,9902,0.0
7325856,348,2003-01-02,1,80,101,0,9908,0.0
7325857,348,2003-01-02,2,60,101,0,9911,0.0
7325858,348,2003-01-02,3,50,100,0,9915,0.0
7325859,348,2003-01-02,4,60,97,0,9909,0.0
7325860,348,2003-01-02,5,70,94,0,9904,0.0
7325861,348,2003-01-02,6,70,93,0,9900,0.0
7325862,348,2003-01-02,7,60,93,0,9894,0.0
7325863,348,2003-01-02,8,50,87,0,9884,0.0
7325864,348,2003-01-02,9,40,87,4,9872,0.0
7325865,348,2003-01-02,10,30,86,6,9852,0.0
7325866,348,2003-01-02,11,50,84,5,9839,0.0
7325867,348,2003-01-02,12,30,86,19,9821,0.0
7325868,348,2003-01-02,13,30,95,8,9806,-57.06076624746643
7325869,348,2003-01-02,14,30,98,9,9796,-48.68322154186557
7325870,348,2003-01-02,15,30,101,7,9788,-59.66224186924109
7325871,348,2003-01-02,16,60,105,1,9785,-119.7953453304865
