1.976116297991150990e+06,1.845146900027373249e+01,4.898497086825077673e+01,4.624011633374380879e+06,1.798865193014020925e-01,3.590000000000000000e+02,2.510689919567111938e+05,1.282883773062037847e+01,1.841545905500913705e+02,4.965136458277552738e+05,0.000000000000000000e+00,3.590000000000000000e+02,9.589201119392265937e+00
9.639214209106424823e+06,9.000000000000000000e+01,3.014067702613862139e+02,0.000000000000000000e+00,2.888968194751378249e+01,1.452900666477741431e+01,9.004158149111447856e+06,2.927400458840972419e+01,2.715064803712029970e+02,9.846825406060846522e+06,1.071914295715611226e-01,8.477115053237770326e+01,1.205947085056658175e+01
2.633332720130997244e+06,0.000000000000000000e+00,1.659957314179202399e+02,1.000000000000000000e+07,8.027864569190802513e+01,2.824218883698254672e+02,0.000000000000000000e+00,9.000000000000000000e+01,9.894998298163100969e+01,9.580816807448163629e+06,1.047613752678449472e+01,3.590000000000000000e+02,1.838410064330988192e+01
0.000000000000000000e+00,6.838375146051730580e-01,3.448079941057711153e+02,9.692144482909826562e+06,9.000000000000000000e+01,8.098800066595087799e+01,6.803781108289603144e+06,6.466277793778191096e+01,1.094556730262723079e+02,1.842520239967390196e+06,3.351599221360309855e+01,4.073534599624444752e+01,3.633696424441930084e+00
7.601101941459715366e+06,4.169133920698180873e+01,3.862462462913264005e+01,1.864784302544100210e+06,4.783846792376061785e+01,1.181950206000706487e+02,2.991058449627096299e+06,5.611577101955943192e+01,1.798210815883689051e+01,0.000000000000000000e+00,9.000000000000000000e+01,1.777623178048984585e+02,1.195650299215077261e+00
3.190729634774005972e+05,2.448732595568618109e+01,9.060747882440001888e+01,4.624011633374380879e+06,6.798122750030437089e+01,6.745072568860373963e+01,3.773041140479521826e+06,7.091036972262517679e+01,1.841545905500913705e+02,6.860106122249025851e+06,2.114421205972077189e+01,3.338366150460739163e+02,6.792341880785752295e+00
1.600664965380860027e+06,0.000000000000000000e+00,1.716707984061008858e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.357756470397404769e+02,6.252777002402791753e+06,9.000000000000000000e+01,7.021715696953532415e+01,6.177066447415817529e+06,1.875930513588808246e-01,0.000000000000000000e+00,1.717029210489026880e+01
2.322524116350192111e+06,1.575998532744233138e+01,1.850210557145554731e+02,6.248029081202437170e+06,9.000000000000000000e+01,1.328195446120292900e+02,3.773041140479521826e+06,5.364761760542415203e+01,3.590000000000000000e+02,3.508979811851730105e+06,7.636622703282086810e+00,2.454498759058064934e+02,2.000000000000000000e+01
6.600029312383187003e+06,4.884504949668726503e-01,1.659957314179202399e+02,9.692144482909826562e+06,5.782077775615032778e+01,1.578641178968855563e+01,0.000000000000000000e+00,5.611577101955943192e+01,6.078508816719524788e+01,1.842520239967390196e+06,3.066648289237932445e+01,3.590000000000000000e+02,3.633696424441930084e+00
0.000000000000000000e+00,3.328352018067624130e+01,1.552608073902403589e+02,6.360238277533652261e+06,8.503335927896554836e+01,2.046013052312961236e+02,1.000000000000000000e+07,5.450380113878810562e+01,3.590000000000000000e+02,3.219963477234256919e+06,2.360523670743302560e+01,9.410228070765506914e+01,1.065401962056286322e+01
