,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
593616,235,2004-01-01,1,50,6,0,10212,0.0
593617,235,2004-01-01,2,60,4,0,10201,0.0
593618,235,2004-01-01,3,60,5,0,10191,0.0
593619,235,2004-01-01,4,50,5,0,10175,0.0
593620,235,2004-01-01,5,60,5,0,10158,0.0
593621,235,2004-01-01,6,70,4,0,10149,0.0
593622,235,2004-01-01,7,70,4,0,10143,0.0
593623,235,2004-01-01,8,60,5,0,10145,0.0
593624,235,2004-01-01,9,60,2,1,10138,0.0
593625,235,2004-01-01,10,80,-1,5,10128,0.0
593626,235,2004-01-01,11,70,1,10,10118,0.0
593627,235,2004-01-01,12,70,2,14,10108,0.0
593628,235,2004-01-01,13,60,1,14,10101,-32.61865802274608
593629,235,2004-01-01,14,60,1,16,10095,-26.18423235567507
593630,235,2004-01-01,15,60,0,5,10094,-77.455526986567
593631,235,2004-01-01,16,60,-1,0,10097,0.0
593632,235,2004-01-01,17,60,0,0,10098,0.0
593633,235,2004-01-01,18,60,2,0,10101,0.0
593634,235,2004-01-01,19,60,3,0,10104,0.0
593635,235,2004-01-01,20,70,4,0,10107,0.0
593636,235,2004-01-01,21,70,6,0,10112,0.0
593637,235,2004-01-01,22,60,6,0,10116,0.0
593638,235,2004-01-01,23,60,6,0,10121,0.0
593639,235,2004-01-01,24,70,5,0,10123,0.0
593640,235,2004-01-02,1,80,1,0,10128,0.0
593641,235,2004-01-02,2,80,1,0,10136,0.0
593642,235,2004-01-02,3,80,-3,0,10146,0.0
593643,235,2004-01-02,4,70,-7,0,10153,0.0
593644,235,2004-01-02,5,80,-12,0,10161,0.0
593645,235,2004-01-02,6,80,-15,0,10172,0.0
593646,235,2004-01-02,7,80,-18,0,10185,0.0
593647,235,2004-01-02,8,80,-19,0,10199,0.0
593648,235,2004-01-02,9,80,-17,12,10213,0.0
593649,235,2004-01-02,10,80,-14,42,10220,0.0
593650,235,2004-01-02,11,70,-9,63,10225,0.0
593651,235,2004-01-02,12,70,-6,78,10227,0.0
593652,235,2004-01-02,13,70,0,75,10233,755.9491681410666
593653,235,2004-01-02,14,70,3,55,10240,297.3636047496279
593654,235,2004-01-02,15,70,5,28,10245,19.35391883929388
593655,235,2004-01-02,16,60,6,3,10251,-108.8984689447434
593656,235,2004-01-02,17,60,5,0,10253,0.0
593657,235,2004-01-02,18,50,1,0,10256,0.0
593658,235,2004-01-02,19,40,-1,0,10259,0.0
593659,235,2004-01-02,20,40,-2,0,10263,0.0
593660,235,2004-01-02,21,30,-6,0,10267,0.0
593661,235,2004-01-02,22,40,-12,0,10269,0.0
593662,235,2004-01-02,23,40,-17,0,10268,0.0
593663,235,2004-01-02,24,40,-16,0,10266,0.0
593664,235,2004-01-03,1,20,-20,0,10267,0.0
593665,235,2004-01-03,2,20,-24,0,10266,0.0
593666,235,2004-01-03,3,20,-32,0,10266,0.0
593667,235,2004-01-03,4,20,-26,0,10267,0.0
593668,235,2004-01-03,5,20,-47,0,10263,0.0
593669,235,2004-01-03,6,10,-73,0,10262,0.0
593670,235,2004-01-03,7,0,-50,0,10261,0.0
593671,235,2004-01-03,8,20,-28,0,10260,0.0
593672,235,2004-01-03,9,20,-37,6,10263,0.0
593673,235,2004-01-03,10,20,-21,20,10261,0.0
593674,235,2004-01-03,11,20,-17,33,10254,0.0
593675,235,2004-01-03,12,30,-11,48,10245,0.0
593676,235,2004-01-03,13,40,-13,41,10237,172.2047158724677
593677,235,2004-01-03,14,30,-15,60,10233,380.2253027328905
593678,235,2004-01-03,15,30,-18,21,10226,-10.27413507620132
593679,235,2004-01-03,16,50,-19,3,10215,-107.8491313082009
593680,235,2004-01-03,17,50,-16,0,10211,0.0
593681,235,2004-01-03,18,60,-19,0,10205,0.0
593682,235,2004-01-03,19,60,-19,0,10200,0.0
593683,235,2004-01-03,20,70,-21,0,10187,0.0
593684,235,2004-01-03,21,70,-21,0,10181,0.0
593685,235,2004-01-03,22,70,-22,0,10176,0.0
593686,235,2004-01-03,23,70,-22,0,10166,0.0
593687,235,2004-01-03,24,80,-22,0,10155,0.0
593688,235,2004-01-04,1,70,-14,0,10145,0.0
593689,235,2004-01-04,2,60,0,0,10136,0.0
593690,235,2004-01-04,3,60,4,0,10132,0.0
593691,235,2004-01-04,4,40,9,0,10126,0.0
593692,235,2004-01-04,5,40,44,0,10117,0.0
593693,235,2004-01-04,6,60,56,0,10116,0.0
593694,235,2004-01-04,7,50,61,0,10119,0.0
593695,235,2004-01-04,8,60,59,0,10128,0.0
593696,235,2004-01-04,9,50,63,4,10135,0.0
593697,235,2004-01-04,10,50,65,16,10142,0.0
593698,235,2004-01-04,11,50,65,15,10146,0.0
593699,235,2004-01-04,12,60,67,23,10147,0.0
593700,235,2004-01-04,13,60,65,26,10149,18.43054130276359
593701,235,2004-01-04,14,60,66,16,10156,-26.51390112460497
593702,235,2004-01-04,15,60,64,7,10158,-64.5395221454603
593703,235,2004-01-04,16,60,64,0,10162,0.0
593704,235,2004-01-04,17,60,65,0,10164,0.0
593705,235,2004-01-04,18,60,64,0,10163,0.0
593706,235,2004-01-04,19,60,61,0,10167,0.0
593707,235,2004-01-04,20,50,61,0,10171,0.0
593708,235,2004-01-04,21,50,59,0,10176,0.0
593709,235,2004-01-04,22,40,58,0,10175,0.0
593710,235,2004-01-04,23,40,60,0,10177,0.0
593711,235,2004-01-04,24,30,53,0,10177,0.0
593712,235,2004-01-05,1,30,57,0,10175,0.0
593713,235,2004-01-05,2,20,52,0,10177,0.0
593714,235,2004-01-05,3,20,49,0,10178,0.0
593715,235,2004-01-05,4,20,56,0,10174,0.0
593716,235,2004-01-05,5,10,52,0,10173,0.0
593717,235,2004-01-05,6,10,52,0,10173,0.0
593718,235,2004-01-05,7,10,50,0,10176,0.0
593719,235,2004-01-05,8,20,50,0,10178,0.0
593720,235,2004-01-05,9,20,51,2,10181,0.0
593721,235,2004-01-05,10,10,53,10,10185,0.0
593722,235,2004-01-05,11,20,58,21,10183,0.0
593723,235,2004-01-05,12,20,74,51,10181,0.0
593724,235,2004-01-05,13,50,63,38,10182,123.5589233544524
593725,235,2004-01-05,14,50,62,20,10178,-14.84782896907164
593726,235,2004-01-05,15,30,62,10,10179,-49.17063791925848
593727,235,2004-01-05,16,30,58,1,10178,-128.4478457060194
593728,235,2004-01-05,17,40,50,0,10175,0.0
593729,235,2004-01-05,18,40,50,0,10176,0.0
593730,235,2004-01-05,19,50,47,0,10170,0.0
593731,235,2004-01-05,20,60,45,0,10169,0.0
593732,235,2004-01-05,21,60,44,0,10167,0.0
593733,235,2004-01-05,22,60,45,0,10163,0.0
593734,235,2004-01-05,23,60,47,0,10159,0.0
593735,235,2004-01-05,24,60,48,0,10153,0.0
593736,235,2004-01-06,1,60,49,0,10151,0.0
593737,235,2004-01-06,2,50,51,0,10149,0.0
593738,235,2004-01-06,3,60,67,0,10143,0.0
593739,235,2004-01-06,4,80,71,0,10137,0.0
593740,235,2004-01-06,5,90,71,0,10132,0.0
593741,235,2004-01-06,6,90,71,0,10126,0.0
593742,235,2004-01-06,7,90,74,0,10121,0.0
593743,235,2004-01-06,8,90,74,0,10121,0.0
593744,235,2004-01-06,9,100,73,1,10121,0.0
593745,235,2004-01-06,10,100,76,3,10117,0.0
593746,235,2004-01-06,11,110,78,6,10111,0.0
593747,235,2004-01-06,12,110,79,8,10101,0.0
593748,235,2004-01-06,13,100,78,6,10096,-72.97444663400856
593749,235,2004-01-06,14,100,83,6,10099,-67.59944241520309
593750,235,2004-01-06,15,80,83,5,10105,-75.57221708998492
593751,235,2004-01-06,16,60,80,1,10110,-126.4929912934145
593752,235,2004-01-06,17,50,73,0,10116,0.0
593753,235,2004-01-06,18,50,72,0,10122,0.0
593754,235,2004-01-06,19,70,79,0,10126,0.0
593755,235,2004-01-06,20,70,70,0,10132,0.0
593756,235,2004-01-06,21,60,71,0,10132,0.0
593757,235,2004-01-06,22,60,68,0,10137,0.0
593758,235,2004-01-06,23,60,67,0,10142,0.0
593759,235,2004-01-06,24,60,63,0,10145,0.0
593760,235,2004-01-07,1,60,62,0,10148,0.0
593761,235,2004-01-07,2,50,58,0,10152,0.0
593762,235,2004-01-07,3,50,59,0,10156,0.0
593763,235,2004-01-07,4,40,48,0,10155,0.0
593764,235,2004-01-07,5,30,40,0,10154,0.0
593765,235,2004-01-07,6,30,54,0,10155,0.0
593766,235,2004-01-07,7,50,64,0,10157,0.0
593767,235,2004-01-07,8,40,61,0,10158,0.0
593768,235,2004-01-07,9,30,65,6,10163,0.0
593769,235,2004-01-07,10,50,67,15,10163,0.0
593770,235,2004-01-07,11,50,71,27,10164,0.0
593771,235,2004-01-07,12,60,67,30,10157,0.0
593772,235,2004-01-07,13,60,74,22,10151,-3.267054628246561
593773,235,2004-01-07,14,60,76,11,10150,-43.62358616368449
593774,235,2004-01-07,15,60,77,3,10150,-89.4059240415608
593775,235,2004-01-07,16,50,77,0,10150,0.0
593776,235,2004-01-07,17,50,75,0,10150,0.0
593777,235,2004-01-07,18,40,73,0,10148,0.0
593778,235,2004-01-07,19,30,74,0,10146,0.0
593779,235,2004-01-07,20,40,75,0,10141,0.0
593780,235,2004-01-07,21,50,77,0,10137,0.0
593781,235,2004-01-07,22,50,79,0,10135,0.0
593782,235,2004-01-07,23,60,80,0,10128,0.0
593783,235,2004-01-07,24,70,73,0,10122,0.0
593784,235,2004-01-08,1,70,64,0,10116,0.0
593785,235,2004-01-08,2,70,63,0,10109,0.0
593786,235,2004-01-08,3,70,59,0,10105,0.0
593787,235,2004-01-08,4,70,54,0,10095,0.0
593788,235,2004-01-08,5,60,48,0,10081,0.0
593789,235,2004-01-08,6,70,45,0,10069,0.0
593790,235,2004-01-08,7,80,43,0,10065,0.0
593791,235,2004-01-08,8,70,48,0,10053,0.0
593792,235,2004-01-08,9,90,50,6,10048,0.0
593793,235,2004-01-08,10,90,52,3,10038,0.0
593794,235,2004-01-08,11,100,56,8,10025,0.0
593795,235,2004-01-08,12,110,57,11,10016,0.0
593796,235,2004-01-08,13,100,58,9,9997,-54.09751732827284
593797,235,2004-01-08,14,100,57,7,9982,-60.4702286171352
593798,235,2004-01-08,15,110,55,3,9975,-87.07924919242267
593799,235,2004-01-08,16,100,58,0,9969,0.0
593800,235,2004-01-08,17,100,62,0,9965,0.0
593801,235,2004-01-08,18,100,66,0,9960,0.0
593802,235,2004-01-08,19,90,69,0,9954,0.0
593803,235,2004-01-08,20,90,66,0,9955,0.0
593804,235,2004-01-08,21,90,66,0,9951,0.0
593805,235,2004-01-08,22,80,68,0,9954,0.0
593806,235,2004-01-08,23,70,72,0,9959,0.0
593807,235,2004-01-08,24,70,69,0,9963,0.0
593808,235,2004-01-09,1,80,64,0,9963,0.0
593809,235,2004-01-09,2,70,64,0,9962,0.0
