,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
558552,235,2000-01-01,1,60,54,0,10202,0.0
558553,235,2000-01-01,2,60,54,0,10197,0.0
558554,235,2000-01-01,3,60,57,0,10196,0.0
558555,235,2000-01-01,4,60,61,0,10193,0.0
558556,235,2000-01-01,5,60,64,0,10192,0.0
558557,235,2000-01-01,6,60,69,0,10194,0.0
558558,235,2000-01-01,7,50,71,0,10198,0.0
558559,235,2000-01-01,8,50,73,0,10207,0.0
558560,235,2000-01-01,9,40,71,2,10215,0.0
558561,235,2000-01-01,10,40,77,31,10223,0.0
558562,235,2000-01-01,11,40,80,57,10229,0.0
558563,235,2000-01-01,12,50,82,72,10234,0.0
558564,235,2000-01-01,13,40,80,71,10237,751.2776673616204
558565,235,2000-01-01,14,30,79,60,10240,394.1949253926846
558566,235,2000-01-01,15,30,65,30,10244,31.835031301862
558567,235,2000-01-01,16,20,33,4,10246,-98.9741127063358
558568,235,2000-01-01,17,20,23,0,10246,0.0
558569,235,2000-01-01,18,10,26,0,10252,0.0
558570,235,2000-01-01,19,10,4,0,10261,0.0
558571,235,2000-01-01,20,10,6,0,10263,0.0
558572,235,2000-01-01,21,20,13,0,10265,0.0
558573,235,2000-01-01,22,30,25,0,10267,0.0
558574,235,2000-01-01,23,50,57,0,10269,0.0
558575,235,2000-01-01,24,60,60,0,10267,0.0
558576,235,2000-01-02,1,40,62,0,10263,0.0
558577,235,2000-01-02,2,50,63,0,10259,0.0
558578,235,2000-01-02,3,60,54,0,10259,0.0
558579,235,2000-01-02,4,60,50,0,10260,0.0
558580,235,2000-01-02,5,60,50,0,10258,0.0
558581,235,2000-01-02,6,60,55,0,10250,0.0
558582,235,2000-01-02,7,50,57,0,10251,0.0
558583,235,2000-01-02,8,60,65,0,10257,0.0
558584,235,2000-01-02,9,80,70,2,10255,0.0
558585,235,2000-01-02,10,80,70,5,10255,0.0
558586,235,2000-01-02,11,80,69,9,10259,0.0
558587,235,2000-01-02,12,70,73,10,10262,0.0
558588,235,2000-01-02,13,60,78,24,10256,8.797030319305582
558589,235,2000-01-02,14,60,75,27,10256,9.628475477417831
558590,235,2000-01-02,15,50,69,16,10255,-26.74521789884985
558591,235,2000-01-02,16,50,56,3,10251,-108.8984689447434
558592,235,2000-01-02,17,40,48,0,10256,0.0
558593,235,2000-01-02,18,30,59,0,10254,0.0
558594,235,2000-01-02,19,40,62,0,10248,0.0
558595,235,2000-01-02,20,40,63,0,10244,0.0
558596,235,2000-01-02,21,50,68,0,10238,0.0
558597,235,2000-01-02,22,60,73,0,10236,0.0
558598,235,2000-01-02,23,80,73,0,10231,0.0
558599,235,2000-01-02,24,80,73,0,10221,0.0
558600,235,2000-01-03,1,90,75,0,10217,0.0
558601,235,2000-01-03,2,90,78,0,10211,0.0
