,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
3120456,277,2000-01-01,1,50,39,0,10110,0.0
3120457,277,2000-01-01,2,50,42,0,10110,0.0
3120458,277,2000-01-01,3,40,43,0,10110,0.0
3120459,277,2000-01-01,4,40,44,0,10110,0.0
3120460,277,2000-01-01,5,40,43,0,10110,0.0
3120461,277,2000-01-01,6,50,46,0,10110,0.0
3120462,277,2000-01-01,7,50,48,0,10110,0.0
3120463,277,2000-01-01,8,50,53,0,10110,0.0
3120464,277,2000-01-01,9,50,56,0,10110,0.0
3120465,277,2000-01-01,10,60,55,17,10110,0.0
3120466,277,2000-01-01,11,60,66,61,10110,0.0
3120467,277,2000-01-01,12,50,66,50,10110,0.0
3120468,277,2000-01-01,13,60,68,65,10110,703.1885975349501
3120469,277,2000-01-01,14,60,65,49,10110,232.8345083837724
3120470,277,2000-01-01,15,50,61,24,10110,6.262874772347996
3120471,277,2000-01-01,16,40,42,2,10110,0.0
3120472,277,2000-01-01,17,30,35,0,10110,0.0
3120473,277,2000-01-01,18,40,28,0,10110,0.0
3120474,277,2000-01-01,19,40,28,0,10110,0.0
3120475,277,2000-01-01,20,30,19,0,10110,0.0
3120476,277,2000-01-01,21,40,19,0,10110,0.0
3120477,277,2000-01-01,22,30,13,0,10110,0.0
3120478,277,2000-01-01,23,30,10,0,10110,0.0
3120479,277,2000-01-01,24,50,21,0,10110,0.0
3120480,277,2000-01-02,1,50,48,0,10110,0.0
3120481,277,2000-01-02,2,50,52,0,10110,0.0
3120482,277,2000-01-02,3,40,51,0,10110,0.0
3120483,277,2000-01-02,4,50,47,0,10110,0.0
3120484,277,2000-01-02,5,60,42,0,10110,0.0
3120485,277,2000-01-02,6,60,39,0,10110,0.0
3120486,277,2000-01-02,7,50,42,0,10110,0.0
3120487,277,2000-01-02,8,50,46,0,10110,0.0
3120488,277,2000-01-02,9,60,49,8,10110,0.0
3120489,277,2000-01-02,10,70,55,11,10110,0.0
3120490,277,2000-01-02,11,70,60,14,10110,0.0
3120491,277,2000-01-02,12,70,64,10,10110,0.0
3120492,277,2000-01-02,13,60,68,15,10110,-28.48450349638765
3120493,277,2000-01-02,14,60,71,18,10110,-19.71200265791816
3120494,277,2000-01-02,15,60,69,10,10110,-50.02668717735556
3120495,277,2000-01-02,16,40,57,1,10110,0.0
3120496,277,2000-01-02,17,40,50,0,10110,0.0
3120497,277,2000-01-02,18,40,45,0,10110,0.0
3120498,277,2000-01-02,19,50,49,0,10110,0.0
3120499,277,2000-01-02,20,40,50,0,10110,0.0
3120500,277,2000-01-02,21,30,53,0,10110,0.0
3120501,277,2000-01-02,22,40,61,0,10110,0.0
3120502,277,2000-01-02,23,50,62,0,10110,0.0
3120503,277,2000-01-02,24,50,68,0,10110,0.0
3120504,277,2000-01-03,1,60,67,0,10110,0.0
3120505,277,2000-01-03,2,50,66,0,10110,0.0
3120506,277,2000-01-03,3,70,74,0,10110,0.0
3120507,277,2000-01-03,4,80,76,0,10110,0.0
3120508,277,2000-01-03,5,90,78,0,10110,0.0
3120509,277,2000-01-03,6,90,79,0,10110,0.0
3120510,277,2000-01-03,7,100,79,0,10110,0.0
3120511,277,2000-01-03,8,110,78,0,10110,0.0
3120512,277,2000-01-03,9,100,78,1,10110,0.0
3120513,277,2000-01-03,10,90,80,6,10110,0.0
3120514,277,2000-01-03,11,90,83,8,10110,0.0
3120515,277,2000-01-03,12,100,83,7,10110,0.0
3120516,277,2000-01-03,13,100,83,6,10110,-74.53434095630948
3120517,277,2000-01-03,14,90,82,3,10110,-90.72482323168335
3120518,277,2000-01-03,15,90,82,1,10110,-112.7209757386649
3120519,277,2000-01-03,16,90,80,0,10110,0.0
3120520,277,2000-01-03,17,80,77,0,10110,0.0
3120521,277,2000-01-03,18,70,77,0,10110,0.0
3120522,277,2000-01-03,19,70,76,0,10110,0.0
3120523,277,2000-01-03,20,60,75,0,10110,0.0
3120524,277,2000-01-03,21,60,63,0,10110,0.0
3120525,277,2000-01-03,22,70,57,0,10110,0.0
3120526,277,2000-01-03,23,60,53,0,10110,0.0
3120527,277,2000-01-03,24,60,48,0,10110,0.0
3120528,277,2000-01-04,1,30,48,0,10110,0.0
3120529,277,2000-01-04,2,40,47,0,10110,0.0
3120530,277,2000-01-04,3,40,44,0,10110,0.0
3120531,277,2000-01-04,4,40,44,0,10110,0.0
3120532,277,2000-01-04,5,40,45,0,10110,0.0
3120533,277,2000-01-04,6,30,43,0,10110,0.0
3120534,277,2000-01-04,7,30,38,0,10110,0.0
3120535,277,2000-01-04,8,30,28,0,10110,0.0
3120536,277,2000-01-04,9,30,24,3,10110,0.0
3120537,277,2000-01-04,10,40,25,16,10110,0.0
3120538,277,2000-01-04,11,30,28,29,10110,0.0
3120539,277,2000-01-04,12,30,31,35,10110,0.0
3120540,277,2000-01-04,13,40,26,31,10110,58.2466178958507
3120541,277,2000-01-04,14,40,37,14,10110,-32.90320083248591
3120542,277,2000-01-04,15,50,42,6,10110,-72.12848299787437
3120543,277,2000-01-04,16,60,51,1,10110,-136.313531658472
3120544,277,2000-01-04,17,60,61,0,10110,0.0
3120545,277,2000-01-04,18,70,70,0,10110,0.0
3120546,277,2000-01-04,19,90,64,0,10110,0.0
3120547,277,2000-01-04,20,90,66,0,10110,0.0
3120548,277,2000-01-04,21,90,66,0,10110,0.0
3120549,277,2000-01-04,22,120,59,0,10110,0.0
3120550,277,2000-01-04,23,120,56,0,10110,0.0
3120551,277,2000-01-04,24,120,55,0,10110,0.0
3120552,277,2000-01-05,1,110,53,0,10110,0.0
3120553,277,2000-01-05,2,100,48,0,10110,0.0
3120554,277,2000-01-05,3,90,44,0,10110,0.0
3120555,277,2000-01-05,4,80,41,0,10110,0.0
3120556,277,2000-01-05,5,60,35,0,10110,0.0
3120557,277,2000-01-05,6,40,33,0,10110,0.0
3120558,277,2000-01-05,7,40,29,0,10110,0.0
3120559,277,2000-01-05,8,50,25,0,10110,0.0
3120560,277,2000-01-05,9,50,31,9,10110,0.0
3120561,277,2000-01-05,10,50,42,36,10110,0.0
3120562,277,2000-01-05,11,50,47,56,10110,0.0
3120563,277,2000-01-05,12,60,56,63,10110,0.0
3120564,277,2000-01-05,13,70,53,56,10110,461.9334522080936
3120565,277,2000-01-05,14,70,53,44,10110,144.5360973422352
3120566,277,2000-01-05,15,70,54,22,10110,-4.791762402013031
3120567,277,2000-01-05,16,60,51,2,10110,-122.1023117624882
3120568,277,2000-01-05,17,60,40,0,10110,0.0
3120569,277,2000-01-05,18,70,40,0,10110,0.0
3120570,277,2000-01-05,19,70,44,0,10110,0.0
3120571,277,2000-01-05,20,70,47,0,10110,0.0
3120572,277,2000-01-05,21,70,50,0,10110,0.0
3120573,277,2000-01-05,22,80,51,0,10110,0.0
3120574,277,2000-01-05,23,70,48,0,10110,0.0
3120575,277,2000-01-05,24,70,40,0,10110,0.0
3120576,277,2000-01-06,1,80,44,0,10110,0.0
3120577,277,2000-01-06,2,80,51,0,10110,0.0
3120578,277,2000-01-06,3,90,52,0,10110,0.0
3120579,277,2000-01-06,4,100,46,0,10110,0.0
3120580,277,2000-01-06,5,90,52,0,10110,0.0
3120581,277,2000-01-06,6,80,54,0,10110,0.0
3120582,277,2000-01-06,7,80,60,0,10110,0.0
3120583,277,2000-01-06,8,80,61,0,10110,0.0
3120584,277,2000-01-06,9,80,64,4,10110,0.0
3120585,277,2000-01-06,10,80,65,21,10110,0.0
3120586,277,2000-01-06,11,80,72,7,10110,0.0
3120587,277,2000-01-06,12,80,71,12,10110,0.0
3120588,277,2000-01-06,13,90,76,8,10110,-61.14093930363699
3120589,277,2000-01-06,14,90,70,6,10110,-69.06651030163438
3120590,277,2000-01-06,15,70,68,2,10110,-101.2738103665641
3120591,277,2000-01-06,16,70,70,0,10110,0.0
3120592,277,2000-01-06,17,70,71,0,10110,0.0
3120593,277,2000-01-06,18,70,74,0,10110,0.0
3120594,277,2000-01-06,19,70,75,0,10110,0.0
3120595,277,2000-01-06,20,70,72,0,10110,0.0
3120596,277,2000-01-06,21,50,67,0,10110,0.0
3120597,277,2000-01-06,22,40,69,0,10110,0.0
3120598,277,2000-01-06,23,40,68,0,10110,0.0
3120599,277,2000-01-06,24,30,62,0,10110,0.0
