,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
8592528,391,2002-01-01,1,40,1,0,10110,0.0
8592529,391,2002-01-01,2,30,-1,0,10110,0.0
8592530,391,2002-01-01,3,30,-2,0,10110,0.0
8592531,391,2002-01-01,4,30,-3,0,10110,0.0
8592532,391,2002-01-01,5,30,-1,0,10110,0.0
8592533,391,2002-01-01,6,30,-2,0,10110,0.0
8592534,391,2002-01-01,7,40,-6,0,10110,0.0
8592535,391,2002-01-01,8,40,-7,0,10110,0.0
8592536,391,2002-01-01,9,40,-8,8,10110,0.0
8592537,391,2002-01-01,10,40,-6,18,10110,0.0
8592538,391,2002-01-01,11,40,-4,23,10110,0.0
8592539,391,2002-01-01,12,40,-3,25,10110,51.74635586560977
8592540,391,2002-01-01,13,40,-4,21,10110,-10.98487036629738
8592541,391,2002-01-01,14,40,-3,14,10110,-31.80859446472274
8592542,391,2002-01-01,15,40,-2,5,10110,-73.08096842936659
8592543,391,2002-01-01,16,40,-3,1,10110,-123.6810391050069
8592544,391,2002-01-01,17,40,-3,0,10110,0.0
8592545,391,2002-01-01,18,40,-4,0,10110,0.0
8592546,391,2002-01-01,19,50,-7,0,10110,0.0
8592547,391,2002-01-01,20,50,-9,0,10110,0.0
8592548,391,2002-01-01,21,50,-9,0,10110,0.0
8592549,391,2002-01-01,22,40,-9,0,10110,0.0
8592550,391,2002-01-01,23,40,-9,0,10110,0.0
8592551,391,2002-01-01,24,40,-9,0,10110,0.0
8592552,391,2002-01-02,1,30,-9,0,10110,0.0
8592553,391,2002-01-02,2,40,-13,0,10110,0.0
8592554,391,2002-01-02,3,40,-21,0,10110,0.0
8592555,391,2002-01-02,4,30,-24,0,10110,0.0
8592556,391,2002-01-02,5,30,-29,0,10110,0.0
8592557,391,2002-01-02,6,30,-35,0,10110,0.0
8592558,391,2002-01-02,7,20,-39,0,10110,0.0
8592559,391,2002-01-02,8,20,-42,0,10110,0.0
8592560,391,2002-01-02,9,20,-41,8,10110,0.0
8592561,391,2002-01-02,10,20,-35,51,10110,0.0
8592562,391,2002-01-02,11,20,-25,78,10110,0.0
8592563,391,2002-01-02,12,10,-14,42,10110,352.761567234723
8592564,391,2002-01-02,13,10,-11,38,10110,77.5841393291798
8592565,391,2002-01-02,14,10,-2,54,10110,193.4425055138535
8592566,391,2002-01-02,15,10,1,31,10110,22.14348326569588
8592567,391,2002-01-02,16,10,-18,4,10110,-92.7422524414846
8592568,391,2002-01-02,17,10,-32,0,10110,0.0
8592569,391,2002-01-02,18,0,-29,0,10110,0.0
8592570,391,2002-01-02,19,10,-30,0,10110,0.0
8592571,391,2002-01-02,20,10,-12,0,10110,0.0
8592572,391,2002-01-02,21,20,-4,0,10110,0.0
8592573,391,2002-01-02,22,20,-2,0,10110,0.0
8592574,391,2002-01-02,23,10,-8,0,10110,0.0
8592575,391,2002-01-02,24,10,-6,0,10110,0.0
8592576,391,2002-01-03,1,20,4,0,10110,0.0
8592577,391,2002-01-03,2,30,1,0,10110,0.0
8592578,391,2002-01-03,3,20,-9,0,10110,0.0
8592579,391,2002-01-03,4,20,-10,0,10110,0.0
8592580,391,2002-01-03,5,40,-9,0,10110,0.0
8592581,391,2002-01-03,6,40,-17,0,10110,0.0
8592582,391,2002-01-03,7,50,-14,0,10110,0.0
8592583,391,2002-01-03,8,60,-21,0,10110,0.0
8592584,391,2002-01-03,9,40,-21,18,10110,0.0
8592585,391,2002-01-03,10,40,-16,51,10110,0.0
8592586,391,2002-01-03,11,40,-10,76,10110,0.0
8592587,391,2002-01-03,12,40,-4,91,10110,583.3086284873931
8592588,391,2002-01-03,13,50,-2,87,10110,789.7686395686812
8592589,391,2002-01-03,14,50,0,63,10110,315.8321946767338
8592590,391,2002-01-03,15,40,-7,31,10110,21.24911376772954
8592591,391,2002-01-03,16,50,-14,6,10110,-76.14877192895193
8592592,391,2002-01-03,17,40,-23,0,10110,0.0
8592593,391,2002-01-03,18,30,-25,0,10110,0.0
8592594,391,2002-01-03,19,30,-31,0,10110,0.0
8592595,391,2002-01-03,20,30,-33,0,10110,0.0
8592596,391,2002-01-03,21,20,-41,0,10110,0.0
8592597,391,2002-01-03,22,20,-47,0,10110,0.0
8592598,391,2002-01-03,23,30,-46,0,10110,0.0
8592599,391,2002-01-03,24,40,-45,0,10110,0.0
8592600,391,2002-01-04,1,50,-43,0,10110,0.0
8592601,391,2002-01-04,2,40,-47,0,10110,0.0
8592602,391,2002-01-04,3,40,-49,0,10110,0.0
8592603,391,2002-01-04,4,30,-51,0,10110,0.0
8592604,391,2002-01-04,5,50,-42,0,10110,0.0
8592605,391,2002-01-04,6,50,-44,0,10110,0.0
8592606,391,2002-01-04,7,50,-46,0,10110,0.0
8592607,391,2002-01-04,8,50,-46,0,10110,0.0
8592608,391,2002-01-04,9,50,-40,20,10110,0.0
8592609,391,2002-01-04,10,50,-31,53,10110,0.0
8592610,391,2002-01-04,11,50,-23,78,10110,0.0
8592611,391,2002-01-04,12,50,-14,93,10110,552.0147181360119
8592612,391,2002-01-04,13,40,-6,89,10110,789.7523473451084
8592613,391,2002-01-04,14,40,-2,69,10110,408.761927665131
8592614,391,2002-01-04,15,40,-1,38,10110,58.93576806315892
8592615,391,2002-01-04,16,30,-12,6,10110,-75.78160622717353
8592616,391,2002-01-04,17,30,-20,0,10110,0.0
8592617,391,2002-01-04,18,30,-18,0,10110,0.0
8592618,391,2002-01-04,19,40,-23,0,10110,0.0
8592619,391,2002-01-04,20,30,-29,0,10110,0.0
8592620,391,2002-01-04,21,30,-36,0,10110,0.0
8592621,391,2002-01-04,22,30,-45,0,10110,0.0
8592622,391,2002-01-04,23,30,-45,0,10110,0.0
8592623,391,2002-01-04,24,30,-48,0,10110,0.0
8592624,391,2002-01-05,1,30,-49,0,10110,0.0
8592625,391,2002-01-05,2,30,-51,0,10110,0.0
8592626,391,2002-01-05,3,30,-53,0,10110,0.0
8592627,391,2002-01-05,4,30,-54,0,10110,0.0
8592628,391,2002-01-05,5,30,-55,0,10110,0.0
8592629,391,2002-01-05,6,20,-62,0,10110,0.0
8592630,391,2002-01-05,7,20,-59,0,10110,0.0
8592631,391,2002-01-05,8,20,-58,0,10110,0.0
8592632,391,2002-01-05,9,20,-46,17,10110,0.0
8592633,391,2002-01-05,10,30,-37,47,10110,0.0
8592634,391,2002-01-05,11,30,-22,71,10110,0.0
8592635,391,2002-01-05,12,30,-6,85,10110,676.8912985782802
8592636,391,2002-01-05,13,20,2,82,10110,775.3262597959884
8592637,391,2002-01-05,14,20,8,62,10110,287.665531650399
8592638,391,2002-01-05,15,20,5,33,10110,28.41149244048448
8592639,391,2002-01-05,16,20,-17,5,10110,-82.88651191694541
8592640,391,2002-01-05,17,10,-24,0,10110,0.0
8592641,391,2002-01-05,18,20,-26,0,10110,0.0
8592642,391,2002-01-05,19,20,-30,0,10110,0.0
8592643,391,2002-01-05,20,20,-31,0,10110,0.0
8592644,391,2002-01-05,21,20,-31,0,10110,0.0
8592645,391,2002-01-05,22,20,-40,0,10110,0.0
8592646,391,2002-01-05,23,10,-41,0,10110,0.0
8592647,391,2002-01-05,24,20,-44,0,10110,0.0
8592648,391,2002-01-06,1,10,-35,0,10110,0.0
8592649,391,2002-01-06,2,20,-28,0,10110,0.0
8592650,391,2002-01-06,3,20,-21,0,10110,0.0
8592651,391,2002-01-06,4,20,-22,0,10110,0.0
8592652,391,2002-01-06,5,20,-15,0,10110,0.0
8592653,391,2002-01-06,6,10,-7,0,10110,0.0
8592654,391,2002-01-06,7,20,-5,0,10110,0.0
8592655,391,2002-01-06,8,20,-4,0,10110,0.0
8592656,391,2002-01-06,9,20,-3,2,10110,0.0
8592657,391,2002-01-06,10,20,-3,4,10110,0.0
8592658,391,2002-01-06,11,20,0,11,10110,0.0
8592659,391,2002-01-06,12,20,4,10,10110,-51.12229285869531
8592660,391,2002-01-06,13,10,9,9,10110,-52.29827649314451
8592661,391,2002-01-06,14,10,12,7,10110,-58.18443431122665
8592662,391,2002-01-06,15,10,12,3,10110,-83.79536513573082
8592663,391,2002-01-06,16,10,10,1,10110,-118.7694012579993
8592664,391,2002-01-06,17,10,11,0,10110,0.0
8592665,391,2002-01-06,18,20,10,0,10110,0.0
8592666,391,2002-01-06,19,20,11,0,10110,0.0
8592667,391,2002-01-06,20,10,11,0,10110,0.0
8592668,391,2002-01-06,21,10,13,0,10110,0.0
8592669,391,2002-01-06,22,10,12,0,10110,0.0
8592670,391,2002-01-06,23,10,11,0,10110,0.0
8592671,391,2002-01-06,24,0,7,0,10110,0.0
8592672,391,2002-01-07,1,10,8,0,10110,0.0
8592673,391,2002-01-07,2,0,8,0,10110,0.0
8592674,391,2002-01-07,3,10,6,0,10110,0.0
