,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
3620112,279,2015-01-01,1,40,18,0,10332,0.0
3620113,279,2015-01-01,2,50,24,0,10331,0.0
3620114,279,2015-01-01,3,40,13,0,10324,0.0
3620115,279,2015-01-01,4,50,18,0,10336,0.0
3620116,279,2015-01-01,5,50,16,0,10328,0.0
3620117,279,2015-01-01,6,60,16,0,10315,0.0
3620118,279,2015-01-01,7,50,7,0,10319,0.0
3620119,279,2015-01-01,8,50,8,1,10327,0.0
3620120,279,2015-01-01,9,50,16,12,10326,0.0
3620121,279,2015-01-01,10,60,24,30,10321,0.0
3620122,279,2015-01-01,11,70,31,36,10313,0.0
3620123,279,2015-01-01,12,60,36,28,10308,0.0
3620124,279,2015-01-01,13,60,42,23,10302,0.5989770991944311
3620125,279,2015-01-01,14,60,46,15,10291,-30.38183860029825
3620126,279,2015-01-01,15,60,37,12,10288,-41.71947409982202
3620127,279,2015-01-01,16,60,33,1,10277,-136.7386450727326
3620128,279,2015-01-01,17,60,33,0,10270,0.0
3620129,279,2015-01-01,18,70,37,0,10259,0.0
3620130,279,2015-01-01,19,80,35,0,10249,0.0
3620131,279,2015-01-01,20,80,36,0,10242,0.0
3620132,279,2015-01-01,21,80,38,0,10232,0.0
3620133,279,2015-01-01,22,80,40,0,10223,0.0
3620134,279,2015-01-01,23,90,42,0,10209,0.0
3620135,279,2015-01-01,24,90,41,0,10197,0.0
3620136,279,2015-01-02,1,90,44,0,10186,0.0
3620137,279,2015-01-02,2,90,47,0,10181,0.0
3620138,279,2015-01-02,3,90,56,0,10174,0.0
3620139,279,2015-01-02,4,100,60,0,10168,0.0
3620140,279,2015-01-02,5,110,68,0,10160,0.0
3620141,279,2015-01-02,6,110,74,0,10162,0.0
3620142,279,2015-01-02,7,100,81,0,10174,0.0
3620143,279,2015-01-02,8,90,93,1,10187,0.0
3620144,279,2015-01-02,9,90,84,12,10198,0.0
3620145,279,2015-01-02,10,90,77,16,10210,0.0
3620146,279,2015-01-02,11,100,81,62,10220,0.0
3620147,279,2015-01-02,12,90,83,59,10225,0.0
3620148,279,2015-01-02,13,100,80,57,10229,435.6193307062226
3620149,279,2015-01-02,14,90,73,49,10238,191.3170524371093
3620150,279,2015-01-02,15,90,69,21,10246,-9.883196441639209
3620151,279,2015-01-02,16,80,61,2,10258,-122.6492381620063
3620152,279,2015-01-02,17,90,61,0,10261,0.0
3620153,279,2015-01-02,18,80,59,0,10267,0.0
3620154,279,2015-01-02,19,70,53,0,10269,0.0
3620155,279,2015-01-02,20,70,53,0,10276,0.0
3620156,279,2015-01-02,21,70,53,0,10280,0.0
3620157,279,2015-01-02,22,70,54,0,10283,0.0
3620158,279,2015-01-02,23,70,52,0,10287,0.0
3620159,279,2015-01-02,24,70,52,0,10286,0.0
3620160,279,2015-01-03,1,60,49,0,10281,0.0
3620161,279,2015-01-03,2,50,46,0,10278,0.0
3620162,279,2015-01-03,3,50,40,0,10267,0.0
3620163,279,2015-01-03,4,60,40,0,10261,0.0
3620164,279,2015-01-03,5,60,41,0,10246,0.0
3620165,279,2015-01-03,6,50,40,0,10238,0.0
3620166,279,2015-01-03,7,70,47,0,10231,0.0
3620167,279,2015-01-03,8,70,43,0,10225,0.0
3620168,279,2015-01-03,9,70,47,5,10215,0.0
3620169,279,2015-01-03,10,80,51,15,10211,0.0
3620170,279,2015-01-03,11,80,50,18,10199,0.0
3620171,279,2015-01-03,12,90,43,28,10187,0.0
3620172,279,2015-01-03,13,80,41,23,10177,0.01530711236665791
3620173,279,2015-01-03,14,70,41,8,10171,-57.55481103611137
3620174,279,2015-01-03,15,50,39,4,10165,-84.55206131865475
3620175,279,2015-01-03,16,50,36,1,10166,-133.3330922992074
3620176,279,2015-01-03,17,50,35,0,10166,0.0
3620177,279,2015-01-03,18,50,35,0,10168,0.0
3620178,279,2015-01-03,19,50,41,0,10176,0.0
3620179,279,2015-01-03,20,40,44,0,10186,0.0
3620180,279,2015-01-03,21,40,36,0,10197,0.0
3620181,279,2015-01-03,22,40,33,0,10212,0.0
3620182,279,2015-01-03,23,40,27,0,10222,0.0
3620183,279,2015-01-03,24,50,29,0,10233,0.0
3620184,279,2015-01-04,1,40,33,0,10240,0.0
3620185,279,2015-01-04,2,40,30,0,10252,0.0
3620186,279,2015-01-04,3,40,33,0,10261,0.0
3620187,279,2015-01-04,4,50,35,0,10266,0.0
3620188,279,2015-01-04,5,50,34,0,10270,0.0
3620189,279,2015-01-04,6,40,31,0,10278,0.0
3620190,279,2015-01-04,7,40,27,0,10286,0.0
3620191,279,2015-01-04,8,40,26,1,10295,0.0
3620192,279,2015-01-04,9,40,37,15,10304,0.0
3620193,279,2015-01-04,10,50,50,45,10313,0.0
3620194,279,2015-01-04,11,40,54,61,10317,0.0
3620195,279,2015-01-04,12,50,65,59,10320,0.0
3620196,279,2015-01-04,13,50,66,73,10320,743.067443813877
3620197,279,2015-01-04,14,60,65,55,10325,270.233852860531
3620198,279,2015-01-04,15,30,56,25,10331,4.021662398090352
3620199,279,2015-01-04,16,30,32,3,10333,-110.182841987568
3620200,279,2015-01-04,17,30,24,0,10336,0.0
3620201,279,2015-01-04,18,30,29,0,10341,0.0
3620202,279,2015-01-04,19,30,25,0,10343,0.0
3620203,279,2015-01-04,20,30,11,0,10343,0.0
3620204,279,2015-01-04,21,30,4,0,10342,0.0
3620205,279,2015-01-04,22,30,9,0,10340,0.0
3620206,279,2015-01-04,23,40,10,0,10337,0.0
3620207,279,2015-01-04,24,40,10,0,10338,0.0
3620208,279,2015-01-05,1,40,2,0,10334,0.0
3620209,279,2015-01-05,2,40,12,0,10330,0.0
3620210,279,2015-01-05,3,50,12,0,10325,0.0
3620211,279,2015-01-05,4,40,9,0,10326,0.0
3620212,279,2015-01-05,5,40,15,0,10324,0.0
3620213,279,2015-01-05,6,30,18,0,10320,0.0
3620214,279,2015-01-05,7,40,17,0,10320,0.0
3620215,279,2015-01-05,8,40,22,1,10318,0.0
3620216,279,2015-01-05,9,50,28,6,10314,0.0
3620217,279,2015-01-05,10,40,35,20,10312,0.0
3620218,279,2015-01-05,11,40,43,35,10310,0.0
3620219,279,2015-01-05,12,50,49,76,10301,0.0
3620220,279,2015-01-05,13,50,41,58,10298,435.1247485659259
3620221,279,2015-01-05,14,50,27,31,10292,23.35594535835352
3620222,279,2015-01-05,15,50,19,13,10292,-37.55714507668742
3620223,279,2015-01-05,16,40,18,2,10291,-120.2397784197093
3620224,279,2015-01-05,17,30,18,0,10291,0.0
3620225,279,2015-01-05,18,30,19,0,10287,0.0
3620226,279,2015-01-05,19,30,20,0,10283,0.0
3620227,279,2015-01-05,20,30,22,0,10279,0.0
3620228,279,2015-01-05,21,30,24,0,10277,0.0
3620229,279,2015-01-05,22,20,26,0,10274,0.0
3620230,279,2015-01-05,23,30,28,0,10270,0.0
3620231,279,2015-01-05,24,30,30,0,10264,0.0
3620232,279,2015-01-06,1,20,31,0,10258,0.0
3620233,279,2015-01-06,2,20,32,0,10255,0.0
3620234,279,2015-01-06,3,20,33,0,10252,0.0
3620235,279,2015-01-06,4,20,32,0,10246,0.0
3620236,279,2015-01-06,5,30,32,0,10238,0.0
3620237,279,2015-01-06,6,30,33,0,10235,0.0
3620238,279,2015-01-06,7,30,31,0,10233,0.0
3620239,279,2015-01-06,8,30,30,1,10230,0.0
3620240,279,2015-01-06,9,30,33,8,10229,0.0
3620241,279,2015-01-06,10,40,33,29,10225,0.0
3620242,279,2015-01-06,11,40,39,49,10220,0.0
3620243,279,2015-01-06,12,30,45,51,10208,0.0
3620244,279,2015-01-06,13,40,48,48,10196,238.1134538474173
3620245,279,2015-01-06,14,40,44,33,10196,32.32915934470217
3620246,279,2015-01-06,15,30,33,17,10196,-23.47174322478284
3620247,279,2015-01-06,16,30,24,2,10197,-118.2063335789143
3620248,279,2015-01-06,17,40,21,0,10194,0.0
3620249,279,2015-01-06,18,40,23,0,10194,0.0
3620250,279,2015-01-06,19,40,26,0,10196,0.0
3620251,279,2015-01-06,20,50,24,0,10197,0.0
3620252,279,2015-01-06,21,40,23,0,10201,0.0
3620253,279,2015-01-06,22,50,31,0,10207,0.0
3620254,279,2015-01-06,23,50,38,0,10210,0.0
3620255,279,2015-01-06,24,40,44,0,10213,0.0
3620256,279,2015-01-07,1,40,50,0,10221,0.0
3620257,279,2015-01-07,2,50,54,0,10233,0.0
3620258,279,2015-01-07,3,50,43,0,10242,0.0
3620259,279,2015-01-07,4,40,30,0,10243,0.0
3620260,279,2015-01-07,5,30,20,0,10245,0.0
3620261,279,2015-01-07,6,30,15,0,10254,0.0
3620262,279,2015-01-07,7,30,14,0,10257,0.0
3620263,279,2015-01-07,8,30,13,1,10260,0.0
3620264,279,2015-01-07,9,40,20,16,10261,0.0
3620265,279,2015-01-07,10,40,39,52,10262,0.0
3620266,279,2015-01-07,11,50,51,70,10260,0.0
3620267,279,2015-01-07,12,50,63,82,10255,0.0
3620268,279,2015-01-07,13,60,65,69,10248,658.3070661883341
3620269,279,2015-01-07,14,50,63,31,10247,21.31215638317045
3620270,279,2015-01-07,15,40,54,14,10246,-33.56699008513214
3620271,279,2015-01-07,16,40,51,2,10246,-117.6899314998337
3620272,279,2015-01-07,17,50,47,0,10242,0.0
3620273,279,2015-01-07,18,60,45,0,10239,0.0
3620274,279,2015-01-07,19,70,41,0,10237,0.0
3620275,279,2015-01-07,20,80,36,0,10230,0.0
3620276,279,2015-01-07,21,70,35,0,10228,0.0
3620277,279,2015-01-07,22,70,34,0,10223,0.0
3620278,279,2015-01-07,23,80,34,0,10215,0.0
3620279,279,2015-01-07,24,80,35,0,10211,0.0
3620280,279,2015-01-08,1,80,33,0,10202,0.0
3620281,279,2015-01-08,2,80,37,0,10196,0.0
3620282,279,2015-01-08,3,70,39,0,10191,0.0
3620283,279,2015-01-08,4,70,45,0,10187,0.0
3620284,279,2015-01-08,5,70,52,0,10182,0.0
3620285,279,2015-01-08,6,70,56,0,10181,0.0
3620286,279,2015-01-08,7,70,64,0,10178,0.0
3620287,279,2015-01-08,8,70,65,0,10176,0.0
3620288,279,2015-01-08,9,70,68,2,10171,0.0
3620289,279,2015-01-08,10,70,71,8,10172,0.0
3620290,279,2015-01-08,11,70,73,9,10158,0.0
3620291,279,2015-01-08,12,60,75,8,10151,0.0
3620292,279,2015-01-08,13,70,76,6,10148,-71.20638110873318
3620293,279,2015-01-08,14,50,77,3,10148,-85.23388070214027
3620294,279,2015-01-08,15,50,65,2,10162,-96.70814872584354
3620295,279,2015-01-08,16,30,59,1,10169,-127.2787065642635
3620296,279,2015-01-08,17,30,61,0,10181,0.0
3620297,279,2015-01-08,18,50,58,0,10191,0.0
3620298,279,2015-01-08,19,50,54,0,10210,0.0
3620299,279,2015-01-08,20,60,54,0,10220,0.0
3620300,279,2015-01-08,21,60,54,0,10224,0.0
3620301,279,2015-01-08,22,60,53,0,10228,0.0
3620302,279,2015-01-08,23,70,57,0,10227,0.0
3620303,279,2015-01-08,24,60,56,0,10220,0.0
3620304,279,2015-01-09,1,70,61,0,10214,0.0
3620305,279,2015-01-09,2,80,67,0,10217,0.0
3620306,279,2015-01-09,3,100,64,0,10176,0.0
3620307,279,2015-01-09,4,90,64,0,10169,0.0
3620308,279,2015-01-09,5,100,71,0,10142,0.0
3620309,279,2015-01-09,6,120,77,0,10127,0.0
3620310,279,2015-01-09,7,130,85,0,10116,0.0
3620311,279,2015-01-09,8,140,87,0,10103,0.0
3620312,279,2015-01-09,9,140,88,3,10104,0.0
3620313,279,2015-01-09,10,120,98,4,10115,0.0
3620314,279,2015-01-09,11,120,104,9,10114,0.0
3620315,279,2015-01-09,12,120,103,20,10115,0.0
3620316,279,2015-01-09,13,110,102,19,10115,-16.39080494320703
3620317,279,2015-01-09,14,100,98,14,10125,-32.24648354809795
3620318,279,2015-01-09,15,90,95,8,10132,-57.44817950751624
