,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
3628872,279,2016-01-01,1,50,47,0,10214,0.0
3628873,279,2016-01-01,2,40,49,0,10217,0.0
3628874,279,2016-01-01,3,40,57,0,10222,0.0
3628875,279,2016-01-01,4,40,51,0,10225,0.0
3628876,279,2016-01-01,5,30,50,0,10227,0.0
3628877,279,2016-01-01,6,30,39,0,10236,0.0
3628878,279,2016-01-01,7,30,32,0,10240,0.0
3628879,279,2016-01-01,8,30,23,1,10247,0.0
3628880,279,2016-01-01,9,20,36,17,10249,0.0
3628881,279,2016-01-01,10,10,53,46,10252,0.0
3628882,279,2016-01-01,11,20,57,55,10252,0.0
3628883,279,2016-01-01,12,10,70,75,10251,0.0
3628884,279,2016-01-01,13,10,76,66,10247,646.2837869948064
3628885,279,2016-01-01,14,10,70,52,10243,239.0019529423288
3628886,279,2016-01-01,15,30,56,14,10240,-33.66661493209562
3628887,279,2016-01-01,16,40,56,1,10240,-136.3003461555358
3628888,279,2016-01-01,17,40,52,0,10231,0.0
3628889,279,2016-01-01,18,40,52,0,10225,0.0
3628890,279,2016-01-01,19,40,47,0,10219,0.0
3628891,279,2016-01-01,20,40,43,0,10207,0.0
3628892,279,2016-01-01,21,50,44,0,10198,0.0
3628893,279,2016-01-01,22,40,43,0,10200,0.0
3628894,279,2016-01-01,23,40,40,0,10191,0.0
3628895,279,2016-01-01,24,40,37,0,10180,0.0
3628896,279,2016-01-02,1,60,39,0,10166,0.0
3628897,279,2016-01-02,2,60,35,0,10158,0.0
3628898,279,2016-01-02,3,50,35,0,10150,0.0
3628899,279,2016-01-02,4,70,36,0,10140,0.0
3628900,279,2016-01-02,5,70,38,0,10135,0.0
3628901,279,2016-01-02,6,70,40,0,10127,0.0
3628902,279,2016-01-02,7,60,39,0,10125,0.0
3628903,279,2016-01-02,8,70,38,0,10122,0.0
3628904,279,2016-01-02,9,60,40,5,10121,0.0
3628905,279,2016-01-02,10,60,43,12,10120,0.0
3628906,279,2016-01-02,11,70,43,11,10116,0.0
3628907,279,2016-01-02,12,60,38,17,10112,0.0
3628908,279,2016-01-02,13,70,34,12,10109,-40.91340116759677
3628909,279,2016-01-02,14,80,32,8,10108,-57.27532011431046
3628910,279,2016-01-02,15,70,31,3,10111,-92.12578108861415
3628911,279,2016-01-02,16,70,29,1,10112,-133.7639438123702
3628912,279,2016-01-02,17,70,27,0,10113,0.0
3628913,279,2016-01-02,18,70,27,0,10113,0.0
3628914,279,2016-01-02,19,70,27,0,10112,0.0
3628915,279,2016-01-02,20,80,26,0,10109,0.0
3628916,279,2016-01-02,21,80,26,0,10106,0.0
3628917,279,2016-01-02,22,80,24,0,10101,0.0
3628918,279,2016-01-02,23,90,24,0,10099,0.0
3628919,279,2016-01-02,24,90,21,0,10096,0.0
3628920,279,2016-01-03,1,90,15,0,10091,0.0
3628921,279,2016-01-03,2,90,10,0,10090,0.0
3628922,279,2016-01-03,3,80,6,0,10087,0.0
3628923,279,2016-01-03,4,80,2,0,10081,0.0
3628924,279,2016-01-03,5,80,-2,0,10076,0.0
3628925,279,2016-01-03,6,80,-2,0,10071,0.0
3628926,279,2016-01-03,7,70,-1,0,10066,0.0
3628927,279,2016-01-03,8,80,1,1,10062,0.0
3628928,279,2016-01-03,9,70,3,3,10058,0.0
3628929,279,2016-01-03,10,70,7,6,10054,0.0
3628930,279,2016-01-03,11,70,10,10,10047,0.0
3628931,279,2016-01-03,12,70,15,16,10037,0.0
3628932,279,2016-01-03,13,60,19,15,10029,-28.87033008852591
3628933,279,2016-01-03,14,60,19,8,10019,-56.40792715646987
3628934,279,2016-01-03,15,70,21,4,10013,-83.1555112636346
3628935,279,2016-01-03,16,60,21,1,10006,-131.4368995171766
3628936,279,2016-01-03,17,70,20,0,9995,0.0
3628937,279,2016-01-03,18,70,19,0,9984,0.0
3628938,279,2016-01-03,19,80,18,0,9971,0.0
3628939,279,2016-01-03,20,80,18,0,9958,0.0
3628940,279,2016-01-03,21,80,20,0,9950,0.0
3628941,279,2016-01-03,22,80,20,0,9939,0.0
3628942,279,2016-01-03,23,80,19,0,9929,0.0
3628943,279,2016-01-03,24,80,16,0,9922,0.0
3628944,279,2016-01-04,1,80,8,0,9915,0.0
3628945,279,2016-01-04,2,80,4,0,9909,0.0
3628946,279,2016-01-04,3,80,-2,0,9905,0.0
3628947,279,2016-01-04,4,70,-8,0,9900,0.0
3628948,279,2016-01-04,5,70,-13,0,9899,0.0
3628949,279,2016-01-04,6,70,-16,0,9898,0.0
3628950,279,2016-01-04,7,70,-18,0,9898,0.0
3628951,279,2016-01-04,8,60,-24,1,9904,0.0
3628952,279,2016-01-04,9,50,-26,6,9907,0.0
3628953,279,2016-01-04,10,60,-27,15,9908,0.0
3628954,279,2016-01-04,11,60,-23,46,9906,0.0
3628955,279,2016-01-04,12,60,-21,66,9904,0.0
3628956,279,2016-01-04,13,60,-21,32,9906,50.7741092191595
3628957,279,2016-01-04,14,50,-22,27,9907,7.711577844124954
3628958,279,2016-01-04,15,60,-26,16,9909,-25.18632393290908
3628959,279,2016-01-04,16,60,-29,3,9911,-105.8409817033257
3628960,279,2016-01-04,17,60,-30,0,9914,0.0
