,STN,YYYYMMDD,HH,FH,T,Q,P,DNI
3909384,283,2006-01-01,1,40,47,0,10110,0.0
3909385,283,2006-01-01,2,30,47,0,10110,0.0
3909386,283,2006-01-01,3,40,47,0,10110,0.0
3909387,283,2006-01-01,4,40,43,0,10110,0.0
3909388,283,2006-01-01,5,40,46,0,10110,0.0
3909389,283,2006-01-01,6,40,45,0,10110,0.0
3909390,283,2006-01-01,7,40,43,0,10110,0.0
3909391,283,2006-01-01,8,40,43,0,10110,0.0
3909392,283,2006-01-01,9,20,45,4,10110,0.0
3909393,283,2006-01-01,10,20,48,9,10110,0.0
3909394,283,2006-01-01,11,20,52,19,10110,0.0
3909395,283,2006-01-01,12,20,54,20,10110,0.0
3909396,283,2006-01-01,13,20,57,19,10110,-16.35254868946842
3909397,283,2006-01-01,14,10,56,12,10110,-39.11656222153574
3909398,283,2006-01-01,15,10,54,4,10110,-82.0507472165207
3909399,283,2006-01-01,16,10,49,0,10110,0.0
3909400,283,2006-01-01,17,20,37,0,10110,0.0
3909401,283,2006-01-01,18,10,26,0,10110,0.0
3909402,283,2006-01-01,19,10,25,0,10110,0.0
3909403,283,2006-01-01,20,20,9,0,10110,0.0
3909404,283,2006-01-01,21,20,9,0,10110,0.0
3909405,283,2006-01-01,22,20,7,0,10110,0.0
3909406,283,2006-01-01,23,20,11,0,10110,0.0
3909407,283,2006-01-01,24,20,-4,0,10110,0.0
3909408,283,2006-01-02,1,10,-14,0,10110,0.0
3909409,283,2006-01-02,2,20,-9,0,10110,0.0
3909410,283,2006-01-02,3,20,1,0,10110,0.0
3909411,283,2006-01-02,4,10,2,0,10110,0.0
3909412,283,2006-01-02,5,10,7,0,10110,0.0
3909413,283,2006-01-02,6,10,7,0,10110,0.0
3909414,283,2006-01-02,7,10,10,0,10110,0.0
3909415,283,2006-01-02,8,10,13,0,10110,0.0
3909416,283,2006-01-02,9,10,17,3,10110,0.0
3909417,283,2006-01-02,10,10,23,10,10110,0.0
3909418,283,2006-01-02,11,10,27,11,10110,0.0
3909419,283,2006-01-02,12,10,34,13,10110,-32.43180787306206
3909420,283,2006-01-02,13,10,41,14,10110,-32.95789946639334
3909421,283,2006-01-02,14,20,41,9,10110,-51.08260790685203
3909422,283,2006-01-02,15,10,40,7,10110,-63.07437164642916
3909423,283,2006-01-02,16,20,37,0,10110,0.0
3909424,283,2006-01-02,17,30,21,0,10110,0.0
3909425,283,2006-01-02,18,20,13,0,10110,0.0
3909426,283,2006-01-02,19,30,5,0,10110,0.0
3909427,283,2006-01-02,20,20,-4,0,10110,0.0
3909428,283,2006-01-02,21,10,-16,0,10110,0.0
3909429,283,2006-01-02,22,10,-20,0,10110,0.0
3909430,283,2006-01-02,23,10,-26,0,10110,0.0
3909431,283,2006-01-02,24,10,-22,0,10110,0.0
3909432,283,2006-01-03,1,10,-15,0,10110,0.0
3909433,283,2006-01-03,2,10,-19,0,10110,0.0
3909434,283,2006-01-03,3,10,-13,0,10110,0.0
3909435,283,2006-01-03,4,10,-4,0,10110,0.0
3909436,283,2006-01-03,5,10,1,0,10110,0.0
3909437,283,2006-01-03,6,10,2,0,10110,0.0
3909438,283,2006-01-03,7,10,1,0,10110,0.0
3909439,283,2006-01-03,8,10,-1,0,10110,0.0
3909440,283,2006-01-03,9,10,3,5,10110,0.0
3909441,283,2006-01-03,10,10,8,18,10110,0.0
3909442,283,2006-01-03,11,10,13,17,10110,0.0
3909443,283,2006-01-03,12,10,20,25,10110,59.67031729650496
3909444,283,2006-01-03,13,10,28,30,10110,28.33100496194882
3909445,283,2006-01-03,14,10,40,43,10110,94.48339201227975
3909446,283,2006-01-03,15,10,24,22,10110,-8.360987856484606
